code,stock_name,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.600273,嘉化能源,2023-10-28,2023-09-30,0.093721,1.224260,0.555632,0.999301,0.137874,0.919970,1.009415,0.148470
sh.600276,恒瑞医药,2023-10-26,2023-09-30,0.089691,1.100253,0.399257,1.006592,0.202839,0.905217,1.099853,0.203734
sh.600278,东方创业,2023-10-28,2023-09-30,0.031683,2.539862,1.549955,0.736681,0.010925,0.744872,1.064900,0.013773
sh.600279,重庆港,2023-10-27,2023-09-30,0.012246,2.290775,0.313814,0.598446,0.028466,0.748237,0.604981,0.062884
sh.600280,中央商场,2023-10-20,2023-09-30,0.007564,13.111669,0.149090,1.171040,0.003304,0.080778,0.262866,0.155613
sh.600281,华阳新材,2023-10-28,2023-09-30,-0.326174,2.780255,0.232113,1.000000,-0.505435,0.971879,1.128681,-0.460767
sh.600282,南钢股份,2023-10-28,2023-09-30,0.063920,2.953561,0.732566,0.914817,0.032293,0.857727,0.882052,0.042684
sh.600283,钱江水利,2023-10-28,2023-09-30,0.071610,3.159584,0.207350,0.726508,0.150454,0.772941,0.890829,0.218505
sh.600284,浦东建设,2023-10-31,2023-09-30,0.068385,3.914690,0.471789,0.990376,0.037386,0.971080,0.994283,0.038721
sh.600285,羚锐制药,2023-10-28,2023-09-30,0.177187,1.705891,0.558523,0.999992,0.185970,0.866715,1.048611,0.204622
sh.600287,ST舜天,2023-10-31,2023-09-30,0.031246,2.166613,0.680172,0.618806,0.034264,0.778548,0.898611,0.048975
sh.600288,大恒科技,2023-10-26,2023-09-30,0.045750,1.902413,0.438114,1.380174,0.039771,0.797041,0.865659,0.057642
sh.600289,*ST信通,2023-10-28,2023-09-30,-0.843972,1.933379,0.071244,0.999678,-6.129174,1.000000,0.995068,-6.159551
sh.600292,远达环保,2023-10-27,2023-09-30,0.017326,2.029293,0.279408,0.947533,0.032250,0.728444,0.674726,0.065615
sh.600293,三峡新材,2023-10-25,2023-09-30,0.015142,2.165496,0.413757,1.458250,0.011589,1.006129,0.547826,0.021026
sh.600295,鄂尔多斯,2023-10-31,2023-09-30,0.122590,2.346236,0.454431,0.786564,0.146177,0.902726,0.978440,0.165497
sh.600298,安琪酵母,2023-10-25,2023-09-30,0.094920,1.834400,0.547862,0.960046,0.098379,0.840359,0.973751,0.120224
sh.600299,安迪苏,2023-10-28,2023-09-30,-0.002325,1.434995,0.452730,0.988685,-0.003620,1.925289,-0.632337,0.002973
sh.600300,维维股份,2023-10-28,2023-09-30,0.043082,1.565248,0.683198,1.020226,0.039488,0.674346,0.940580,0.062257
sh.600301,华锡有色,2023-10-31,2023-09-30,0.172669,2.105147,0.650054,0.581351,0.217043,0.836229,0.906170,0.286424
sh.600302,标准股份,2023-10-28,2023-09-30,-0.074610,1.537133,0.268789,0.749985,-0.240781,1.002760,0.992660,-0.241893
sh.600303,ST曙光,2023-10-28,2023-09-30,-0.122469,1.933592,0.245365,0.982169,-0.262823,1.014090,1.019007,-0.254337
sh.600305,恒顺醋业,2023-10-30,2023-09-30,0.049895,1.252021,0.472223,1.040611,0.081098,0.796183,1.018944,0.099965
sh.600307,酒钢宏兴,2023-10-28,2023-09-30,-0.032418,3.735299,0.731928,1.000000,-0.011857,0.997329,-49.020653,0.000243
sh.600308,华泰股份,2023-10-28,2023-09-30,0.024432,1.684283,0.660156,1.290562,0.017026,0.714157,0.821959,0.029005
sh.600309,万华化学,2023-10-14,2023-09-30,0.157709,2.836450,0.580180,0.916781,0.104533,0.898274,0.928897,0.125279
sh.600310,广西能源,2023-10-25,2023-09-30,0.006898,7.008258,0.674945,0.303831,0.004800,0.554767,0.268479,0.032225
sh.600312,平高电气,2023-10-18,2023-09-30,0.057829,1.963019,0.397142,0.887263,0.083603,0.873491,1.069812,0.089465
sh.600313,农发种业,2023-10-18,2023-09-30,0.056141,2.524038,0.964709,0.663092,0.034771,0.961218,0.961530,0.037621
sh.600315,上海家化,2023-10-26,2023-09-30,0.053173,1.640418,0.418715,1.000000,0.077414,0.883102,0.960826,0.091235
sh.600316,洪都航空,2023-10-25,2023-09-30,0.001682,3.085475,0.117205,1.000000,0.004651,0.871859,1.454487,0.003668
sh.600318,新力金融,2023-10-20,2023-09-30,0.037104,3.979464,0.064502,0.393779,0.367081,0.675345,0.794274,0.684331
sh.600319,亚星化学,2023-10-28,2023-09-30,-0.131291,3.396896,0.307036,0.995691,-0.126427,1.002629,1.762997,-0.071523
sh.600320,振华重工,2023-10-31,2023-09-30,0.020827,5.300236,0.276748,0.720136,0.019716,0.808920,0.556403,0.043806
sh.600322,津投城开,2023-10-28,2023-09-30,-0.099400,84.307286,0.238775,1.530708,-0.003226,-0.220784,0.109465,0.133474
sh.600323,瀚蓝环境,2023-10-27,2023-09-30,0.102523,3.052685,0.258161,0.976551,0.133216,0.822861,0.775060,0.208879
sh.600325,华发股份,2023-10-31,2023-09-30,0.115059,22.177846,0.111352,0.707463,0.065857,0.702564,0.941476,0.099564
sh.600326,西藏天路,2023-10-28,2023-09-30,-0.071111,3.560647,0.208344,1.026641,-0.093371,1.030321,1.859413,-0.048737
sh.600327,大东方,2023-10-24,2023-09-30,0.040724,1.763562,0.472904,0.965100,0.050595,0.784518,0.808008,0.079816
sh.600328,中盐化工,2023-10-26,2023-09-30,0.072157,1.700090,0.631949,0.714001,0.094064,0.693055,0.984631,0.137842
sh.600329,达仁堂,2023-10-31,2023-09-30,0.132136,1.573475,0.566870,1.019201,0.145351,0.875936,1.019299,0.162796
sh.600330,天通股份,2023-10-28,2023-09-30,0.035202,1.413369,0.257720,0.989410,0.097676,0.934578,1.193503,0.087569
sh.600331,宏达股份,2023-10-28,2023-09-30,-0.181517,5.784780,1.019588,1.000461,-0.030761,1.191544,4.374034,-0.005902
sh.600332,白云山,2023-10-31,2023-09-30,0.113638,2.233319,0.780903,0.965008,0.067522,0.826677,1.011780,0.080728
sh.600333,长春燃气,2023-10-28,2023-09-30,-0.057700,3.176528,0.213911,0.988013,-0.085947,0.886366,2.272318,-0.042673
sh.600335,国机汽车,2023-10-27,2023-09-30,0.021985,3.007322,0.966860,1.005136,0.007523,0.636838,0.891771,0.013246
sh.600336,澳柯玛,2023-10-28,2023-09-30,0.043155,3.039467,0.944771,0.936867,0.016041,1.100965,1.008747,0.014444
sh.600337,美克家居,2023-10-28,2023-09-30,-0.065978,2.411968,0.345504,1.005904,-0.078708,0.826738,1.647235,-0.057796
sh.600338,西藏珠峰,2023-10-28,2023-09-30,0.020076,1.574747,0.237301,0.976353,0.055024,2.293902,0.490404,0.048913
sh.600339,中油工程,2023-10-31,2023-09-30,0.034688,4.133658,0.495221,0.998700,0.016967,0.614891,1.023987,0.026948
sh.600340,华夏幸福,2023-10-28,2023-09-30,-0.207343,43.128918,0.045471,1.216405,-0.086918,0.390456,-1.564745,0.142263
sh.600343,航天动力,2023-10-28,2023-09-30,-0.031456,1.702930,0.174351,1.016987,-0.104176,0.991144,1.090642,-0.096372
sh.600345,长江通信,2023-10-31,2023-09-30,0.046301,1.133471,0.026575,1.000000,1.537150,1.000000,1.005394,1.528904
sh.600346,恒力石化,2023-10-28,2023-09-30,0.102173,4.511057,0.688007,0.999977,0.032921,0.779097,0.674470,0.062650
sh.600348,华阳股份,2023-10-28,2023-09-30,0.157403,2.583612,0.308808,0.879642,0.224281,0.753938,0.962273,0.309142
sh.600350,山东高速,2023-10-28,2023-09-30,0.063839,3.442019,0.110586,0.811866,0.206581,0.757771,0.753288,0.361901
sh.600351,亚宝药业,2023-10-28,2023-09-30,0.071091,1.347036,0.542883,1.006186,0.096616,0.868010,0.986178,0.112868
sh.600352,浙江龙盛,2023-10-28,2023-09-30,0.027880,2.090920,0.160515,0.903607,0.091929,0.814552,0.966052,0.116825
sh.600353,旭光电子,2023-10-31,2023-09-30,0.043529,1.642225,0.321597,0.895184,0.092070,0.865111,0.945923,0.112510
sh.600354,敦煌种业,2023-10-31,2023-09-30,-0.021372,2.932427,0.282845,-0.655751,0.039294,0.448113,0.883530,0.099247
sh.600355,精伦电子,2023-10-28,2023-09-30,-0.142715,1.622085,0.312274,1.000000,-0.281747,1.004735,1.039017,-0.269889
sh.600356,恒丰纸业,2023-10-31,2023-09-30,0.036419,1.273289,0.592237,0.942297,0.051253,0.844620,0.925177,0.065589
sh.600358,国旅联合,2023-10-28,2023-09-30,0.009396,2.627892,0.805911,0.774123,0.005731,0.330936,0.442182,0.039163
sh.600359,新农开发,2023-10-26,2023-09-30,0.102524,2.461270,0.329816,1.011066,0.124915,1.000183,0.837892,0.149056
sh.600360,ST华微,2023-10-31,2023-09-30,0.006653,2.129584,0.183057,0.950840,0.017950,1.018674,0.234997,0.074982
sh.600361,创新新材,2023-10-31,2023-09-30,0.080657,2.050862,2.927610,1.000000,0.013434,0.805974,0.738412,0.022572
sh.600362,江西铜业,2023-10-28,2023-09-30,0.064141,2.397568,2.162506,0.923762,0.013392,0.820343,1.034697,0.015778
sh.600363,联创光电,2023-10-31,2023-09-30,0.083542,1.913821,0.337519,0.817324,0.158239,0.965250,0.963425,0.170159
sh.600365,ST通葡,2023-10-28,2023-09-30,-0.224933,2.862046,0.641511,0.998906,-0.122645,1.060686,1.198101,-0.096509
sh.600366,宁波韵升,2023-10-28,2023-09-30,-0.041323,1.566121,0.429944,1.004347,-0.061104,0.769782,1.149744,-0.069040
sh.600367,红星发展,2023-10-28,2023-09-30,0.010686,1.643201,0.549566,0.835767,0.014159,0.683712,0.888066,0.023319
sh.600368,五洲交通,2023-10-24,2023-09-30,0.092467,1.633434,0.121325,1.006263,0.463684,0.861632,0.876083,0.614264
sh.600369,西南证券,2023-10-31,2023-09-30,0.022689,3.354044,0.022357,1.006619,0.300580,0.943524,,
sh.600370,三房巷,2023-10-28,2023-09-30,0.004028,2.286619,1.152202,1.000000,0.001529,1.880941,0.135359,0.006004
sh.600371,万向德农,2023-10-28,2023-09-30,0.090114,1.572790,0.250587,0.900065,0.254033,1.000000,1.104114,0.230079
sh.600372,中航机载,2023-10-25,2023-09-30,0.069440,2.136375,0.408346,0.876185,0.090847,0.940237,0.966947,0.099924
sh.600373,中文传媒,2023-10-31,2023-09-30,0.071127,1.724596,0.232514,0.981377,0.180745,1.001894,1.179598,0.152936
sh.600375,*ST汉马,2023-10-28,2023-09-30,-1.543376,111.243663,0.287530,0.975987,-0.049439,0.990403,1.686857,-0.029592
sh.600376,首开股份,2023-10-28,2023-09-30,-0.116045,10.302083,0.119931,1.214000,-0.077367,1.194962,-255.149300,0.000254
sh.600377,宁沪高速,2023-10-30,2023-09-30,0.122770,2.401528,0.147017,0.957344,0.363218,0.807961,0.868413,0.517667
sh.600378,昊华科技,2023-10-31,2023-09-30,0.083076,1.841883,0.412152,0.999481,0.109492,0.914126,0.987780,0.121259
sh.600379,宝光股份,2023-10-28,2023-09-30,0.084359,2.176698,0.785828,0.980040,0.050322,0.909280,1.051475,0.052634
sh.600380,健康元,2023-10-26,2023-09-30,0.081909,2.702176,0.353887,0.482739,0.177437,0.838042,1.110606,0.190641
sh.600381,ST春天,2023-10-27,2023-09-30,-0.046957,1.028056,0.104373,1.025589,-0.426702,1.063738,0.994585,-0.403318
sh.600382,广东明珠,2023-10-31,2023-09-30,0.057591,1.150746,0.118382,0.999761,0.422859,0.738484,0.962043,0.595196
sh.600383,金地集团,2023-10-31,2023-09-30,0.000896,6.401942,0.126117,0.086103,0.012884,0.336135,0.715204,0.053595
sh.600386,北巴传媒,2023-10-28,2023-09-30,0.006715,2.580827,0.749330,0.362294,0.009583,0.577071,0.557490,0.029789
sh.600387,*ST海越,2023-10-28,2023-09-30,0.012843,2.053343,0.318604,1.003645,0.019560,0.621067,1.113737,0.028278
sh.600388,龙净环保,2023-10-28,2023-09-30,0.083723,3.367068,0.291868,1.001721,0.085048,0.841078,0.860005,0.117578
sh.600389,江山股份,2023-10-24,2023-09-30,0.074276,1.875044,0.556271,0.999596,0.071241,0.813677,1.076386,0.081341
sh.600390,五矿资本,2023-10-27,2023-09-30,0.036724,3.007131,0.046268,0.813949,0.324279,0.757051,0.927137,0.462008
sh.600391,航发科技,2023-10-31,2023-09-30,0.021261,4.686099,0.415618,0.390832,0.027931,0.804505,0.764489,0.045413
sh.600392,盛和资源,2023-10-28,2023-09-30,0.017511,1.664831,0.871473,0.798694,0.015111,0.928403,0.814514,0.019983
sh.600395,盘江股份,2023-10-28,2023-09-30,0.065897,2.720518,0.238798,0.986479,0.102825,0.800537,0.945900,0.135791
sh.600396,华电辽能,2023-10-27,2023-09-30,,-23.469112,0.299056,1.022356,0.429271,0.987766,0.807709,0.538050
sh.600397,安源煤业,2023-10-26,2023-09-30,0.016561,15.350681,0.541836,0.731944,0.002720,0.471028,0.161466,0.035768
sh.600398,海澜之家,2023-10-31,2023-09-30,0.164545,2.120948,0.492682,1.012580,0.155510,0.820606,0.990143,0.191393
sh.600399,抚顺特钢,2023-10-31,2023-09-30,0.045572,1.939381,0.522203,1.000000,0.044998,1.015906,0.899115,0.049264
sh.600400,红豆股份,2023-10-28,2023-09-30,0.013185,1.649923,0.317246,0.962715,0.026165,0.622222,0.807095,0.052102
sh.600403,大有能源,2023-10-26,2023-09-30,0.026224,2.894127,0.225110,0.686133,0.058665,1.464174,0.520063,0.077042
sh.600405,动力源,2023-10-28,2023-09-30,-0.118326,2.989868,0.268038,0.996213,-0.148211,1.039034,1.340625,-0.106400
sh.600406,国电南瑞,2023-10-31,2023-09-30,0.095978,1.765328,0.373281,0.944422,0.154221,0.862815,1.063977,0.167993
sh.600408,安泰集团,2023-10-28,2023-09-30,-0.189596,2.207708,1.530533,0.999855,-0.056119,1.002440,1.361791,-0.041109
sh.600409,三友化工,2023-10-27,2023-09-30,0.026135,2.036517,0.605730,0.551968,0.038383,0.710882,0.857748,0.062947
sh.600410,华胜天成,2023-10-27,2023-09-30,0.000735,1.914813,0.330921,0.187826,0.006178,0.456423,0.534525,0.025325
sh.600415,小商品城,2023-10-20,2023-09-30,0.142218,2.028530,0.239247,0.998656,0.293434,0.850926,0.952171,0.362163
sh.600416,湘电股份,2023-10-19,2023-09-30,0.036910,1.973605,0.246483,0.997627,0.076055,0.945160,0.824503,0.097596
sh.600418,江淮汽车,2023-10-28,2023-09-30,0.013690,3.657275,0.691480,1.918852,0.002821,0.464779,0.720233,0.008428
sh.600419,天润乳业,2023-10-25,2023-09-30,0.060621,2.004872,0.441955,0.978461,0.069922,0.828828,0.930392,0.090674
sh.600420,国药现代,2023-10-28,2023-09-30,0.049981,1.714189,0.473707,0.707110,0.087046,0.861594,1.028373,0.098241
sh.600421,华嵘控股,2023-10-27,2023-09-30,-0.186446,7.201848,0.652466,2.119427,-0.018721,1.314231,-18.612190,0.000765
sh.600422,昆药集团,2023-10-28,2023-09-30,0.075467,1.830184,0.599372,0.974212,0.070618,0.831050,0.982111,0.086522
sh.600423,柳化股份,2023-10-28,2023-09-30,0.025235,1.180692,0.178138,1.000000,0.119980,1.000000,13.119998,0.009145
sh.600425,青松建化,2023-10-28,2023-09-30,0.088034,1.603695,0.385851,0.935600,0.152061,0.854141,0.967358,0.184035
sh.600426,华鲁恒升,2023-10-28,2023-09-30,0.106147,1.379566,0.508510,1.000758,0.151194,0.859889,0.987326,0.178087
sh.600428,中远海特,2023-10-27,2023-09-30,0.082952,2.377384,0.339839,0.992513,0.103447,0.867622,0.792343,0.150479
sh.600429,三元股份,2023-10-28,2023-09-30,0.045547,2.283567,0.530950,1.151985,0.032610,0.957367,0.896242,0.038005
sh.600433,冠豪高新,2023-10-26,2023-09-30,-0.014043,2.073639,0.525555,0.297351,-0.043336,1.017180,0.972151,-0.043824
sh.600435,北方导航,2023-10-26,2023-09-30,0.071388,2.578141,0.359041,0.894572,0.086210,0.856506,1.042311,0.096567
sh.600436,片仔癀,2023-10-17,2023-09-30,0.197610,1.261412,0.495117,0.975874,0.324228,0.850420,1.005609,0.379130
sh.600438,通威股份,2023-10-26,2023-09-30,0.260737,2.506497,0.711004,0.779018,0.187809,0.846113,0.986562,0.224990
sh.600439,瑞贝卡,2023-10-28,2023-09-30,0.005422,1.845168,0.164574,0.973167,0.018346,0.830283,0.227660,0.097059
sh.600444,国机通用,2023-10-27,2023-09-30,0.025254,1.785332,0.345385,1.000000,0.040955,0.881988,1.412516,0.032874
sh.600446,金证股份,2023-10-27,2023-09-30,0.011272,1.842628,0.602739,3.250574,0.003122,0.758271,0.649550,0.006339
sh.600448,华纺股份,2023-10-31,2023-09-30,0.002637,2.945375,0.598098,0.864547,0.001732,0.943438,0.075687,0.024251
sh.600449,宁夏建材,2023-10-26,2023-09-30,0.041104,1.500640,0.703367,0.951369,0.040933,0.848408,1.011074,0.047718
sh.600452,涪陵电力,2023-10-27,2023-09-30,0.093738,1.459976,0.393457,1.000000,0.163182,0.819693,1.036052,0.192150
sh.600455,博通股份,2023-10-28,2023-09-30,0.077021,3.912825,0.196881,0.689688,0.144966,1.000000,0.904754,0.160227
sh.600456,宝钛股份,2023-10-28,2023-09-30,0.086344,2.024502,0.435611,0.843206,0.116113,0.896125,0.945153,0.137091
sh.600458,时代新材,2023-10-28,2023-09-30,0.048821,3.299238,0.680185,1.305989,0.016658,0.717532,0.850245,0.027305
sh.600459,贵研铂业,2023-10-27,2023-09-30,0.065548,2.126489,2.694804,0.961970,0.011891,0.849733,0.898475,0.015575
sh.600460,士兰微,2023-10-27,2023-09-30,-0.026110,2.357592,0.403736,1.006660,-0.027250,0.753830,3.487589,-0.010365
sh.600461,洪城环境,2023-10-26,2023-09-30,0.121211,3.004766,0.259562,0.880416,0.176524,0.832704,0.887511,0.238858
sh.600462,*ST九有,2023-10-28,2023-09-30,-0.363430,10.150480,0.577015,0.989322,-0.062721,1.170962,1.255381,-0.042667
sh.600463,空港股份,2023-10-31,2023-09-30,-0.050021,2.224857,0.146517,0.769543,-0.199404,1.045881,1.522629,-0.125215
sh.600467,好当家,2023-10-27,2023-09-30,0.010962,1.972388,0.161124,1.000396,0.034480,0.815917,0.316735,0.133421
sh.600468,百利电气,2023-10-28,2023-09-30,0.048363,1.899742,0.403797,0.932286,0.067625,0.871913,0.928283,0.083551
sh.600469,风神股份,2023-10-27,2023-09-30,0.091490,2.344285,0.589275,1.000000,0.066228,0.835743,0.956899,0.082814
sh.600470,六国化工,2023-10-28,2023-09-30,-0.006382,3.780923,0.778197,-0.910824,0.002381,0.727343,0.386853,0.008464
sh.600475,华光环能,2023-10-28,2023-09-30,0.065359,2.977921,0.328183,0.802777,0.083307,0.843493,0.851251,0.116023
sh.600476,湘邮科技,2023-10-28,2023-09-30,-0.203061,5.847507,0.490448,1.000000,-0.070805,1.046862,1.386674,-0.048775
sh.600477,杭萧钢构,2023-10-28,2023-09-30,0.048081,2.855229,0.521770,0.901522,0.035800,0.933894,0.725072,0.052869
sh.600478,科力远,2023-10-28,2023-09-30,0.009213,3.012576,0.284688,-6.940691,-0.001548,0.531120,-0.092252,0.031589
sh.600479,千金药业,2023-10-28,2023-09-30,0.087629,2.027600,0.609924,0.821772,0.086226,0.848104,1.149284,0.088463
sh.600480,凌云股份,2023-10-27,2023-09-30,0.066638,2.810477,0.718658,0.721789,0.045710,0.868434,0.912005,0.057713
sh.600481,双良节能,2023-10-21,2023-09-30,0.202629,3.688793,0.735564,0.931542,0.080167,0.851005,0.904775,0.104117
sh.600482,中国动力,2023-10-31,2023-09-30,0.011443,2.537300,0.355475,0.734822,0.017265,0.917574,1.168429,0.016104
sh.600483,福能股份,2023-10-25,2023-09-30,0.080020,2.395729,0.211466,0.852758,0.185222,0.937499,0.818913,0.241259
sh.600486,扬农化工,2023-10-24,2023-09-30,0.150762,1.678446,0.612144,0.999424,0.146819,0.840625,1.021387,0.170998
sh.600487,亨通光电,2023-10-31,2023-09-30,0.074295,2.379619,0.607536,1.009209,0.050922,0.924201,0.899572,0.061249
sh.600488,津药药业,2023-10-28,2023-09-30,0.049798,2.119364,0.439395,0.782344,0.068352,0.918511,0.903043,0.082406
sh.600489,中金黄金,2023-10-28,2023-09-30,0.081615,2.022601,0.887100,0.819276,0.055521,0.818973,0.911114,0.074407
sh.600490,鹏欣资源,2023-10-28,2023-09-30,-0.007148,1.402365,0.487626,0.371327,-0.028150,1.033823,1.307783,-0.020821
sh.600491,龙元建设,2023-10-31,2023-09-30,-0.048464,5.347930,0.113046,1.005147,-0.079753,1.262142,-0.725388,0.087110
sh.600493,凤竹纺织,2023-10-28,2023-09-30,0.077411,2.344272,0.350895,1.000000,0.094106,0.764064,0.931277,0.132254
sh.600495,晋西车轴,2023-10-28,2023-09-30,0.000678,1.223200,0.204957,1.000000,0.002706,0.581951,-3.510536,-0.001324
sh.600496,精工钢构,2023-10-28,2023-09-30,0.064949,2.642703,0.530046,0.968239,0.047888,0.935971,0.925505,0.055282
sh.600497,驰宏锌锗,2023-10-27,2023-09-30,0.105881,1.731267,0.614351,0.999318,0.099617,0.855474,0.961923,0.121056
sh.600498,烽火通信,2023-10-28,2023-09-30,0.026724,3.273238,0.561994,0.975591,0.014891,0.966660,0.644242,0.023911
sh.600499,科达制造,2023-10-25,2023-09-30,0.176218,2.002209,0.306314,0.766818,0.374698,0.980063,0.970106,0.394102
sh.600500,中化国际,2023-10-28,2023-09-30,-0.030994,3.598195,0.686552,1.097014,-0.011437,0.813696,2.511950,-0.005595
sh.600501,航天晨光,2023-10-28,2023-09-30,0.008228,2.792041,0.381672,0.759130,0.010172,0.858323,0.806675,0.014691
sh.600502,安徽建工,2023-10-25,2023-09-30,0.082805,12.013421,0.388370,0.735267,0.024138,0.753665,0.588265,0.054444
sh.600503,华丽家族,2023-10-28,2023-09-30,0.004028,1.259768,0.029110,1.149361,0.095571,0.758272,4.173009,0.030203
sh.600505,西昌电力,2023-10-28,2023-09-30,-0.026108,3.713892,0.223103,0.664607,-0.047410,1.147121,-1.796366,0.023008
sh.600506,统一股份,2023-10-28,2023-09-30,-0.065386,5.372579,0.756751,1.000000,-0.016082,1.130813,-0.816497,0.017418
sh.600507,方大特钢,2023-10-28,2023-09-30,0.065870,2.345955,0.942253,1.010718,0.029483,0.746487,1.158515,0.034091
sh.600508,上海能源,2023-10-26,2023-09-30,0.105455,1.558419,0.432861,0.978917,0.159695,0.732926,0.995093,0.218961
sh.600509,天富能源,2023-10-18,2023-09-30,0.062592,3.469129,0.281162,0.907638,0.070701,0.952507,0.583722,0.127160
sh.600510,黑牡丹,2023-10-24,2023-09-30,0.039305,3.117670,0.189571,0.839487,0.079220,0.663718,0.859973,0.138792
sh.600511,国药股份,2023-10-25,2023-09-30,0.099807,2.089944,1.192987,0.924386,0.043305,0.796510,1.017875,0.053413
sh.600512,腾达建设,2023-10-28,2023-09-30,0.023902,1.830886,0.231306,0.988975,0.057069,1.108326,0.699915,0.073568
sh.600513,联环药业,2023-10-31,2023-09-30,0.069008,2.143979,0.537426,0.883146,0.067815,0.860889,0.876832,0.089838
sh.600515,海南机场,2023-10-28,2023-09-30,0.034658,2.457838,0.080995,0.909819,0.191354,0.839220,0.777095,0.293418
sh.600516,方大炭素,2023-10-31,2023-09-30,0.023298,1.273886,0.184529,0.972193,0.101948,0.830939,1.263852,0.097077
