code,stock_name,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.300497,富祥药业,2023-10-25,2023-09-30,-0.030960,-0.072222,0.112484,-92909101.510000,-0.489104,,550004834.00,447313178.00
sz.300498,温氏股份,2023-10-26,2023-09-30,-0.121210,-0.070953,0.003930,-4589839009.000000,0.011083,,6645790954.00,5435541826.00
sz.300499,高澜股份,2023-10-26,2023-09-30,-0.003437,-0.010964,0.259746,-4423522.100000,0.908595,,308620124.00,272628371.00
sz.300500,启迪设计,2023-10-25,2023-09-30,0.019857,0.034041,0.239765,34046692.900000,-0.097669,,173974869.00,164316105.00
sz.300501,海顺新材,2023-10-25,2023-09-30,0.053033,0.129686,0.292720,98304505.910000,0.569538,,193531505.00,125194875.00
sz.300502,新易盛,2023-10-21,2023-09-30,0.085631,0.205824,0.281923,429563503.520000,0.803909,,709919026.00,617617878.00
sz.300503,昊志机电,2023-10-27,2023-09-30,-0.023153,-0.042569,0.336269,-29901579.010000,-0.136084,,306072836.00,210679732.00
sz.300504,天邑股份,2023-10-27,2023-09-30,0.054724,0.061747,0.183086,123630873.110000,0.388220,,272503880.00,214869763.00
sz.300505,川金诺,2023-10-26,2023-09-30,-0.051512,-0.060025,-0.008730,-114935234.230000,-0.160325,,274867523.00,164955431.00
sz.300506,*ST名家,2023-10-28,2023-09-30,-0.231868,-1.588451,0.037585,-108159901.290000,-0.760959,,695596569.00,572517456.00
sz.300507,苏奥传感,2023-10-24,2023-09-30,0.047865,0.152525,0.231455,113630085.490000,0.377192,,791528907.00,767228601.00
sz.300508,维宏股份,2023-10-19,2023-09-30,0.074326,0.154322,0.608787,50154995.140000,0.607229,,109094400.00,58485574.00
sz.300509,新美星,2023-10-25,2023-09-30,0.036402,0.035316,0.237823,23957498.390000,0.065782,,296400000.00,247103523.00
sz.300510,金冠股份,2023-10-28,2023-09-30,0.014798,0.046623,0.272078,35672799.470000,0.089836,,828623861.00,822226755.00
sz.300511,雪榕生物,2023-10-28,2023-09-30,-0.075028,-0.065198,0.107419,-126710647.640000,-0.845004,,498780598.00,408237454.00
sz.300512,中亚股份,2023-10-28,2023-09-30,0.037228,0.078109,0.321364,56234771.900000,0.161026,,410956625.00,327179820.00
sz.300513,恒实科技,2023-10-26,2023-09-30,0.014492,0.036873,0.201982,35029559.610000,0.018559,,313691155.00,280646339.00
sz.300514,友讯达,2023-10-27,2023-09-30,0.205519,0.192495,0.376360,161933940.460000,0.898884,,200000000.00,155322200.00
sz.300515,三德科技,2023-10-27,2023-09-30,0.073459,0.167724,0.596578,53589696.760000,0.402748,,205800500.00,183062968.00
sz.300516,久之洋,2023-10-26,2023-09-30,0.034211,0.113700,0.357281,43254701.530000,0.402534,,180000000.00,180000000.00
sz.300517,海波重科,2023-10-26,2023-09-30,0.005915,0.019355,0.220498,6226494.460000,0.075213,,200383662.00,123995937.00
sz.300518,新迅达,2023-10-28,2023-09-30,-0.020942,-0.042279,0.454939,-11571291.280000,0.185276,,199411576.00,191136677.00
sz.300519,新光药业,2023-10-25,2023-09-30,0.069184,0.271615,0.451181,58699769.380000,0.488275,,160000000.00,114100000.00
sz.300520,科大国创,2023-10-24,2023-09-30,0.043366,0.045607,0.260907,80958912.050000,-0.193818,,247385700.00,232803437.00
sz.300521,爱司凯,2023-10-26,2023-09-30,-0.004355,-0.020647,0.438856,-2188782.900000,-0.069758,,144000000.00,143999055.00
sz.300522,世名科技,2023-10-28,2023-09-30,0.042997,0.066440,0.272393,34685673.030000,0.026435,,322451507.00,218459501.00
sz.300523,辰安科技,2023-10-30,2023-09-30,0.007726,0.025844,0.401922,33913974.550000,-0.008174,,232637638.00,232358460.00
sz.300525,博思软件,2023-10-27,2023-09-30,0.007997,-0.022174,0.644933,-24420411.250000,0.348692,,750670728.00,611288252.00
sz.300527,中船应急,2023-10-26,2023-09-30,-0.080220,-0.629221,-0.192968,-212298167.640000,-0.217640,,963240260.00,963240260.00
sz.300528,幸福蓝海,2023-10-26,2023-09-30,0.077421,0.017552,0.597559,14334200.780000,-0.375800,,372608054.00,372608054.00
sz.300529,健帆生物,2023-10-28,2023-09-30,0.126767,0.282935,0.806625,420436301.430000,0.544535,,807555312.00,512525252.00
sz.300530,领湃科技,2023-10-26,2023-09-30,-0.600137,-0.900226,-0.001970,-120106895.430000,-0.714150,,171951354.00,158390550.00
sz.300531,优博讯,2023-10-30,2023-09-30,0.046799,0.089681,0.263041,82560352.860000,0.321587,,328226125.00,315446238.00
sz.300532,今天国际,2023-10-27,2023-09-30,0.218613,0.141204,0.309036,326419668.420000,1.278854,,310231301.00,186506220.00
sz.300533,冰川网络,2023-10-30,2023-09-30,0.121974,0.097715,0.948919,206533760.880000,1.060783,,231137280.00,161782901.00
sz.300534,陇神戎发,2023-10-18,2023-09-30,0.064856,0.077474,0.670393,62932999.220000,0.186692,,303345000.00,300897746.00
sz.300535,达威股份,2023-10-26,2023-09-30,0.036417,0.046167,0.318812,23891723.750000,0.203650,,104842913.00,76314621.00
sz.300536,*ST农尚,2023-10-28,2023-09-30,0.000203,0.022617,0.328440,1834140.530000,0.063199,,293288133.00,293253240.00
sz.300537,广信材料,2023-10-28,2023-09-30,0.052008,0.092058,0.322389,36322098.780000,0.083136,,193027584.00,136859683.00
sz.300538,同益股份,2023-10-26,2023-09-30,0.020863,0.010204,0.061066,23008910.030000,0.145676,,181918573.00,114316424.00
sz.300539,横河精密,2023-10-26,2023-09-30,0.052095,0.057040,0.210386,28486503.840000,0.170912,,222077850.00,171281603.00
sz.300540,蜀道装备,2023-10-30,2023-09-30,0.014229,0.040513,0.221753,14057036.220000,-0.119977,,160691993.00,109022929.00
sz.300541,先进数通,2023-10-26,2023-09-30,0.071956,0.065207,0.198772,102360660.080000,0.513231,,330803456.00,256918291.00
sz.300542,新晨科技,2023-10-26,2023-09-30,-0.031764,-0.022057,0.190678,-18734799.640000,0.077347,,298559899.00,243928200.00
sz.300543,朗科智能,2023-10-25,2023-09-30,0.043463,0.046410,0.197890,46650609.730000,0.242551,,268126992.00,211412834.00
sz.300545,联得装备,2023-10-27,2023-09-30,0.082033,0.143239,0.337656,126850127.980000,0.878621,,177745482.00,111927791.00
sz.300546,雄帝科技,2023-10-28,2023-09-30,-0.009502,-0.036871,0.435385,-10281743.940000,-0.028529,,185524691.00,130034270.00
sz.300547,川环科技,2023-10-17,2023-09-30,0.107000,0.145732,0.251436,108718662.680000,0.675004,,216906174.00,177399256.00
sz.300548,博创科技,2023-10-21,2023-09-30,0.063161,0.150003,0.138449,122141917.670000,0.672237,,286020618.00,228842282.00
sz.300549,优德精密,2023-10-27,2023-09-30,0.028918,0.059649,0.286346,15842999.260000,0.185800,,133340000.00,101054675.00
sz.300550,和仁科技,2023-10-24,2023-09-30,0.012530,0.046041,0.382063,13004310.860000,-0.361749,,262560141.00,261803309.00
sz.300551,古鳌科技,2023-10-25,2023-09-30,-0.046460,-0.112083,0.812519,-48525451.970000,-0.240558,,345752939.00,253620245.00
sz.300552,万集科技,2023-10-27,2023-09-30,-0.075885,-0.374043,0.361119,-202526324.800000,-0.635615,,213133112.00,125882232.00
sz.300553,集智股份,2023-10-26,2023-09-30,0.048961,0.181564,0.442502,33479436.300000,0.478428,,81120000.00,53563550.00
sz.300554,三超新材,2023-10-17,2023-09-30,0.033644,0.063450,0.290682,22825203.270000,0.295980,,114211577.00,76549935.00
sz.300555,ST路通,2023-10-28,2023-09-30,-0.033642,-0.164319,0.222319,-21715390.660000,-0.125110,,200000000.00,197582713.00
sz.300556,丝路视觉,2023-10-27,2023-09-30,0.005029,0.002780,0.238710,2643661.940000,0.291907,,121314299.00,102273710.00
sz.300557,理工光科,2023-10-21,2023-09-30,0.019199,0.062290,0.288220,25042785.260000,0.308445,,71586123.00,64952998.00
sz.300558,贝达药业,2023-10-25,2023-09-30,0.060371,0.143927,0.856467,294122417.510000,0.829913,,418485885.00,417368497.00
sz.300559,佳发教育,2023-10-26,2023-09-30,0.105050,0.266411,0.524233,116157250.980000,0.238474,,399514567.00,311136833.00
sz.300560,中富通,2023-10-26,2023-09-30,0.018718,0.017694,0.145465,21601849.570000,0.160641,,229743622.00,186955246.00
sz.300561,汇金科技,2023-10-26,2023-09-30,0.007659,0.044385,0.454801,4947996.950000,-0.005362,,328107975.00,195513200.00
sz.300562,乐心医疗,2023-10-27,2023-09-30,0.014901,0.024864,0.305713,15118490.370000,-0.120053,,216901188.00,158309441.00
sz.300563,神宇股份,2023-10-25,2023-09-30,0.041057,0.074189,0.155132,40134612.500000,0.213710,,178192526.00,122796441.00
sz.300564,筑博设计,2023-10-24,2023-09-30,0.036148,0.104725,0.348874,48758859.680000,0.682042,,164384000.00,110124400.00
sz.300565,科信技术,2023-10-25,2023-09-30,-0.223425,-0.279462,0.184714,-113291575.770000,-0.704203,,208000000.00,188291935.00
sz.300566,激智科技,2023-10-25,2023-09-30,0.052019,0.051389,0.196906,84430481.750000,0.422288,,263741550.00,228198783.00
sz.300567,精测电子,2023-10-25,2023-09-30,-0.003731,-0.033991,0.451136,-52510757.480000,0.415512,,278146280.00,206766156.00
sz.300568,星源材质,2023-10-17,2023-09-30,0.076509,0.310557,0.466415,686501584.440000,0.623374,,1281682969.00,1149503595.00
sz.300569,天能重工,2023-10-27,2023-09-30,0.042553,0.078899,0.232663,207298380.800000,0.268362,,1022673881.00,720757273.00
sz.300570,太辰光,2023-10-26,2023-09-30,0.079238,0.162703,0.288303,101371480.800000,0.584524,,229996800.00,193849860.00
sz.300571,平治信息,2023-10-25,2023-09-30,0.013313,0.013346,0.102448,20326446.310000,-0.306653,,139528294.00,115611896.00
sz.300572,安车检测,2023-10-28,2023-09-30,0.014207,0.068489,0.459551,26838755.290000,-0.135539,,228988812.00,183642898.00
sz.300573,兴齐眼药,2023-10-24,2023-09-30,0.115876,0.165026,0.775810,182331511.640000,1.542042,,123977114.00,95241426.00
sz.300575,中旗股份,2023-10-23,2023-09-30,0.096047,0.103153,0.237634,204225284.700000,0.696177,,464756400.00,344125582.00
sz.300576,容大感光,2023-10-26,2023-09-30,0.079047,0.135222,0.355123,78164850.550000,0.400015,,246423916.00,141932161.00
sz.300577,开润股份,2023-10-31,2023-09-30,0.067685,0.051390,0.227814,117331480.550000,0.409450,,239792197.00,133891266.00
sz.300578,会畅通讯,2023-10-26,2023-09-30,-0.003083,-0.020742,0.368379,-7054388.410000,-0.206996,,199229740.00,194124897.00
sz.300579,数字认证,2023-10-25,2023-09-30,-0.021158,-0.033818,0.524059,-19973857.750000,0.220483,,270000000.00,261870937.00
sz.300580,贝斯特,2023-10-20,2023-09-30,0.085013,0.210349,0.345252,211784451.100000,0.842046,,338781355.00,318556668.00
sz.300581,晨曦航空,2023-10-28,2023-09-30,-0.032269,-0.336227,0.366539,-32631026.890000,-0.000758,,550109546.00,550109546.00
sz.300582,英飞特,2023-10-28,2023-09-30,-0.047448,-0.040628,0.265152,-76934393.270000,-0.200993,,298685386.00,219762245.00
sz.300583,赛托生物,2023-10-21,2023-09-30,0.032631,0.073449,0.258275,67810027.160000,0.325938,,189702126.00,167019307.00
sz.300584,海辰药业,2023-10-27,2023-09-30,0.023306,0.059327,0.817069,22422432.460000,0.289907,,120000000.00,82118621.00
sz.300585,奥联电子,2023-10-24,2023-09-30,0.010535,0.021287,0.275011,7453079.830000,0.037755,,171111111.00,160000000.00
sz.300586,美联新材,2023-10-26,2023-09-30,0.057291,0.104020,0.221059,145185437.240000,0.235798,,711216645.00,534859718.00
sz.300587,天铁科技,2023-10-27,2023-09-30,-0.014704,-0.047689,0.225233,-58806910.670000,0.027478,,1091419717.00,946858200.00
sz.300588,熙菱信息,2023-10-26,2023-09-30,-0.082707,-0.300974,0.302750,-33442099.700000,-0.241235,,191471030.00,144472655.00
sz.300589,江龙船艇,2023-10-26,2023-09-30,0.020293,0.019526,0.150054,13342396.110000,0.052296,,377667996.00,222712797.00
sz.300590,移为通信,2023-10-24,2023-09-30,0.057358,0.150778,0.407479,98205346.200000,0.271297,,458691410.00,345785687.00
sz.300591,万里马,2023-10-30,2023-09-30,0.011393,0.017483,0.218657,7519237.330000,-0.479926,,405673777.00,332409652.00
sz.300592,华凯易佰,2023-10-24,2023-09-30,0.139690,0.066951,0.378107,318002970.150000,1.287455,,289175621.00,157610855.00
sz.300593,新雷能,2023-10-24,2023-09-30,0.052063,0.139365,0.483792,152405938.560000,0.288471,,538304782.00,445103660.00
sz.300594,朗进科技,2023-10-26,2023-09-30,0.002342,0.001407,0.267460,788310.890000,-0.068306,,91678325.00,90535751.00
sz.300595,欧普康视,2023-10-24,2023-09-30,0.126836,0.456735,0.766826,602688798.880000,0.731558,,897453068.00,668245280.00
sz.300596,利安隆,2023-10-24,2023-09-30,0.072112,0.071860,0.192338,277181418.950000,1.626986,,229619667.00,214429090.00
sz.300597,吉大通信,2023-10-27,2023-09-30,0.011365,0.034019,0.205483,12191462.340000,0.055051,,272570030.00,271312238.00
sz.300598,诚迈科技,2023-10-30,2023-09-30,-0.132775,-0.114758,0.177029,-156136815.570000,-1.255580,,164183709.00,160082334.00
sz.300599,雄塑科技,2023-10-26,2023-09-30,0.010674,0.024847,0.163209,23967723.410000,-0.012063,,358131567.00,211720717.00
sz.300600,ST瑞科,2023-10-23,2023-09-30,-0.032155,-0.219169,0.330182,-31061981.180000,0.009892,,294234480.00,246276836.00
sz.300601,康泰生物,2023-10-27,2023-09-30,0.075098,0.282841,0.860491,697050864.480000,0.323388,,1116912463.00,881375435.00
sz.300602,飞荣达,2023-10-30,2023-09-30,0.015835,0.013026,0.187679,37936892.000000,0.249407,,578049831.00,318781488.00
sz.300603,立昂技术,2023-10-26,2023-09-30,0.001043,0.004157,0.173990,2207056.570000,-0.802551,,464798231.00,354003662.00
sz.300604,长川科技,2023-10-25,2023-09-30,0.000519,0.010350,0.575052,12513277.350000,0.222700,,614814900.00,451105255.00
sz.300605,恒锋信息,2023-10-31,2023-09-30,0.029875,0.041802,0.249422,16954166.650000,0.024541,,164474262.00,113904253.00
sz.300606,金太阳,2023-10-26,2023-09-30,0.051606,0.083227,0.261744,32886377.200000,0.258017,,140117000.00,117582437.00
sz.300607,拓斯达,2023-10-25,2023-09-30,0.053630,0.040872,0.211475,132320510.000000,0.349362,,424830186.00,285225201.00
sz.300608,思特奇,2023-10-27,2023-09-30,-0.044328,-0.169662,0.330822,-68052818.180000,0.029767,,327136051.00,271049247.00
sz.300609,汇纳科技,2023-10-28,2023-09-30,-0.031303,-0.192564,0.493236,-36944141.150000,-0.397594,,121869987.00,95034480.00
sz.300610,晨化股份,2023-10-13,2023-09-30,0.035645,0.052198,0.163549,37488014.230000,0.196762,,212858380.00,161237572.00
sz.300611,美力科技,2023-10-26,2023-09-30,0.030603,0.021423,0.180857,19895559.550000,0.000282,,211074680.00,146986880.00
sz.300612,宣亚国际,2023-10-27,2023-09-30,0.009549,0.003480,0.173656,2275843.760000,0.101860,,159039975.00,159039975.00
sz.300613,富瀚微,2023-10-26,2023-09-30,0.076183,0.132192,0.393339,178369602.840000,0.999996,,230482259.00,217277233.00
sz.300614,百川畅银,2023-10-28,2023-09-30,0.011946,0.055278,0.231452,16925404.310000,0.033891,,160434750.00,89004346.00
sz.300615,欣天科技,2023-10-27,2023-09-30,0.143503,0.161245,0.300905,90468964.170000,0.440040,,191428200.00,129308072.00
sz.300616,尚品宅配,2023-10-27,2023-09-30,0.001140,0.001194,0.345632,4194839.840000,0.404803,,197867080.00,129317342.00
sz.300617,安靠智电,2023-10-24,2023-09-30,0.061821,0.239310,0.440209,162562079.230000,0.992427,,167996636.00,105461486.00
sz.300618,寒锐钴业,2023-10-28,2023-09-30,0.025293,0.037214,0.156559,138329496.850000,0.285748,,312233839.00,272612906.00
sz.300619,金银河,2023-10-25,2023-09-30,0.110402,0.053845,0.219438,101897710.510000,1.440861,,89034641.00,72300914.00
sz.300620,光库科技,2023-10-24,2023-09-30,0.028012,0.089089,0.348768,46688556.470000,0.303735,,245310607.00,242262007.00
sz.300621,维业股份,2023-10-26,2023-09-30,0.028346,0.003143,0.049213,36847655.810000,0.136624,,208056700.00,196027784.00
sz.300622,博士眼镜,2023-10-28,2023-09-30,0.135277,0.110102,0.608217,99688950.560000,0.713224,,174205529.00,115487161.00
sz.300623,捷捷微电,2023-10-27,2023-09-30,0.039274,0.090361,0.345567,128896240.080000,0.283124,,736377496.00,631098290.00
sz.300624,万兴科技,2023-10-30,2023-09-30,0.058203,0.071882,0.951909,78762887.460000,0.595082,,137704107.00,120353187.00
sz.300625,三雄极光,2023-10-25,2023-09-30,0.067194,0.085872,0.340109,144058522.690000,0.533614,,279331000.00,158969708.00
sz.300626,华瑞股份,2023-10-28,2023-09-30,0.015896,0.020093,0.165887,9816622.820000,0.094370,,180000000.00,177301500.00
sz.300627,华测导航,2023-10-25,2023-09-30,0.105531,0.151339,0.583730,276245072.450000,0.779037,,543167985.00,445349022.00
sz.300628,亿联网络,2023-10-26,2023-09-30,0.207236,0.500726,0.658015,1614175090.220000,1.591103,,1263815202.00,723019094.00
sz.300629,新劲刚,2023-10-30,2023-09-30,0.086618,0.295629,0.631396,113399188.950000,0.579130,,237488349.00,196786428.00
sz.300630,*ST普利,2023-10-25,2023-09-30,0.136016,0.298987,0.676343,404300300.320000,0.846682,,436352572.00,322059866.00
sz.300631,久吾高科,2023-10-23,2023-09-30,0.009569,0.023885,0.269500,11552996.210000,0.292746,,122642024.00,121129556.00
sz.300632,光莆股份,2023-10-24,2023-09-30,0.057859,0.146965,0.316686,111285023.870000,0.159447,,305181620.00,214834087.00
sz.300633,开立医疗,2023-10-26,2023-09-30,0.110574,0.218429,0.687230,320617148.080000,1.033381,,430652785.00,430652785.00
sz.300634,彩讯股份,2023-10-25,2023-09-30,0.125924,0.281809,0.409181,308093017.580000,0.830482,,447653250.00,431288250.00
sz.300635,中达安,2023-10-27,2023-09-30,0.008338,0.017413,0.220419,8173664.970000,-1.448321,,136322000.00,120213494.00
sz.300636,同和药业,2023-10-26,2023-09-30,0.044808,0.140537,0.312860,78653167.860000,0.247755,,423136145.00,291632211.00
sz.300637,扬帆新材,2023-10-25,2023-09-30,-0.009039,-0.013104,0.158802,-6893803.960000,-0.052633,,234750130.00,234337735.00
sz.300638,广和通,2023-10-28,2023-09-30,0.165646,0.076936,0.225136,454989211.700000,0.695539,,767635882.00,492667930.00
sz.300639,凯普生物,2023-10-26,2023-09-30,0.035159,0.137163,0.616549,116674391.140000,0.630661,,649149874.00,637791074.00
sz.300640,德艺文创,2023-10-25,2023-09-30,0.026989,0.040285,0.192801,22113008.250000,0.092802,,312452427.00,219540600.00
sz.300641,正丹股份,2023-10-26,2023-09-30,0.017513,0.023998,0.041405,27050401.010000,0.018245,,489604849.00,489604849.00
sz.300642,透景生命,2023-10-25,2023-09-30,0.028881,0.099709,0.632781,40001344.940000,0.485203,,164206241.00,137706966.00
sz.300643,万通智控,2023-10-26,2023-09-30,0.085673,0.104110,0.316061,85935202.410000,0.457074,,230000000.00,229460000.00
sz.300644,南京聚隆,2023-10-25,2023-09-30,0.064866,0.041943,0.157541,52227614.190000,0.741339,,107800400.00,83946355.00
sz.300645,正元智慧,2023-10-26,2023-09-30,0.029498,0.049494,0.441323,36752385.770000,0.516561,,140364054.00,140364054.00
sz.300647,超频三,2023-10-28,2023-09-30,-0.047003,-0.204769,0.002537,-108144561.050000,-0.158186,,457321024.00,443574819.00
sz.300648,星云股份,2023-10-26,2023-09-30,-0.079998,-0.119570,0.283500,-82303525.630000,-0.397412,,147783896.00,97996336.00
sz.300649,杭州园林,2023-10-28,2023-09-30,0.027233,0.071072,0.297474,14501970.870000,-0.090001,,132416609.00,105077229.00
sz.300650,太龙股份,2023-10-27,2023-09-30,0.023903,0.016508,0.094818,30077646.590000,0.139941,,218296126.00,151954682.00
sz.300651,金陵体育,2023-10-24,2023-09-30,0.048326,0.109206,0.353775,34961587.840000,0.413599,,128748788.00,70754359.00
sz.300652,雷迪克,2023-10-27,2023-09-30,0.073289,0.200965,0.308737,92964921.720000,1.046136,,102608133.00,92090714.00
sz.300653,正海生物,2023-10-24,2023-09-30,0.167558,0.460981,0.903919,148335221.240000,0.991217,,180000000.00,180000000.00
sz.300654,世纪天鸿,2023-10-28,2023-09-30,0.039574,0.087504,0.352654,32277282.450000,0.108741,,363863206.00,323046212.00
sz.300655,晶瑞电材,2023-10-28,2023-09-30,0.011414,0.012107,0.237923,11612360.490000,0.077082,,994940365.00,940955270.00
sz.300656,民德电子,2023-10-25,2023-09-30,0.014753,0.057144,0.279671,16184182.670000,0.316300,,172634672.00,126747747.00
sz.300657,弘信电子,2023-10-27,2023-09-30,-0.150825,-0.109889,0.032240,-269952455.400000,-0.899203,,488410056.00,463352112.00
sz.300658,延江股份,2023-10-27,2023-09-30,0.022012,0.034135,0.178450,32770813.160000,0.118144,,332764105.00,228095122.00
sz.300659,中孚信息,2023-10-28,2023-09-30,-0.251989,-0.561053,0.557325,-266161147.420000,-1.465458,,225540757.00,153472243.00
sz.300660,江苏雷利,2023-10-28,2023-09-30,0.081016,0.127620,0.309041,286694927.080000,0.938070,,317018474.00,316859840.00
sz.300661,圣邦股份,2023-10-26,2023-09-30,0.039825,0.072440,0.505362,136272600.650000,0.566835,,467421443.00,447895542.00
sz.300662,科锐国际,2023-10-28,2023-09-30,0.075301,0.023842,0.077689,170955157.780000,1.142381,,196806359.00,196806359.00
sz.300663,科蓝软件,2023-10-27,2023-09-30,-0.007194,-0.017802,0.329703,-12936340.850000,0.063035,,462182584.00,403420940.00
sz.300664,鹏鹞环保,2023-10-27,2023-09-30,0.072761,0.220811,0.321090,312984490.550000,0.323024,,792476982.00,768839482.00
sz.300665,飞鹿股份,2023-10-26,2023-09-30,-0.029017,-0.029217,0.165633,-15040013.430000,-0.467772,,189496342.00,149274480.00
sz.300666,江丰电子,2023-10-23,2023-09-30,0.047074,0.093391,0.292866,172938085.760000,0.890228,,265435583.00,207958407.00
sz.300667,必创科技,2023-10-28,2023-09-30,0.012338,0.027531,0.336830,15557305.310000,-0.003309,,202764889.00,162879996.00
sz.300668,杰恩设计,2023-10-27,2023-09-30,0.067476,0.098395,0.325897,51761910.800000,0.421266,,120381273.00,78846290.00
sz.300669,沪宁股份,2023-10-25,2023-09-30,0.043593,0.132947,0.267008,37885507.480000,0.265784,,192705526.00,179429818.00
sz.300670,大烨智能,2023-10-30,2023-09-30,-0.039791,-0.073834,0.235313,-26273965.650000,-0.492815,,316920479.00,224124695.00
sz.300671,富满微,2023-10-27,2023-09-30,-0.063541,-0.280995,0.070729,-146830511.100000,-1.750635,,217724473.00,217019666.00
sz.300672,国科微,2023-10-24,2023-09-30,0.019353,0.024493,0.105326,78134580.000000,0.515900,,217250112.00,209547821.00
sz.300673,佩蒂股份,2023-10-24,2023-09-30,-0.015498,-0.032877,0.168162,-30131102.160000,-0.236513,,253420773.00,163727223.00
sz.300674,宇信科技,2023-10-30,2023-09-30,0.041083,0.052826,0.276902,161378462.300000,0.422040,,710677844.00,703209440.00
sz.300675,建科院,2023-10-24,2023-09-30,-0.075568,-0.151081,0.237558,-40057452.250000,0.094763,,146666700.00,146666700.00
sz.300676,华大基因,2023-10-28,2023-09-30,0.007026,0.022315,0.482899,70146749.720000,0.304837,,413914325.00,410927169.00
sz.300677,英科医疗,2023-10-28,2023-09-30,0.020803,0.066890,0.126677,337256744.000000,0.487727,,658922826.00,477514219.00
sz.300678,中科信息,2023-10-27,2023-09-30,0.026308,0.108215,0.285974,21220184.310000,0.173472,,296386293.00,284010445.00
sz.300679,电连技术,2023-10-26,2023-09-30,0.058437,0.117091,0.328543,258151527.330000,0.657913,,422672000.00,355995568.00
sz.300680,隆盛科技,2023-10-30,2023-09-30,0.058134,0.084751,0.181111,100571356.720000,0.456927,,231024278.00,173007717.00
sz.300681,英搏尔,2023-10-20,2023-09-30,0.024521,0.034168,0.150762,43065815.470000,0.139300,,252095998.00,172785570.00
sz.300682,朗新集团,2023-10-24,2023-09-30,0.028776,0.061575,0.447845,160128648.550000,0.393717,,1096895508.00,1060790334.00
sz.300683,海特生物,2023-10-25,2023-09-30,-0.010829,-0.067551,0.441804,-29616167.810000,-0.452969,,130894391.00,121884641.00
sz.300684,中石科技,2023-10-28,2023-09-30,0.030174,0.055670,0.244080,53150698.720000,0.347282,,299509223.00,181962281.00
sz.300685,艾德生物,2023-10-24,2023-09-30,0.111855,0.245528,0.836021,173733402.190000,0.535766,,398156535.00,397587005.00
sz.300686,智动力,2023-10-28,2023-09-30,-0.135080,-0.181635,0.018310,-179937220.990000,-1.701310,,265624240.00,198670887.00
sz.300687,赛意信息,2023-10-28,2023-09-30,0.051941,0.075783,0.330906,127477723.640000,0.555766,,405304569.00,317755820.00
sz.300688,创业黑马,2023-10-26,2023-09-30,-0.027177,-0.056187,0.504887,-10066821.780000,-0.203385,,167379464.00,141894858.00
sz.300689,澄天伟业,2023-10-28,2023-09-30,0.018648,0.040613,0.171068,12390651.160000,0.196577,,115600000.00,99617149.00
sz.300690,双一科技,2023-10-21,2023-09-30,0.050310,0.133517,0.281382,69267453.550000,0.664013,,165348919.00,109590353.00
sz.300691,联合光电,2023-10-23,2023-09-30,0.030224,0.038925,0.216544,48830128.140000,0.229997,,268020126.00,198518472.00
sz.300692,中环环保,2023-10-23,2023-09-30,0.046944,0.179806,0.467580,110543605.410000,0.365887,,423754336.00,374580261.00
sz.300693,盛弘股份,2023-10-25,2023-09-30,0.227603,0.156225,0.422489,270698937.030000,1.182141,,309293725.00,247584396.00
sz.300694,蠡湖股份,2023-10-30,2023-09-30,0.046284,0.049297,0.179780,59212606.080000,0.319424,,215316977.00,208624169.00
sz.300695,兆丰股份,2023-10-25,2023-09-30,0.053562,0.212960,0.306839,121182459.540000,2.390119,,70929872.00,70929872.00
sz.300696,爱乐达,2023-10-27,2023-09-30,0.053745,0.363153,0.461142,101976802.020000,0.371673,,293152983.00,177407301.00
sz.300697,电工合金,2023-10-14,2023-09-30,0.112236,0.063810,0.124428,112953284.830000,0.432087,,332800000.00,153085975.00
sz.300698,万马科技,2023-10-24,2023-09-30,0.094227,0.112692,0.396408,40282490.950000,0.438756,,134000000.00,123570943.00
sz.300699,光威复材,2023-10-27,2023-09-30,0.123117,0.340415,0.459935,594682898.790000,0.968589,,831352000.00,817557658.00
sz.300700,岱勒新材,2023-10-28,2023-09-30,0.162670,0.227349,0.401460,167048886.160000,0.665196,,278752645.00,171851458.00
sz.300701,森霸传感,2023-10-26,2023-09-30,0.048696,0.184866,0.395635,37769273.990000,0.183780,,270000000.00,240840507.00
sz.300702,天宇股份,2023-10-27,2023-09-30,0.019588,0.036888,0.400461,68795386.010000,-0.255540,,347977159.00,208732045.00
sz.300703,创源股份,2023-10-26,2023-09-30,0.085047,0.072908,0.312889,73003524.350000,0.288411,,181999640.00,167869114.00
sz.300705,九典制药,2023-10-24,2023-09-30,0.179209,0.163762,0.779914,309990436.060000,1.075782,,345145427.00,214993339.00
sz.300706,阿石创,2023-10-28,2023-09-30,0.018485,0.022678,0.114059,15836520.160000,0.076620,,152852499.00,113270499.00
sz.300707,威唐工业,2023-10-28,2023-09-30,0.017928,0.023952,0.221914,14135269.550000,0.162798,,156963098.00,123804993.00
sz.300708,聚灿光电,2023-10-27,2023-09-30,0.034673,0.042156,0.098440,77080789.270000,-0.023982,,670982846.00,378835147.00
sz.300709,精研科技,2023-10-27,2023-09-30,0.059204,0.068129,0.276377,110752355.170000,-1.434803,,186076681.00,148879578.00
sz.300710,万隆光电,2023-10-25,2023-09-30,-0.011620,-0.024348,0.265006,-6157119.190000,-0.331752,,99490300.00,88883931.00
