code,stock_name,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sz.000736,中交地产,2023-10-30,2023-09-30,1.771947,0.351299,0.193903,-0.029237,0.872893,7.867376
sz.000737,北方铜业,2023-10-31,2023-09-30,2.004816,0.939043,0.449363,1.008190,0.617873,2.616934
sz.000738,航发控制,2023-10-26,2023-09-30,3.736359,3.257578,1.145428,-0.042723,0.232334,1.302649
sz.000739,普洛药业,2023-10-19,2023-09-30,1.316651,0.992672,0.590287,0.105252,0.522926,2.096109
sz.000750,国海证券,2023-10-31,2023-09-30,,,,-0.270024,0.697783,3.308884
sz.000751,锌业股份,2023-10-26,2023-09-30,1.180687,0.545409,0.342069,0.009655,0.601700,2.510673
sz.000752,ST西发,2023-10-31,2023-09-30,0.959538,0.916119,0.128054,0.003209,0.666086,2.994781
sz.000753,漳州发展,2023-10-26,2023-09-30,0.636886,0.538084,0.131733,0.219139,0.706487,3.407010
sz.000755,山西高速,2023-10-18,2023-09-30,0.946034,0.944869,0.837830,-0.061804,0.615446,2.600412
sz.000756,新华制药,2023-10-28,2023-09-30,1.384659,0.940489,0.377154,-0.195074,0.406562,1.685096
sz.000757,浩物股份,2023-10-27,2023-09-30,1.775274,1.072014,0.512829,0.269827,0.411547,1.699372
sz.000758,中色股份,2023-10-25,2023-09-30,1.214506,1.006949,0.341081,0.008918,0.555269,2.248550
sz.000759,中百集团,2023-10-28,2023-09-30,0.576523,0.354392,0.225235,-0.011414,0.769826,4.344533
sz.000761,本钢板材,2023-10-31,2023-09-30,0.746309,0.349218,0.116051,0.141091,0.609708,2.562182
sz.000762,西藏矿业,2023-10-27,2023-09-30,4.275047,3.814866,3.349726,-0.014508,0.457569,1.843553
sz.000766,通化金马,2023-10-27,2023-09-30,2.048871,1.296816,0.353743,-0.032668,0.481036,1.926915
sz.000767,晋控电力,2023-10-27,2023-09-30,0.852506,0.793899,0.385282,-0.021860,0.825876,5.743033
sz.000768,中航西飞,2023-10-31,2023-09-30,1.050342,0.634575,0.093834,-0.138165,0.793156,4.834569
sz.000776,广发证券,2023-10-31,2023-09-30,,,,0.132169,0.791776,4.802511
sz.000777,中核科技,2023-10-27,2023-09-30,1.743966,1.290181,0.076123,-0.109217,0.405654,1.682523
sz.000778,新兴铸管,2023-10-24,2023-09-30,1.235930,0.964832,0.481298,-0.029037,0.498692,1.994780
sz.000779,甘咨询,2023-10-24,2023-09-30,1.964390,1.941202,0.636402,0.056943,0.371236,1.590421
sz.000782,恒申新材,2023-10-30,2023-09-30,1.010976,0.801831,0.257303,0.246537,0.614083,2.591232
sz.000783,长江证券,2023-10-31,2023-09-30,,,,-0.084210,0.786386,4.681339
sz.000785,居然智家,2023-10-31,2023-09-30,0.726696,0.679728,0.313955,-0.036886,0.613902,2.590018
sz.000786,北新建材,2023-10-27,2023-09-30,2.451845,1.945656,0.757078,-0.102221,0.238941,1.313959
sz.000788,北大医药,2023-10-27,2023-09-30,2.096539,1.886175,0.375099,-0.101318,0.423283,1.733952
sz.000789,万年青,2023-10-27,2023-09-30,2.068251,1.892409,1.150932,-0.120205,0.371196,1.590320
sz.000790,华神科技,2023-10-31,2023-09-30,1.077869,0.920020,0.257212,1.044938,0.492407,1.970082
sz.000791,甘肃能源,2023-10-27,2023-09-30,1.384666,1.381488,0.560437,0.050717,0.543278,2.189517
sz.000792,盐湖股份,2023-10-31,2023-09-30,4.153068,3.988002,2.747017,-0.011683,0.315316,1.460527
sz.000793,华闻集团,2023-10-30,2023-09-30,0.944514,0.934430,0.251674,-0.100370,0.533552,2.143862
sz.000795,英洛华,2023-10-21,2023-09-30,1.741376,1.376420,0.506330,0.047727,0.475621,1.907018
sz.000796,凯撒旅业,2023-10-31,2023-09-30,0.442102,0.438129,0.023956,0.122873,1.349985,
sz.000797,中国武夷,2023-10-28,2023-09-30,1.543395,0.485559,0.237877,0.105305,0.783978,4.629167
sz.000798,中水渔业,2023-10-27,2023-09-30,0.767572,0.356538,0.215554,7.920679,0.671354,3.042788
sz.000799,酒鬼酒,2023-10-28,2023-09-30,3.479969,2.272088,2.069719,-0.245267,0.228279,1.295805
sz.000800,一汽解放,2023-10-31,2023-09-30,1.134637,0.943960,0.720810,0.203414,0.675470,3.081379
sz.000801,四川九洲,2023-10-24,2023-09-30,1.720758,1.472798,0.315592,0.206535,0.497951,1.991836
sz.000802,北京文化,2023-10-27,2023-09-30,1.065030,0.694284,0.015127,-0.108837,0.572769,2.340651
sz.000803,山高环能,2023-10-27,2023-09-30,0.564467,0.496378,0.232454,0.563595,0.744547,3.914613
sz.000807,云铝股份,2023-10-26,2023-09-30,1.251950,0.647310,0.537643,-0.159501,0.294531,1.417497
sz.000809,*ST和展,2023-10-28,2023-09-30,5.048296,0.432802,0.367569,-0.193221,0.262553,1.356030
sz.000810,创维数字,2023-10-27,2023-09-30,2.169086,1.745733,0.811937,-0.215958,0.395344,1.653833
sz.000811,冰轮环境,2023-10-28,2023-09-30,1.426977,1.167262,0.597378,0.145065,0.498153,1.992641
sz.000812,陕西金叶,2023-10-27,2023-09-30,0.481558,0.315211,0.129187,0.168991,0.585218,2.410904
sz.000813,德展健康,2023-10-26,2023-09-30,14.884408,13.976812,11.706104,0.307125,0.051728,1.054550
sz.000815,美利云,2023-10-25,2023-09-30,1.693671,0.996404,0.378680,-0.042547,0.348752,1.535514
sz.000816,智慧农业,2023-10-28,2023-09-30,1.240552,0.901543,0.356791,-0.040302,0.277450,1.383987
sz.000818,航锦科技,2023-10-28,2023-09-30,2.473363,1.869545,0.567794,0.020513,0.244572,1.323753
sz.000819,岳阳兴长,2023-10-31,2023-09-30,1.133492,0.850142,0.403058,2.220902,0.391074,1.642237
sz.000820,神雾节能,2023-10-31,2023-09-30,0.852030,0.839982,0.010050,0.325133,0.624413,2.662499
sz.000821,京山轻机,2023-10-26,2023-09-30,1.170098,0.565854,0.189135,0.971922,0.765844,4.270665
sz.000822,山东海化,2023-10-27,2023-09-30,1.751666,1.638370,0.355020,0.238394,0.378519,1.609060
sz.000823,超声电子,2023-10-27,2023-09-30,2.332006,1.865043,0.907493,-0.032011,0.398130,1.661487
sz.000825,太钢不锈,2023-10-31,2023-09-30,0.914016,0.477751,0.361863,-0.125735,0.472237,1.894790
sz.000826,启迪环境,2023-10-27,2023-09-30,0.982771,0.923953,0.099386,-0.109342,0.603955,2.524968
sz.000828,东莞控股,2023-10-31,2023-09-30,0.841708,0.841707,0.560491,0.262825,0.453808,1.830859
sz.000829,天音控股,2023-10-31,2023-09-30,0.936446,0.664017,0.292008,-0.085517,0.861358,7.212822
sz.000830,鲁西化工,2023-10-28,2023-09-30,0.185348,0.073965,0.023198,0.157104,0.527526,2.116517
sz.000831,中国稀土,2023-10-27,2023-09-30,8.008131,4.098916,1.606149,-0.022511,0.115322,1.130354
sz.000833,粤桂股份,2023-10-27,2023-09-30,1.556332,1.177940,0.965864,-0.045821,0.371283,1.590541
sz.000837,秦川机床,2023-10-30,2023-09-30,1.725517,1.162788,0.646723,0.065675,0.456389,1.839550
sz.000838,财信发展,2023-10-31,2023-09-30,1.168822,0.337960,0.141655,-0.558677,0.791618,4.798869
sz.000839,中信国安,2023-10-31,2023-09-30,0.708476,0.386573,0.088203,-0.106008,0.860528,7.169892
sz.000848,承德露露,2023-10-28,2023-09-30,5.776214,5.431723,5.370171,0.064661,0.158717,1.188660
sz.000850,华茂股份,2023-10-31,2023-09-30,1.583578,1.194522,0.779781,0.082341,0.382855,1.620364
sz.000851,ST高鸿,2023-10-31,2023-09-30,1.597466,1.185128,0.205726,-0.048083,0.494647,1.978815
sz.000852,石化机械,2023-10-18,2023-09-30,1.229686,0.713064,0.132351,-0.036924,0.675993,3.086354
sz.000856,冀东装备,2023-10-26,2023-09-30,1.066403,0.963295,0.117178,-0.166029,0.794715,4.871287
sz.000858,五粮液,2023-10-28,2023-09-30,5.006584,4.425297,3.650816,0.086687,0.178938,1.217935
sz.000859,国风新材,2023-10-30,2023-09-30,2.227622,1.909030,0.742732,0.185060,0.233143,1.304025
sz.000860,顺鑫农业,2023-10-28,2023-09-30,1.696175,1.064496,0.959943,-0.088108,0.586938,2.420943
sz.000862,银星能源,2023-10-25,2023-09-30,0.935875,0.914042,0.217506,0.253844,0.567262,2.310866
sz.000863,三湘印象,2023-10-28,2023-09-30,2.153569,0.520131,0.348618,-0.142376,0.403730,1.677093
sz.000868,安凯客车,2023-10-24,2023-09-30,0.959525,0.816944,0.311623,-0.221076,0.726459,3.655760
sz.000869,张裕A,2023-10-28,2023-09-30,2.895609,1.337581,0.973210,-0.077397,0.163599,1.195599
sz.000875,吉电股份,2023-10-31,2023-09-30,0.754390,0.739855,0.064330,-0.011314,0.714817,3.506517
sz.000876,新希望,2023-10-28,2023-09-30,0.565600,0.302714,0.201555,0.036993,0.727573,3.670712
sz.000877,天山股份,2023-10-26,2023-09-30,0.590869,0.515436,0.154147,0.018851,0.682942,3.153999
sz.000878,云南铜业,2023-10-27,2023-09-30,1.679466,0.883565,0.475289,-0.155297,0.558420,2.264595
sz.000880,潍柴重机,2023-10-31,2023-09-30,1.107932,0.930834,0.651102,0.168838,0.639125,2.771043
sz.000881,中广核技,2023-10-28,2023-09-30,1.736933,1.408252,0.386032,-0.151681,0.427725,1.747411
sz.000882,华联股份,2023-10-31,2023-09-30,1.209701,0.910120,0.851650,-0.120686,0.412265,1.701448
sz.000883,湖北能源,2023-10-28,2023-09-30,0.808615,0.765148,0.146257,0.228878,0.560498,2.275305
sz.000885,城发环境,2023-10-30,2023-09-30,0.839904,0.828591,0.221717,0.135132,0.705776,3.398773
sz.000886,海南高速,2023-10-28,2023-09-30,7.708723,6.238829,5.394698,-0.028691,0.093349,1.102960
sz.000887,中鼎股份,2023-10-31,2023-09-30,1.789454,1.309986,0.375410,0.205938,0.474384,1.902531
sz.000888,峨眉山A,2023-10-27,2023-09-30,4.351159,4.233523,3.833822,0.148939,0.258613,1.348823
sz.000889,ST中嘉,2023-10-31,2023-09-30,0.803333,0.746795,0.055717,-0.044255,0.793930,4.852717
sz.000890,法尔胜,2023-10-30,2023-09-30,0.588079,0.503743,0.092838,-0.140039,0.887141,8.860626
sz.000892,欢瑞世纪,2023-10-28,2023-09-30,3.093882,1.953288,0.862299,-0.288433,0.299617,1.427790
sz.000893,亚钾国际,2023-10-31,2023-09-30,1.094771,0.859138,0.569798,1.101533,0.142529,1.166220
sz.000895,双汇发展,2023-10-25,2023-09-30,1.084610,0.688728,0.434016,0.138624,0.510735,2.043883
sz.000897,津滨发展,2023-10-31,2023-09-30,1.486677,0.332229,0.255497,-0.329062,0.591652,2.448892
sz.000898,鞍钢股份,2023-10-31,2023-09-30,0.789561,0.404221,0.117313,0.109983,0.412929,1.703370
sz.000899,赣能股份,2023-10-27,2023-09-30,1.396051,1.110028,0.494914,0.328976,0.607753,2.549415
sz.000900,现代投资,2023-10-27,2023-09-30,0.413815,0.380571,0.193754,-0.006260,0.756870,4.113023
sz.000901,航天科技,2023-10-31,2023-09-30,2.065758,1.287666,0.332670,0.163246,0.467450,1.877758
sz.000902,新洋丰,2023-10-20,2023-09-30,1.262674,0.849346,0.542822,-0.077914,0.398483,1.662464
sz.000903,云内动力,2023-10-28,2023-09-30,0.818603,0.510482,0.150090,0.014580,0.701701,3.352341
sz.000905,厦门港务,2023-10-31,2023-09-30,1.048882,0.669447,0.266694,-0.014965,0.494331,1.977576
sz.000906,浙商中拓,2023-10-28,2023-09-30,1.192907,0.726847,0.173245,0.015138,0.791285,4.791227
sz.000908,*ST景峰,2023-10-31,2023-09-30,0.506862,0.431761,0.161596,-0.039552,0.869288,7.650382
sz.000909,ST数源,2023-10-31,2023-09-30,0.796642,0.510046,0.176336,-0.352984,0.564371,2.295531
sz.000910,大亚圣象,2023-10-28,2023-09-30,2.765900,1.876076,1.127695,-0.106219,0.281367,1.391530
sz.000911,广农糖业,2023-10-31,2023-09-30,0.623888,0.560260,0.287525,-0.345717,0.953387,21.453191
sz.000912,泸天化,2023-10-31,2023-09-30,1.745939,1.587373,1.307886,-0.106705,0.375684,1.601754
sz.000913,钱江摩托,2023-10-26,2023-09-30,2.144183,1.774545,1.580558,-0.014337,0.485763,1.944628
sz.000915,华特达因,2023-10-20,2023-09-30,5.413961,5.252530,4.709635,0.102326,0.147056,1.172410
sz.000917,电广传媒,2023-10-28,2023-09-30,1.676761,1.349453,0.820859,-0.253111,0.330715,1.494131
sz.000919,金陵药业,2023-10-31,2023-09-30,2.845898,2.525594,1.427299,-0.054737,0.189307,1.233513
sz.000920,沃顿科技,2023-10-27,2023-09-30,2.344187,1.949596,1.122293,-0.447161,0.233901,1.305315
sz.000921,海信家电,2023-10-31,2023-09-30,1.007853,0.887108,0.415235,0.162165,0.712550,3.478870
sz.000922,佳电股份,2023-10-26,2023-09-30,1.794220,1.465664,0.600758,0.043863,0.483973,1.937883
sz.000923,河钢资源,2023-10-27,2023-09-30,8.165845,7.495296,5.786138,-0.014960,0.224698,1.289819
sz.000925,众合科技,2023-10-28,2023-09-30,1.368741,1.230913,0.259767,-0.048023,0.590505,2.442031
sz.000926,福星股份,2023-10-31,2023-09-30,1.562239,0.443494,0.128919,-0.210258,0.666034,2.994315
sz.000927,中国铁物,2023-10-31,2023-09-30,1.415032,1.261931,0.378572,-0.240148,0.618160,2.618901
sz.000928,中钢国际,2023-10-31,2023-09-30,0.997637,0.803854,0.333214,0.118985,0.758522,4.141170
sz.000929,兰州黄河,2023-10-21,2023-09-30,3.728382,3.007298,2.938417,-0.211026,0.149092,1.175215
sz.000930,中粮科技,2023-10-27,2023-09-30,1.211589,0.685330,0.277148,0.111185,0.365455,1.575934
sz.000931,中关村,2023-10-28,2023-09-30,1.205124,1.004579,0.164332,0.088041,0.533998,2.145915
sz.000932,华菱钢铁,2023-10-31,2023-09-30,1.285034,1.015124,0.143662,0.183498,0.517935,2.074407
sz.000933,神火股份,2023-10-24,2023-09-30,0.735505,0.655570,0.549535,0.205544,0.631175,2.711313
sz.000935,四川双马,2023-10-31,2023-09-30,3.263474,3.105713,2.728882,0.052142,0.079351,1.086190
sz.000936,华西股份,2023-10-31,2023-09-30,1.292023,1.151519,0.785812,-0.001073,0.217306,1.277638
sz.000937,冀中能源,2023-10-28,2023-09-30,0.947775,0.873261,0.553291,0.109057,0.524824,2.104482
sz.000938,紫光股份,2023-10-30,2023-09-30,1.578152,0.952962,0.369135,0.298603,0.525580,2.107835
sz.000948,南天信息,2023-10-25,2023-09-30,1.518748,0.807198,0.233465,0.094681,0.709286,3.439812
sz.000949,新乡化纤,2023-10-31,2023-09-30,1.299701,0.952018,0.469297,0.095902,0.536881,2.159271
sz.000950,重药控股,2023-10-27,2023-09-30,1.263072,1.084301,0.180621,0.134150,0.762550,4.211405
sz.000951,中国重汽,2023-10-31,2023-09-30,1.361352,1.194150,0.667652,0.198001,0.612235,2.578885
sz.000952,广济药业,2023-10-21,2023-09-30,1.436280,1.069997,0.646858,0.897765,0.533334,2.142859
sz.000953,河化股份,2023-10-27,2023-09-30,0.640584,0.471185,0.317569,0.055912,0.678190,3.107428
sz.000955,欣龙控股,2023-10-31,2023-09-30,2.730321,2.177159,1.380402,-0.381817,0.209993,1.265812
sz.000957,中通客车,2023-10-31,2023-09-30,1.243700,1.135522,0.372614,-0.099966,0.676011,3.086529
sz.000958,电投产融,2023-10-31,2023-09-30,3.189800,3.152313,2.340125,-0.075339,0.387226,1.631924
sz.000959,首钢股份,2023-10-27,2023-09-30,0.522260,0.333111,0.112193,-0.089163,0.615570,2.601252
sz.000960,锡业股份,2023-10-27,2023-09-30,1.341908,0.662533,0.316577,-0.117902,0.504820,2.019468
sz.000962,东方钽业,2023-10-25,2023-09-30,5.280313,3.955945,2.736777,0.063148,0.160392,1.191032
sz.000963,华东医药,2023-10-25,2023-09-30,1.682324,1.262382,0.337535,0.080545,0.384009,1.623401
sz.000965,天保基建,2023-10-31,2023-09-30,1.830759,0.252054,0.125997,0.050586,0.553268,2.238478
sz.000966,长源电力,2023-10-28,2023-09-30,0.390812,0.297001,0.026185,0.512528,0.696738,3.297473
sz.000967,盈峰环境,2023-10-28,2023-09-30,1.696475,1.554590,0.526334,0.019791,0.390856,1.641648
sz.000968,蓝焰控股,2023-10-26,2023-09-30,1.283993,1.268517,0.719353,0.040459,0.532031,2.136892
sz.000969,安泰科技,2023-10-31,2023-09-30,1.755031,1.105924,0.514581,0.031439,0.420083,1.724385
sz.000970,中科三环,2023-10-26,2023-09-30,3.521880,2.206546,0.953102,-0.247861,0.290415,1.409274
sz.000972,中基健康,2023-10-28,2023-09-30,0.910688,0.291800,0.199503,0.368667,0.899369,9.937325
sz.000973,佛塑科技,2023-10-28,2023-09-30,3.592159,2.743950,1.739677,-0.213045,0.242427,1.320006
sz.000975,山金国际,2023-10-28,2023-09-30,2.470033,1.940975,1.779084,-0.288255,0.175840,1.213357
sz.000977,浪潮信息,2023-10-31,2023-09-30,2.096023,1.177182,0.417104,0.305188,0.665825,2.992447
sz.000978,桂林旅游,2023-10-28,2023-09-30,0.916841,0.898872,0.331920,0.079283,0.463594,1.864258
sz.000980,众泰汽车,2023-10-28,2023-09-30,1.086140,0.991528,0.260435,0.028910,0.704865,3.388277
sz.000981,山子高科,2023-10-31,2023-09-30,0.573046,0.261682,0.067172,0.208650,0.758397,4.139017
sz.000983,山西焦煤,2023-10-26,2023-09-30,1.088913,0.982986,0.715358,0.223263,0.496624,1.986587
sz.000985,大庆华科,2023-10-28,2023-09-30,3.513111,2.951368,2.557364,-0.006522,0.224240,1.289059
sz.000987,越秀资本,2023-10-31,2023-09-30,,,,0.099102,0.780267,4.550976
sz.000988,华工科技,2023-10-27,2023-09-30,2.308710,1.883528,0.829725,0.040133,0.485925,1.945243
sz.000989,ST九芝,2023-10-26,2023-09-30,2.174777,1.597963,0.707420,0.256378,0.270022,1.369904
sz.000990,诚志股份,2023-10-27,2023-09-30,1.226540,1.072833,0.474894,-0.044043,0.260210,1.351734
sz.000993,闽东电力,2023-10-26,2023-09-30,3.277440,2.227626,0.799840,-0.583476,0.265141,1.360805
sz.000995,皇台酒业,2023-10-26,2023-09-30,0.856940,0.199028,0.054834,0.035791,0.717542,3.540349
sz.000997,新大陆,2023-10-28,2023-09-30,1.199567,1.052580,0.687313,0.353790,0.512948,2.053169
sz.000998,隆平高科,2023-10-28,2023-09-30,1.038290,0.779859,0.551994,0.099544,0.659310,2.935218
sz.000999,华润三九,2023-10-28,2023-09-30,1.769382,1.358373,0.613140,0.788931,0.389456,1.637884
sz.001201,东瑞股份,2023-10-31,2023-09-30,0.688239,0.377759,0.329031,0.763755,0.478166,1.916318
sz.001202,炬申股份,2023-10-27,2023-09-30,1.664128,1.479725,0.719744,0.133653,0.418914,1.720916
sz.001203,大中矿业,2023-10-20,2023-09-30,0.619869,0.501676,0.369023,0.640162,0.560078,2.273131
sz.001205,盛航股份,2023-10-31,2023-09-30,0.305344,0.253297,0.068360,0.497432,0.511742,2.048098
sz.001206,依依股份,2023-10-28,2023-09-30,7.435584,6.690566,4.839732,-0.224367,0.090546,1.099561
sz.001207,联科科技,2023-10-18,2023-09-30,3.115366,2.839137,1.582307,-0.233709,0.222119,1.285543
sz.001208,华菱线缆,2023-10-27,2023-09-30,1.433704,1.211356,0.301396,0.384038,0.623149,2.653571
sz.001209,洪兴股份,2023-10-31,2023-09-30,2.786878,1.336605,0.735804,0.805108,0.249130,1.331788
sz.001210,金房能源,2023-10-27,2023-09-30,4.206018,3.975062,2.597832,0.009997,0.223578,1.287960
sz.001211,双枪科技,2023-10-27,2023-09-30,1.404265,0.944036,0.292158,0.846298,0.414460,1.707825
sz.001212,中旗新材,2023-10-27,2023-09-30,9.888824,8.766573,7.280041,1.767281,0.269684,1.369270
sz.001213,中铁特货,2023-10-27,2023-09-30,4.441022,4.416116,2.748965,0.558777,0.117088,1.132615
sz.001215,千味央厨,2023-10-25,2023-09-30,1.593185,0.897135,0.446842,0.212171,0.336902,1.508072
sz.001216,华瓷股份,2023-10-26,2023-09-30,3.689309,3.134155,2.512111,0.085509,0.203847,1.256041
sz.001217,华尔泰,2023-10-20,2023-09-30,1.307789,1.136270,0.466374,0.215547,0.292356,1.413140
sz.001218,丽臣实业,2023-10-27,2023-09-30,3.441500,2.751888,1.665589,-0.104802,0.208342,1.263172
sz.001219,青岛食品,2023-10-27,2023-09-30,12.274955,11.942637,10.811495,0.085477,0.077558,1.084079
sz.001222,源飞宠物,2023-10-31,2023-09-30,5.920918,5.032330,3.749835,0.138786,0.124193,1.141805
sz.001223,欧克科技,2023-10-27,2023-09-30,12.991028,10.689860,7.286410,-0.325601,0.060970,1.064929
sz.001225,和泰机电,2023-10-31,2023-09-30,10.096019,9.217943,8.724605,,0.084002,1.091706
sz.001226,拓山重工,2023-10-31,2023-09-30,3.583476,3.272747,1.535719,0.256147,0.308600,1.446342
sz.001227,兰州银行,2023-10-28,2023-09-30,,,,0.051117,0.928186,13.924821
sz.001228,永泰运,2023-10-31,2023-09-30,1.323179,1.305337,0.466322,2.647634,0.467575,1.878200
sz.001229,魅视科技,2023-10-27,2023-09-30,11.058808,10.577519,9.169173,0.827619,0.065108,1.069643
sz.001230,劲旅环境,2023-10-26,2023-09-30,4.374275,4.132863,1.716983,-0.007582,0.389835,1.638901
sz.001231,农心科技,2023-10-27,2023-09-30,5.016244,4.248920,2.625818,-0.113388,0.241598,1.318562
sz.001234,泰慕士,2023-10-28,2023-09-30,3.882327,3.295123,2.282092,0.294840,0.184325,1.225978
sz.001236,弘业期货,2023-10-28,2023-09-30,,,,-0.098464,0.782380,4.595157
sz.001238,浙江正特,2023-10-31,2023-09-30,3.079752,2.285738,1.886676,-0.357217,0.240923,1.317389
sz.001239,永达股份,2023-11-22,2023-09-30,2.043053,1.383880,0.203545,,0.618698,2.622591
sz.001255,博菲电气,2023-10-27,2023-09-30,3.663237,3.295207,0.956401,-0.408768,0.182096,1.222637
sz.001256,炜冈科技,2023-10-31,2023-09-30,6.127641,5.171975,4.868970,0.491960,0.131134,1.150926
sz.001258,立新能源,2023-10-26,2023-09-30,1.836491,1.836491,0.483736,0.069165,0.689264,3.218162
sz.001259,利仁科技,2023-10-26,2023-09-30,10.743800,8.876698,7.714082,-0.518341,0.087468,1.095852
sz.001260,坤泰股份,2023-10-28,2023-09-30,2.768536,2.281596,1.019284,-0.098139,0.225325,1.290864
sz.001266,宏英智能,2023-10-31,2023-09-30,7.946878,7.068496,4.614877,0.239616,0.125564,1.143594
sz.001267,汇绿生态,2023-10-26,2023-09-30,2.638675,2.396388,0.364854,-0.113156,0.396477,1.656937
sz.001268,联合精密,2023-10-27,2023-09-30,2.764563,2.487281,0.488750,-0.171255,0.208071,1.262740
sz.001269,欧晶科技,2023-10-31,2023-09-30,2.152706,1.783547,0.331112,0.575953,0.430312,1.755347
sz.001270,铖昌科技,2023-10-27,2023-09-30,34.188529,28.995254,14.779959,0.470325,0.038863,1.040435
sz.001277,速达股份,2024-10-28,2023-09-30,,,,,,
sz.001278,一彬科技,2023-10-27,2023-09-30,1.291656,0.920297,0.581168,,0.557780,2.261320
sz.001279,强邦新材,2024-10-31,2023-09-30,,,,,,
sz.001282,三联锻造,2023-10-26,2023-09-30,2.806871,2.066225,0.197128,,0.242889,1.320811
sz.001283,豪鹏科技,2023-10-28,2023-09-30,0.978299,0.765863,0.299009,0.390374,0.657124,2.916506
sz.001286,陕西能源,2023-10-27,2023-09-30,0.884103,0.838436,0.626392,,0.529115,2.123661
sz.001287,中电港,2023-10-27,2023-09-30,1.251843,0.766082,0.154516,,0.782485,4.597385
sz.001288,运机集团,2023-10-27,2023-09-30,4.267288,4.016521,2.202684,0.826045,0.381289,1.616264
sz.001289,龙源电力,2023-10-27,2023-09-30,0.801280,0.788395,0.159400,0.096847,0.636103,2.748032
sz.001296,长江材料,2023-10-21,2023-09-30,5.963248,4.790497,2.251416,0.265650,0.173556,1.210003
sz.001298,好上好,2023-10-31,2023-09-30,2.270384,1.724107,0.469005,-0.001035,0.430270,1.755219
sz.001299,美能能源,2023-10-24,2023-09-30,2.797577,2.751753,2.606785,0.197537,0.233445,1.304537
sz.001300,三柏硕,2023-10-31,2023-09-30,10.476912,9.164116,8.044773,-0.325820,0.096157,1.106387
sz.001301,尚太科技,2023-10-26,2023-09-30,2.889069,2.226865,0.388191,-0.246886,0.305170,1.439201
sz.001306,夏厦精密,2023-11-15,2023-09-30,2.314773,1.592725,0.267464,,0.496506,1.986121
sz.001308,康冠科技,2023-10-31,2023-09-30,1.557393,1.167703,0.443957,0.800448,0.519386,2.080672
sz.001309,德明利,2023-10-31,2023-09-30,1.483802,0.552527,0.142953,1.209012,0.659245,2.934661
sz.001311,多利科技,2023-10-31,2023-09-30,3.369373,2.762246,1.311628,,0.204886,1.257682
sz.001313,粤海饲料,2023-10-30,2023-09-30,1.484404,1.247286,0.415557,0.157885,0.527569,2.116710
sz.001314,亿道信息,2023-10-27,2023-09-30,3.395296,2.514885,1.999214,-0.171740,0.250211,1.333708
sz.001316,润贝航科,2023-10-31,2023-09-30,11.886117,9.473381,6.111218,0.089656,0.078273,1.084920
sz.001317,三羊马,2023-10-28,2023-09-30,1.754506,1.728381,0.683311,0.297954,0.417200,1.715854
sz.001318,阳光乳业,2023-10-26,2023-09-30,18.948703,18.352511,8.353476,0.011813,0.045541,1.047714
sz.001319,铭科精技,2023-10-27,2023-09-30,3.389675,2.770497,1.504129,-0.028203,0.216704,1.276657
sz.001322,箭牌家居,2023-10-28,2023-09-30,0.897821,0.492076,0.355204,0.079962,0.518523,2.076944
sz.001323,慕思股份,2023-10-27,2023-09-30,1.752256,1.628613,1.496135,0.902996,0.372361,1.593274
sz.001324,长青科技,2023-10-26,2023-09-30,4.810825,4.273715,2.519712,,0.186201,1.228805
sz.001326,联域股份,2023-11-08,2023-09-30,1.694126,1.378192,0.532898,,0.532976,2.141219
sz.001328,登康口腔,2023-10-27,2023-09-30,3.796584,3.330486,3.151667,,0.252011,1.336919
sz.001330,博纳影业,2023-10-30,2023-09-30,1.059323,0.789400,0.371357,0.050570,0.599519,2.496995
sz.001331,胜通能源,2023-10-28,2023-09-30,5.906562,5.809617,5.075544,0.386175,0.158973,1.189023
sz.001332,锡装股份,2023-10-28,2023-09-30,2.450389,1.726759,1.176085,0.440672,0.343080,1.522255
sz.001333,光华股份,2023-10-30,2023-09-30,2.574721,2.298695,0.930552,-0.136977,0.311824,1.453116
sz.001336,楚环科技,2023-10-31,2023-09-30,2.536802,2.324047,0.936829,0.067465,0.323429,1.478042
sz.001337,四川黄金,2023-10-28,2023-09-30,4.823251,4.593267,4.498055,,0.259409,1.350272
sz.001338,永顺泰,2023-10-25,2023-09-30,2.522092,1.421341,0.599841,-0.096709,0.288083,1.404658
sz.001339,智微智能,2023-10-31,2023-09-30,2.063149,1.207597,0.532882,-0.033211,0.385919,1.628451
sz.001358,兴欣新材,2023-12-01,2023-09-30,2.960624,2.172065,1.334267,,0.215932,1.275400
sz.001359,平安电工,2024-10-22,2023-09-30,,,,,,
sz.001360,南矿集团,2023-10-27,2023-09-30,2.821927,2.148239,1.217773,,0.315466,1.460848
sz.001366,播恩集团,2023-10-30,2023-09-30,6.342672,4.636425,3.654786,,0.170224,1.205145
sz.001367,海森药业,2023-10-30,2023-09-30,16.257073,14.042628,12.978820,,0.065314,1.069878
sz.001368,通达创智,2023-10-31,2023-09-30,5.620503,5.168390,4.176679,,0.136120,1.157569
sz.001373,翔腾新材,2023-10-27,2023-09-30,6.502188,5.959952,1.741984,-0.052616,0.153966,1.181985
sz.001376,百通能源,2023-11-02,2023-09-30,0.680812,0.557532,0.366613,0.051536,0.435167,1.770436
