code,stock_name,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sz.300649,杭州园林,2023-10-28,2023-09-30,0.722545,0.277455,0.490507,,-0.189096,-2.660629,-0.189096
sz.300650,太龙股份,2023-10-27,2023-09-30,0.629595,0.370405,0.270357,3.574910,0.117471,7.116151,0.117471
sz.300651,金陵体育,2023-10-24,2023-09-30,0.588706,0.411294,0.540229,16.849947,0.340279,3.115930,0.340279
sz.300652,雷迪克,2023-10-27,2023-09-30,0.691553,0.308447,0.778377,,0.202913,1.009695,0.202913
sz.300653,正海生物,2023-10-24,2023-09-30,0.729661,0.270339,0.876359,,0.393802,0.854270,0.393802
sz.300654,世纪天鸿,2023-10-28,2023-09-30,0.834819,0.165181,0.701035,,0.020538,0.234711,0.020538
sz.300655,晶瑞电材,2023-10-28,2023-09-30,0.396305,0.603695,0.402594,0.548400,0.047254,3.902939,0.047254
sz.300656,民德电子,2023-10-25,2023-09-30,0.302534,0.697466,0.604173,2.987276,0.211094,3.694054,0.211094
sz.300657,弘信电子,2023-10-27,2023-09-30,0.527000,0.473000,0.164714,-6.488844,0.056700,,0.056700
sz.300658,延江股份,2023-10-27,2023-09-30,0.324452,0.675548,0.475766,3.331030,0.156984,4.598938,0.156984
sz.300659,中孚信息,2023-10-28,2023-09-30,0.521710,0.478290,0.472733,-34.658264,-0.495500,,-0.495500
sz.300660,江苏雷利,2023-10-28,2023-09-30,0.682545,0.317455,0.509357,,0.165449,1.296420,0.165449
sz.300661,圣邦股份,2023-10-26,2023-09-30,0.698203,0.301797,0.739547,,-0.037985,-0.524369,-0.037985
sz.300662,科锐国际,2023-10-28,2023-09-30,0.800288,0.199712,0.376482,,0.014005,0.587423,0.014005
sz.300663,科蓝软件,2023-10-27,2023-09-30,0.742943,0.257057,0.272942,0.092763,-0.432171,,-0.432171
sz.300664,鹏鹞环保,2023-10-27,2023-09-30,0.385968,0.614032,0.408576,7.458878,0.055502,0.251356,0.055502
sz.300665,飞鹿股份,2023-10-26,2023-09-30,0.560345,0.439655,0.228704,0.431703,-0.068410,,-0.068410
sz.300666,江丰电子,2023-10-23,2023-09-30,0.502409,0.497591,0.647104,,0.134673,1.442038,0.134673
sz.300667,必创科技,2023-10-28,2023-09-30,0.565839,0.434161,0.495610,17.457556,0.013899,0.504847,0.013899
sz.300668,杰恩设计,2023-10-27,2023-09-30,0.843355,0.156645,0.657461,,-0.028604,-0.290709,-0.028604
sz.300669,沪宁股份,2023-10-25,2023-09-30,0.579098,0.420902,0.841815,,0.199660,1.501800,0.199660
sz.300670,大烨智能,2023-10-30,2023-09-30,0.230759,0.769241,0.266948,-0.255221,0.205303,,0.205303
sz.300671,富满微,2023-10-27,2023-09-30,0.630860,0.369140,0.555525,-14.159131,-0.171944,,-0.171944
sz.300672,国科微,2023-10-24,2023-09-30,0.558045,0.441955,0.434795,3.745144,-0.019070,-0.778602,-0.019070
sz.300673,佩蒂股份,2023-10-24,2023-09-30,0.555481,0.444519,0.580762,,-0.063842,,-0.063842
sz.300674,宇信科技,2023-10-30,2023-09-30,0.827099,0.172901,0.654654,,-0.355551,-6.730581,-0.355551
sz.300675,建科院,2023-10-24,2023-09-30,0.446988,0.553012,0.366288,-3.174453,-0.246666,,-0.246666
sz.300676,华大基因,2023-10-28,2023-09-30,0.597952,0.402048,0.669440,,0.057938,2.596348,0.057938
sz.300677,英科医疗,2023-10-28,2023-09-30,0.558293,0.441707,0.607123,,0.043991,0.657663,0.043991
sz.300678,中科信息,2023-10-27,2023-09-30,0.806063,0.193937,0.751896,,-0.518936,-4.795404,-0.518936
sz.300679,电连技术,2023-10-26,2023-09-30,0.571555,0.428445,0.648017,,0.155510,1.328114,0.155510
sz.300680,隆盛科技,2023-10-30,2023-09-30,0.553366,0.446634,0.421113,9.348972,0.017319,0.204356,0.017319
sz.300681,英搏尔,2023-10-20,2023-09-30,0.649181,0.350819,0.400626,8.160596,0.343568,10.055367,0.343568
sz.300682,朗新集团,2023-10-24,2023-09-30,0.647930,0.352070,0.617496,,-0.030649,-0.497758,-0.030649
sz.300683,海特生物,2023-10-25,2023-09-30,0.542573,0.457427,0.710809,,-0.099856,,-0.099856
sz.300684,中石科技,2023-10-28,2023-09-30,0.689131,0.310869,0.791629,,0.164589,2.956505,0.164589
sz.300685,艾德生物,2023-10-24,2023-09-30,0.807054,0.192946,0.875572,,0.304201,1.238967,0.304201
sz.300686,智动力,2023-10-28,2023-09-30,0.564199,0.435801,0.478573,-29.675080,-0.083365,,-0.083365
sz.300687,赛意信息,2023-10-28,2023-09-30,0.563248,0.436752,0.564720,17.687089,0.006962,0.091865,0.006962
sz.300688,创业黑马,2023-10-26,2023-09-30,0.652921,0.347079,0.646198,,-0.303986,,-0.303986
sz.300689,澄天伟业,2023-10-28,2023-09-30,0.558929,0.441071,0.830169,,0.175607,4.323894,0.175607
sz.300690,双一科技,2023-10-21,2023-09-30,0.672059,0.327941,0.769959,,0.275870,2.066180,0.275870
sz.300691,联合光电,2023-10-23,2023-09-30,0.555031,0.444969,0.614916,,0.107263,2.755604,0.107263
sz.300692,中环环保,2023-10-23,2023-09-30,0.230747,0.769253,-0.137401,2.195228,0.143790,0.799696,0.143790
sz.300693,盛弘股份,2023-10-25,2023-09-30,0.792042,0.207958,0.386145,,0.170174,1.089289,0.170174
sz.300694,蠡湖股份,2023-10-30,2023-09-30,0.631873,0.368127,0.613628,,0.104044,2.110553,0.104044
sz.300695,兆丰股份,2023-10-25,2023-09-30,0.747972,0.252028,0.784237,,0.187724,0.881496,0.187724
sz.300696,爱乐达,2023-10-27,2023-09-30,0.740476,0.259524,0.864322,,1.133796,3.122091,1.133796
sz.300697,电工合金,2023-10-14,2023-09-30,0.821124,0.178876,0.599416,19.100507,0.130367,2.043068,0.130367
sz.300698,万马科技,2023-10-24,2023-09-30,0.629590,0.370410,0.427190,25.793438,-0.088378,-0.784248,-0.088378
sz.300699,光威复材,2023-10-27,2023-09-30,0.523994,0.476006,0.740560,,0.132952,0.390560,0.132952
sz.300700,岱勒新材,2023-10-28,2023-09-30,0.596250,0.403750,0.607149,21.061799,-0.033522,-0.147448,-0.033522
sz.300701,森霸传感,2023-10-26,2023-09-30,0.521515,0.478485,0.853080,,0.130760,0.707326,0.130760
sz.300702,天宇股份,2023-10-27,2023-09-30,0.468855,0.531145,0.486875,6.124838,-0.073504,-1.992610,-0.073504
sz.300703,创源股份,2023-10-26,2023-09-30,0.564369,0.435631,0.465819,,0.093708,1.285289,0.093708
sz.300705,九典制药,2023-10-24,2023-09-30,0.562394,0.437606,0.584630,186.253902,0.204548,1.249055,0.204548
sz.300706,阿石创,2023-10-28,2023-09-30,0.540249,0.459751,0.421834,2.166314,-0.065770,-2.900169,-0.065770
sz.300707,威唐工业,2023-10-28,2023-09-30,0.607046,0.392954,0.467909,3.005224,0.154928,6.468283,0.154928
sz.300708,聚灿光电,2023-10-27,2023-09-30,0.699358,0.300642,0.540789,,0.172823,4.099577,0.172823
sz.300709,精研科技,2023-10-27,2023-09-30,0.534382,0.465618,0.533518,8.253300,0.115106,1.689527,0.115106
sz.300710,万隆光电,2023-10-25,2023-09-30,0.496525,0.503475,0.691577,-0.103014,0.113852,,0.113852
sz.300711,广哈通信,2023-10-25,2023-09-30,0.890967,0.109033,0.685115,,-0.187588,-2.257521,-0.187588
sz.300712,永福股份,2023-10-26,2023-09-30,0.742367,0.257633,0.339089,3.006329,-0.309621,-12.750792,-0.309621
sz.300713,英可瑞,2023-10-28,2023-09-30,0.492925,0.507075,0.610202,-40.899586,-0.065037,,-0.065037
sz.300715,凯伦股份,2023-10-26,2023-09-30,0.699386,0.300614,0.329051,3.485028,-0.131734,-3.394467,-0.131734
sz.300716,泉为科技,2023-10-25,2023-09-30,0.456826,0.543174,0.036401,-4.863117,0.164441,,0.164441
sz.300717,华信新材,2023-10-21,2023-09-30,0.468827,0.531173,0.814065,,0.168862,1.334574,0.168862
sz.300718,长盛轴承,2023-10-25,2023-09-30,0.645527,0.354473,0.786063,,0.239516,1.090236,0.239516
sz.300719,安达维尔,2023-10-24,2023-09-30,0.872486,0.127514,0.646632,10.689049,-0.255224,-5.589938,-0.255224
sz.300720,海川智能,2023-10-30,2023-09-30,0.785973,0.214027,0.882130,,0.105411,0.584422,0.105411
sz.300721,怡达股份,2023-10-26,2023-09-30,0.308303,0.691697,0.353650,-1.409161,0.003401,,0.003401
sz.300722,新余国科,2023-10-30,2023-09-30,0.659379,0.340621,0.731982,,0.005990,0.026228,0.005990
sz.300723,一品红,2023-10-27,2023-09-30,0.340786,0.659214,0.469107,22.566399,0.138853,0.990344,0.138853
sz.300724,捷佳伟创,2023-10-26,2023-09-30,0.945831,0.054169,0.220853,,0.504724,2.633727,0.504724
sz.300725,药石科技,2023-10-31,2023-09-30,0.557856,0.442144,0.440000,10.110282,0.115040,0.964451,0.115040
sz.300726,宏达电子,2023-10-25,2023-09-30,0.765040,0.234960,0.798006,,0.097308,0.276487,0.097308
sz.300727,润禾材料,2023-10-26,2023-09-30,0.656071,0.343929,0.524984,17.061388,0.160416,2.246932,0.160416
sz.300729,乐歌股份,2023-10-25,2023-09-30,0.462543,0.537457,0.382127,43.749057,0.189468,0.984486,0.189468
sz.300730,科创信息,2023-10-28,2023-09-30,0.818779,0.181221,0.488028,-0.978892,-1.034951,,-1.034951
sz.300731,科创新源,2023-10-28,2023-09-30,0.474775,0.525225,0.499727,4.136675,0.177556,12.914635,0.177556
sz.300732,设研院,2023-10-27,2023-09-30,0.776528,0.223472,0.392897,4.247574,-0.167288,-2.387351,-0.167288
sz.300733,西菱动力,2023-10-25,2023-09-30,0.471258,0.528743,0.492825,-0.216372,0.030576,,0.030576
sz.300735,光弘科技,2023-10-26,2023-09-30,0.646581,0.353419,0.627638,,0.186632,2.596949,0.186632
sz.300736,百邦科技,2023-10-26,2023-09-30,0.742728,0.257272,0.455421,-7.239647,-0.004486,,-0.004486
sz.300737,科顺股份,2023-10-27,2023-09-30,0.735846,0.264154,0.346046,2.272007,-0.135957,-10.635773,-0.135957
sz.300738,奥飞数据,2023-10-21,2023-09-30,0.138980,0.861020,0.190329,2.540584,0.495936,4.104513,0.495936
sz.300739,明阳电路,2023-10-27,2023-09-30,0.497187,0.502813,0.501852,21.715856,0.217735,3.377438,0.217735
sz.300740,水羊股份,2023-10-27,2023-09-30,0.550528,0.449472,0.322594,6.179546,-0.017558,-0.318613,-0.017558
sz.300741,华宝股份,2023-10-28,2023-09-30,0.712781,0.287219,0.700415,,0.396596,1.272564,0.396596
sz.300743,天地数码,2023-10-25,2023-09-30,0.626145,0.373855,0.394470,54.205103,0.177665,2.059769,0.177665
sz.300745,欣锐科技,2023-10-27,2023-09-30,0.789111,0.210889,0.576118,-0.354881,0.025334,,0.025334
sz.300746,汉嘉设计,2023-10-27,2023-09-30,0.612480,0.387520,0.351997,,0.006467,0.412120,0.006467
sz.300747,锐科激光,2023-10-24,2023-09-30,0.705951,0.294049,0.471558,173.327881,0.077848,1.134023,0.077848
sz.300748,金力永磁,2023-10-26,2023-09-30,0.793128,0.206872,0.601200,,0.161771,1.643922,0.161771
sz.300749,顶固集创,2023-10-26,2023-09-30,0.532309,0.467691,0.370570,10.010689,0.285462,8.354613,0.285462
sz.300750,宁德时代,2023-10-20,2023-09-30,0.612335,0.387665,0.213998,,0.178683,1.619303,0.178683
sz.300751,迈为股份,2023-10-25,2023-09-30,0.857641,0.142359,0.288658,,0.094857,0.724739,0.094857
sz.300752,隆利科技,2023-10-27,2023-09-30,0.645581,0.354419,0.483695,-3.676460,-0.217987,-144.236424,-0.217987
sz.300753,爱朋医疗,2023-10-21,2023-09-30,0.511939,0.488061,0.670833,11.839422,-0.230455,-9.218254,-0.230455
sz.300755,华致酒行,2023-10-25,2023-09-30,0.926728,0.073273,0.474055,13.504179,0.047150,1.628387,0.047150
sz.300756,金马游乐,2023-10-26,2023-09-30,0.696502,0.303498,0.605078,,-0.000525,-0.003750,-0.000525
sz.300757,罗博特科,2023-10-27,2023-09-30,0.700827,0.299173,0.320808,5.241301,-0.036756,-1.246093,-0.036756
sz.300758,七彩化学,2023-10-27,2023-09-30,0.335477,0.664523,0.337863,0.823956,-0.013492,-4.083931,-0.013492
sz.300759,康龙化成,2023-10-30,2023-09-30,0.321250,0.678750,0.344503,13.170965,0.237073,1.788772,0.237073
sz.300760,迈瑞医疗,2023-10-28,2023-09-30,0.565296,0.434704,0.581706,,0.284600,0.790061,0.284600
sz.300761,立华股份,2023-10-26,2023-09-30,0.336154,0.663846,0.470151,-3.077209,0.080738,,0.080738
sz.300762,上海瀚讯,2023-10-28,2023-09-30,0.820055,0.179945,0.675379,,-1.186179,,-1.186179
sz.300763,锦浪科技,2023-10-26,2023-09-30,0.280246,0.719754,0.365509,10.162189,-0.001672,-0.010328,-0.001672
sz.300765,新诺威,2023-10-25,2023-09-30,0.743417,0.256583,0.900001,,0.355937,1.160139,0.355937
sz.300766,每日互动,2023-10-25,2023-09-30,0.502238,0.497762,0.709193,,-0.078670,-7.744815,-0.078670
sz.300767,震安科技,2023-10-21,2023-09-30,0.713707,0.286293,0.554936,1.711443,-0.059894,-1.987059,-0.059894
sz.300768,迪普科技,2023-10-26,2023-09-30,0.895847,0.104153,0.873049,,-0.084275,-0.904749,-0.084275
sz.300769,德方纳米,2023-10-28,2023-09-30,0.518175,0.481825,0.266157,-5.401059,0.178540,,0.178540
sz.300770,新媒股份,2023-10-28,2023-09-30,0.909686,0.090314,0.712796,,0.538417,1.194985,0.538417
sz.300771,智莱科技,2023-10-26,2023-09-30,0.823767,0.176233,0.832331,,0.204460,,0.204460
sz.300772,运达股份,2023-10-28,2023-09-30,0.688923,0.311077,0.133002,,0.031883,1.408373,0.031883
sz.300773,拉卡拉,2023-10-21,2023-09-30,0.658040,0.341960,0.319027,,0.042036,0.299433,0.042000
sz.300774,倍杰特,2023-10-20,2023-09-30,0.639160,0.360841,0.431369,,-0.013297,-0.059369,-0.013297
sz.300775,三角防务,2023-10-21,2023-09-30,0.813208,0.186792,0.644849,,-0.033764,-0.106736,-0.033764
sz.300776,帝尔激光,2023-10-30,2023-09-30,0.921919,0.078081,0.450358,,0.467071,1.584517,0.467071
sz.300777,中简科技,2023-10-26,2023-09-30,0.574813,0.425187,0.878868,,1.706390,2.784754,1.706390
sz.300778,新城市,2023-10-27,2023-09-30,0.887089,0.112911,0.822611,,-0.185920,-4.911639,-0.185920
sz.300779,惠城环保,2023-10-24,2023-09-30,0.329371,0.670629,0.359755,4.468602,0.260173,1.372691,0.260173
sz.300780,德恩精工,2023-10-24,2023-09-30,0.369601,0.630399,0.536748,2.327139,0.163116,3.326223,0.163116
sz.300781,因赛集团,2023-10-26,2023-09-30,0.579210,0.420790,0.365426,413.525508,0.028412,0.234524,0.028412
sz.300782,卓胜微,2023-10-28,2023-09-30,0.326808,0.673192,0.886981,,0.432795,1.626396,0.432795
sz.300783,三只松鼠,2023-10-25,2023-09-30,0.723451,0.276549,0.504108,88.985813,0.052662,1.422559,0.052662
sz.300784,利安科技,2024-10-23,2023-09-30,,,0.597554,,0.121611,0.855486,0.121611
sz.300785,值得买,2023-10-26,2023-09-30,0.635506,0.364494,0.694966,,0.045425,2.803957,0.045425
sz.300786,国林科技,2023-10-27,2023-09-30,0.534242,0.465758,0.666043,-3.382769,0.213339,,0.213339
sz.300787,海能实业,2023-10-27,2023-09-30,0.522766,0.477234,0.482331,,-0.011687,-0.152396,-0.011687
sz.300788,中信出版,2023-10-26,2023-09-30,0.809362,0.190638,0.627518,,0.060702,0.598366,0.060702
sz.300789,唐源电气,2023-10-25,2023-09-30,0.877042,0.122958,0.666173,,-0.249053,-1.802853,-0.249053
sz.300790,宇瞳光学,2023-10-26,2023-09-30,0.465093,0.534907,0.340974,2.154366,0.212861,6.381022,0.212861
sz.300791,仙乐健康,2023-10-26,2023-09-30,0.353620,0.646380,0.344810,6.737262,0.116892,1.832003,0.116892
sz.300792,壹网壹创,2023-10-30,2023-09-30,0.626759,0.373241,0.851435,,0.018611,0.146175,0.018611
sz.300793,佳禾智能,2023-10-25,2023-09-30,0.640821,0.359179,0.648750,,0.107973,1.259436,0.107973
sz.300795,米奥会展,2023-10-30,2023-09-30,0.859486,0.140514,0.512062,,0.581915,2.891297,0.581915
sz.300796,贝斯美,2023-10-25,2023-09-30,0.309140,0.690860,0.717035,,0.436825,2.494829,0.436825
sz.300797,钢研纳克,2023-10-23,2023-09-30,0.532219,0.467781,0.507983,31.010745,-0.112564,-1.124272,-0.112564
sz.300798,锦鸡股份,2023-10-27,2023-09-30,0.529830,0.470170,0.569039,,-0.240858,-5.833128,-0.240858
sz.300800,力合科技,2023-10-25,2023-09-30,0.799865,0.200135,0.847950,,-0.097712,-1.132423,-0.097712
sz.300801,泰和科技,2023-10-27,2023-09-30,0.487433,0.512567,0.759303,,0.074916,1.060720,0.074916
sz.300802,矩子科技,2023-10-30,2023-09-30,0.832340,0.167660,0.891809,,0.165614,1.165187,0.165614
sz.300803,指南针,2023-10-26,2023-09-30,0.632604,0.367396,0.052893,-5.561738,1.797691,,1.577723
sz.300804,广康生化,2023-10-26,2023-09-30,0.596821,0.403179,0.718406,5.925571,0.043052,0.764133,0.043052
sz.300805,电声股份,2023-10-28,2023-09-30,0.820340,0.179660,0.730289,,0.008438,0.479643,0.008438
sz.300806,斯迪克,2023-10-26,2023-09-30,0.301876,0.698124,0.271954,3.612152,-0.045814,-0.818931,-0.045814
sz.300807,天迈科技,2023-10-28,2023-09-30,0.602604,0.397396,0.708668,-63.068544,-0.458339,,-0.458339
sz.300808,久量股份,2023-10-24,2023-09-30,0.376590,0.623410,0.726310,,0.095524,0.889153,0.095524
sz.300809,华辰装备,2023-10-12,2023-09-30,0.771556,0.228444,0.702836,,0.012963,0.044979,0.012963
sz.300810,中科海讯,2023-10-25,2023-09-30,0.831286,0.168714,0.796298,,-0.879698,,-0.879698
sz.300811,铂科新材,2023-10-24,2023-09-30,0.495106,0.504894,0.736625,30.425562,0.031639,0.143045,0.031639
sz.300812,易天股份,2023-10-27,2023-09-30,0.794028,0.205972,0.580948,,-0.234114,-4.354452,-0.234114
sz.300813,泰林生物,2023-10-27,2023-09-30,0.813588,0.186412,0.635461,,-0.061593,-0.602469,-0.061593
sz.300814,中富电路,2023-10-27,2023-09-30,0.559857,0.440143,0.615233,,0.099976,3.196761,0.099976
sz.300815,玉禾田,2023-10-30,2023-09-30,0.699189,0.300811,0.464652,20.154664,0.026780,0.231187,0.026780
sz.300816,艾可蓝,2023-10-25,2023-09-30,0.726096,0.273904,0.390759,1.995154,-0.127984,-5.479024,-0.127984
sz.300817,双飞集团,2023-10-24,2023-09-30,0.458453,0.541547,0.667425,34.241185,0.128010,1.568905,0.128010
sz.300818,耐普矿机,2023-10-25,2023-09-30,0.560673,0.439327,0.562596,,0.187951,1.482623,0.187951
sz.300819,聚杰微纤,2023-10-25,2023-09-30,0.547287,0.452713,0.811400,,0.240659,1.793706,0.240659
sz.300820,英杰电气,2023-10-27,2023-09-30,0.927180,0.072820,0.489848,,-0.039910,-0.161511,-0.039910
sz.300821,东岳硅材,2023-10-21,2023-09-30,0.391853,0.608147,0.720860,,0.000090,,0.000090
sz.300822,贝仕达克,2023-10-25,2023-09-30,0.575054,0.424946,0.720607,,0.228779,5.103285,0.228779
sz.300823,建科智能,2023-10-27,2023-09-30,0.625600,0.374400,0.661491,,0.135011,1.036293,0.135011
sz.300824,北鼎股份,2023-10-24,2023-09-30,0.854354,0.145646,0.689686,,0.165857,1.496183,0.165857
sz.300825,阿尔特,2023-10-28,2023-09-30,0.461728,0.538272,0.457245,4.339363,-0.036470,-0.737949,-0.036470
sz.300826,测绘股份,2023-10-25,2023-09-30,0.815460,0.184540,0.410611,4.869646,-0.242944,-5.066532,-0.242944
sz.300827,上能电气,2023-10-30,2023-09-30,0.881870,0.118130,0.254081,,-0.241230,-3.831225,-0.241230
sz.300828,锐新科技,2023-10-25,2023-09-30,0.583929,0.416071,0.866476,51.671157,0.225854,1.911587,0.225854
sz.300829,金丹科技,2023-10-27,2023-09-30,0.353261,0.646739,0.460566,6.285408,0.133223,1.601441,0.133223
sz.300830,金现代,2023-10-27,2023-09-30,0.737930,0.262070,0.878073,,-0.568103,,-0.568103
sz.300831,派瑞股份,2023-10-25,2023-09-30,0.836514,0.163486,0.865914,,0.369992,12.514429,0.369992
sz.300832,新产业,2023-10-27,2023-09-30,0.678164,0.321836,0.873956,,0.318787,0.781211,0.318787
sz.300833,浩洋股份,2023-10-30,2023-09-30,0.818042,0.181958,0.860071,,0.303449,0.980277,0.303449
sz.300834,星辉环材,2023-10-21,2023-09-30,0.355806,0.644194,0.820677,,0.011210,0.241883,0.011210
sz.300835,龙磁科技,2023-10-25,2023-09-30,0.480299,0.519701,0.429876,8.173909,0.014927,0.169605,0.014927
sz.300836,佰奥智能,2023-10-28,2023-09-30,0.779652,0.220348,0.514885,7.162425,0.011119,0.928308,0.011119
sz.300837,浙矿股份,2023-10-26,2023-09-30,0.720549,0.279451,0.617671,,0.040904,0.166800,0.040904
sz.300838,浙江力诺,2023-10-24,2023-09-30,0.712616,0.287384,0.625338,,-0.015608,-0.156111,-0.015608
sz.300839,博汇股份,2023-10-26,2023-09-30,0.597183,0.402817,0.363147,6.542082,-0.005379,-0.077399,-0.005379
sz.300840,酷特智能,2023-10-26,2023-09-30,0.478738,0.521262,0.664381,596.777991,0.191721,1.163177,0.191721
sz.300841,康华生物,2023-10-21,2023-09-30,0.585523,0.414477,0.827037,,0.267669,0.718298,0.267669
sz.300842,帝科股份,2023-10-28,2023-09-30,0.917227,0.082773,0.204642,3.471279,-0.156275,-3.320384,-0.156275
sz.300843,胜蓝股份,2023-10-30,2023-09-30,0.628096,0.371904,0.477003,,0.052137,0.702739,0.052137
sz.300844,山水比德,2023-10-26,2023-09-30,0.791652,0.208348,0.780108,,-0.001956,,-0.001956
sz.300845,捷安高科,2023-10-27,2023-09-30,0.735296,0.264704,0.768210,,-0.375911,-9.651657,-0.375911
sz.300846,首都在线,2023-10-21,2023-09-30,0.395719,0.604281,0.357566,-6.299857,0.220778,,0.220778
sz.300847,中船汉光,2023-10-25,2023-09-30,0.629541,0.370459,0.808410,,0.130843,1.352541,0.130843
sz.300848,美瑞新材,2023-10-24,2023-09-30,0.528350,0.471650,0.337012,,0.127226,2.061337,0.127226
sz.300849,锦盛新材,2023-10-27,2023-09-30,0.475460,0.524540,0.647026,-36.912494,0.086432,,0.086432
sz.300850,新强联,2023-10-27,2023-09-30,0.461368,0.538632,0.441197,8.206185,-0.186941,-1.101589,-0.186941
sz.300851,交大思诺,2023-10-27,2023-09-30,0.663819,0.336181,0.868096,,0.016865,0.093873,0.016865
sz.300852,四会富仕,2023-10-25,2023-09-30,0.679821,0.320179,0.586516,,0.158930,0.983323,0.158930
sz.300853,申昊科技,2023-10-25,2023-09-30,0.696438,0.303562,0.582824,0.740683,-0.408781,-20.793839,-0.408781
sz.300854,中兰环保,2023-10-28,2023-09-30,0.821130,0.178870,0.545562,,0.048794,3.593323,0.048794
sz.300855,图南股份,2023-10-19,2023-09-30,0.571636,0.428364,0.816000,1118.498595,-0.003109,-0.012705,-0.003109
sz.300856,科思股份,2023-10-23,2023-09-30,0.589114,0.410887,0.642355,,0.346484,1.146523,0.346484
sz.300857,协创数据,2023-10-28,2023-09-30,0.863077,0.136923,0.480647,,0.065840,1.098595,0.065840
sz.300858,科拓生物,2023-10-25,2023-09-30,0.619458,0.380542,0.927988,,0.374674,1.128862,0.374674
sz.300859,西域旅游,2023-10-30,2023-09-30,0.427508,0.572492,0.768161,,0.611419,1.307215,0.611419
sz.300860,锋尚文化,2023-10-26,2023-09-30,0.907379,0.092621,0.797184,,0.139950,0.858101,0.139950
sz.300861,美畅股份,2023-10-27,2023-09-30,0.805085,0.194915,0.729024,,-0.014148,-0.033486,-0.014148
sz.300862,蓝盾光电,2023-10-27,2023-09-30,0.659727,0.340273,0.766075,,-0.191576,-4.230713,-0.191576
sz.300863,卡倍亿,2023-10-26,2023-09-30,0.685408,0.314592,0.396111,6.638176,-0.046398,-0.914701,-0.046398
sz.300864,南大环境,2023-10-30,2023-09-30,0.930854,0.069146,0.743373,,-0.029683,-0.131392,-0.029683
sz.300865,大宏立,2023-10-24,2023-09-30,0.731937,0.268063,0.651357,,0.366766,,0.366766
sz.300866,安克创新,2023-10-30,2023-09-30,0.718180,0.281820,0.545500,14.447778,0.078677,0.741057,0.078677
sz.300867,圣元环保,2023-10-23,2023-09-30,0.188302,0.811698,-0.271394,2.202014,0.204750,1.877455,0.204750
sz.300868,杰美特,2023-10-28,2023-09-30,0.787604,0.212396,0.707802,,-0.152161,,-0.152161
sz.300869,康泰医学,2023-10-30,2023-09-30,0.760499,0.239501,0.582173,,0.287937,0.910847,0.287937
sz.300870,欧陆通,2023-10-25,2023-09-30,0.596807,0.403193,0.422737,,0.149310,7.405803,0.149310
sz.300871,回盛生物,2023-10-30,2023-09-30,0.414749,0.585251,0.475536,2.049971,0.082530,3.835373,0.082530
sz.300872,天阳科技,2023-10-26,2023-09-30,0.847520,0.152480,0.597609,3.145243,0.035721,0.836327,0.035721
sz.300873,海晨股份,2023-10-25,2023-09-30,0.611895,0.388105,0.663117,,0.116670,0.612352,0.116670
sz.300875,捷强装备,2023-10-27,2023-09-30,0.552376,0.447624,0.640375,,-0.482172,,-0.482172
sz.300876,蒙泰高新,2023-10-24,2023-09-30,0.460116,0.539884,0.553809,,0.010312,0.136845,0.010312
sz.300877,金春股份,2023-10-26,2023-09-30,0.606050,0.393950,0.824287,7.474620,-0.141273,-5.249334,-0.141273
sz.300878,维康药业,2023-10-30,2023-09-30,0.471330,0.528670,0.665013,17.953844,0.062460,0.380716,0.062460
sz.300879,大叶股份,2023-10-26,2023-09-30,0.604655,0.395345,0.223132,-1.228114,0.479884,,0.479884
sz.300880,迦南智能,2023-10-27,2023-09-30,0.770960,0.229040,0.648551,,0.288528,1.642224,0.288528
sz.300881,盛德鑫泰,2023-10-25,2023-09-30,0.755972,0.244028,0.398765,33.973964,-0.015584,-0.266459,-0.015584
sz.300882,万胜智能,2023-10-27,2023-09-30,0.740691,0.259309,0.667267,,0.240046,1.047029,0.240046
sz.300883,龙利得,2023-10-28,2023-09-30,0.530376,0.469624,0.593212,1.135909,0.137054,9.832651,0.137054
sz.300884,狄耐克,2023-10-28,2023-09-30,0.826372,0.173628,0.689829,,0.181529,1.679356,0.181529
sz.300885,海昌新材,2023-10-25,2023-09-30,0.780195,0.219805,0.918119,,0.152914,0.870914,0.152914
sz.300886,华业香料,2023-10-27,2023-09-30,0.500061,0.499939,0.839210,,0.211675,,0.211675
sz.300887,谱尼测试,2023-10-24,2023-09-30,0.521370,0.478630,0.724887,,0.055207,0.908331,0.055207
sz.300888,稳健医疗,2023-10-24,2023-09-30,0.564737,0.435263,0.554545,,0.036998,0.101729,0.036998
sz.300889,爱克股份,2023-10-26,2023-09-30,0.679118,0.320882,0.478779,,-0.202443,-38.778656,-0.202443
sz.300890,翔丰华,2023-10-26,2023-09-30,0.517300,0.482700,0.388189,4.508342,0.080967,1.213993,0.080967
sz.300891,惠云钛业,2023-10-25,2023-09-30,0.416940,0.583060,0.466146,3.983611,0.082496,4.426994,0.082496
sz.300892,品渥食品,2023-10-28,2023-09-30,0.651280,0.348720,0.740666,,-0.059979,,-0.059979
sz.300893,松原股份,2023-10-24,2023-09-30,0.546597,0.453403,0.513542,19.318902,0.133181,0.926680,0.133181
sz.300894,火星人,2023-10-30,2023-09-30,0.674871,0.325129,0.441753,,0.242592,1.716621,0.242592
