code,stock_name,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.688671,碧兴物联,2024-10-26,2024-09-30,-0.009986,-0.067353,0.283072,-11011109.300000,-0.074790,,78518900.00,42998400.00
sh.688676,金盘科技,2024-10-22,2024-09-30,0.106520,0.083443,0.242064,400405677.550000,1.257425,,457440992.00,457440992.00
sh.688677,海泰新光,2024-10-25,2024-09-30,0.075670,0.302566,0.657406,96418838.540000,1.035646,,120614000.00,120614000.00
sh.688678,福立旺,2024-10-30,2024-09-30,0.041827,0.069225,0.274083,62273041.370000,0.425588,,243164056.00,243164056.00
sh.688679,通源环境,2024-10-30,2024-09-30,0.006032,0.007409,0.180577,7816210.440000,0.080459,,131689675.00,131689675.00
sh.688680,海优新材,2024-10-31,2024-09-30,-0.120702,-0.121094,-0.002147,-248584184.330000,-4.782697,,84020211.00,84020211.00
sh.688681,科汇股份,2024-10-31,2024-09-30,0.027321,0.054380,0.463380,15260034.730000,0.223122,,104670000.00,104670000.00
sh.688682,霍莱沃,2024-10-25,2024-09-30,0.015829,0.074157,0.366936,13947033.410000,0.260525,,72742068.00,72742068.00
sh.688683,莱尔科技,2024-10-28,2024-09-30,0.027214,0.076403,0.237503,27934514.350000,0.212034,,155177929.00,155177929.00
sh.688685,迈信林,2024-10-29,2024-09-30,0.051372,0.116976,0.353671,35184462.600000,0.259183,,145426667.00,145426667.00
sh.688686,奥普特,2024-10-30,2024-09-30,0.045403,0.179934,0.642333,131938173.200000,0.988658,,122235455.00,122235455.00
sh.688687,凯因科技,2024-10-22,2024-09-30,0.060480,0.124984,0.819424,126308331.550000,0.785853,,170944422.00,170944422.00
sh.688689,银河微电,2024-10-29,2024-09-30,0.034220,0.067921,0.269103,43339969.260000,0.459444,,128902980.00,128902980.00
sh.688690,纳微科技,2024-10-30,2024-09-30,0.024586,0.075092,0.710609,41282330.840000,0.177278,,403814765.00,403814765.00
sh.688691,灿芯股份,2024-10-29,2024-09-30,0.074691,0.095018,0.281320,81968320.090000,0.930729,,120000000.00,23965499.00
sh.688692,达梦数据,2024-10-30,2024-09-30,0.077684,0.271463,0.863230,170876998.250000,4.634485,,76000000.00,14285053.00
sh.688693,锴威特,2024-10-30,2024-09-30,-0.037918,-0.408774,0.440097,-37809461.120000,-0.567420,,73684211.00,31825467.00
sh.688695,中创股份,2024-10-29,2024-09-30,0.016506,0.098622,0.877476,9705048.840000,0.777852,,85051378.00,19136561.00
sh.688696,极米科技,2024-10-31,2024-09-30,-0.013260,-0.017787,0.287705,-40578636.680000,-0.085622,,70000000.00,70000000.00
sh.688697,纽威数控,2024-10-30,2024-09-30,0.140153,0.124097,0.254685,227577427.450000,0.946861,,326666700.00,326666700.00
sh.688698,伟创电气,2024-10-31,2024-09-30,0.104825,0.176635,0.405252,204362677.630000,1.155788,,211375274.00,211375274.00
sh.688699,明微电子,2024-10-31,2024-09-30,0.004327,0.012538,0.263336,5552498.390000,0.030672,,110064640.00,110064640.00
sh.688700,东威科技,2024-10-29,2024-09-30,0.039435,0.117999,0.387490,68401354.320000,0.237118,,298401360.00,298401360.00
sh.688701,卓锦股份,2024-10-30,2024-09-30,-0.163171,-0.227593,0.125813,-42405932.650000,-0.783611,,134277372.00,134277372.00
sh.688702,盛科通信,2024-10-31,2024-09-30,-0.032517,-0.094358,0.389477,-76195307.710000,-0.339545,,410000000.00,201491783.00
sh.688707,振华新材,2024-10-26,2024-09-30,-0.077974,-0.226996,-0.118241,-331261643.800000,-0.523161,,508784205.00,508784205.00
sh.688708,佳驰科技,2024-11-15,2024-09-30,0.173152,0.544079,0.772472,320332488.160000,1.379600,588761283.370000,360000000.00,
sh.688709,成都华微,2024-10-31,2024-09-30,0.043145,0.221147,0.771709,93490420.980000,0.319752,,636847026.00,77117214.00
sh.688710,益诺思,2024-10-30,2024-09-30,0.066555,0.140990,0.362859,124414745.600000,1.040222,,140979615.00,26502774.00
sh.688711,宏微科技,2024-10-31,2024-09-30,0.003567,-0.000350,0.153736,-342546.750000,0.162879,,212884150.00,212884150.00
sh.688716,中研股份,2024-10-30,2024-09-30,0.025468,0.154463,0.401349,29851649.600000,0.476246,,121680000.00,67600767.00
sh.688717,艾罗能源,2024-10-31,2024-09-30,0.036289,0.066671,0.372632,160471686.860000,1.292925,,160000000.00,32000000.00
sh.688718,唯赛勃,2024-10-30,2024-09-30,0.038984,0.099858,0.349943,28205077.270000,0.217127,,173754389.00,173754389.00
sh.688719,爱科赛博,2024-10-24,2024-09-30,0.019617,0.059201,0.411151,35193351.820000,0.721516,,115385418.00,73499938.00
sh.688720,艾森股份,2024-10-26,2024-09-30,0.023478,0.076309,0.262818,23830214.240000,0.430609,,88133334.00,17699418.00
sh.688721,龙图光罩,2024-10-22,2024-09-30,0.082474,0.382796,0.578985,71568858.960000,0.693803,,133500000.00,25095276.00
sh.688722,同益中,2024-10-24,2024-09-30,0.064642,0.197427,0.369048,84428196.850000,0.456746,,224666700.00,127856700.00
sh.688726,拉普拉斯,2024-10-31,2024-09-30,0.238906,0.134641,0.306405,579254559.850000,2.326131,,364793570.00,
sh.688728,格科微,2024-10-31,2024-09-30,0.001047,0.001781,0.233668,8111352.000000,0.002550,,2600586667.00,1448887173.00
sh.688733,壹石通,2024-10-31,2024-09-30,0.006644,0.037942,0.244001,14217254.110000,0.119375,,199775190.00,199775190.00
sh.688737,中自科技,2024-10-31,2024-09-30,-0.007570,-0.012144,0.095414,-12836254.440000,-0.038409,,120242886.00,71146929.00
sh.688739,成大生物,2024-10-30,2024-09-30,0.034436,0.253090,0.829161,329698128.040000,0.797465,,416450000.00,188786236.00
sh.688750,金天钛业,2024-11-19,2024-09-30,0.066399,0.189122,0.383841,116850524.360000,0.457532,,370000000.00,
sh.688758,赛分科技,2024-12-20,2024-09-30,0.053129,0.254249,0.738270,55561721.270000,0.200698,217562862.060000,366488394.00,
sh.688766,普冉股份,2024-10-26,2024-09-30,0.109995,0.164474,0.333647,224750378.340000,2.632861,,105609735.00,105609735.00
sh.688767,博拓生物,2024-10-30,2024-09-30,0.037241,0.222849,0.483052,86639188.860000,0.977715,,106666667.00,106666667.00
sh.688768,容知日新,2024-10-30,2024-09-30,0.003389,0.007930,0.618658,2717953.380000,1.001901,,81626048.00,81626048.00
sh.688772,珠海冠宇,2024-10-29,2024-09-30,0.038386,0.018506,0.258371,157620337.800000,0.286144,,1127286261.00,770154371.00
sh.688776,国光电气,2024-10-31,2024-09-30,0.023380,0.095277,0.350965,43286745.660000,0.730473,,108383419.00,108383419.00
sh.688777,中控技术,2024-10-23,2024-09-30,0.072379,0.114835,0.328517,727707524.900000,1.423078,,790591256.00,778651946.00
sh.688778,厦钨新能,2024-10-26,2024-09-30,0.042702,0.036857,0.096581,364232052.740000,1.146826,,420771001.00,420771001.00
sh.688779,五矿新能,2024-10-26,2024-09-30,-0.023107,-0.045709,0.051995,-172465635.370000,-0.191357,,1929218447.00,1929218447.00
sh.688786,悦安新材,2024-10-29,2024-09-30,0.079959,0.179676,0.349316,55868694.910000,0.643585,,119833336.00,119833336.00
sh.688787,海天瑞声,2024-10-30,2024-09-30,0.004987,0.025333,0.668290,3788727.300000,0.091561,,60325180.00,60325180.00
sh.688788,科思科技,2024-10-29,2024-09-30,-0.081420,-1.099640,0.493049,-205856286.440000,-2.040958,,105747925.00,105747925.00
sh.688789,宏华数科,2024-10-31,2024-09-30,0.105460,0.253875,0.464515,321124992.220000,2.206145,,179451332.00,179451332.00
sh.688793,倍轻松,2024-10-30,2024-09-30,0.033452,0.015659,0.632090,13099848.250000,-0.249394,,85945419.00,85945419.00
sh.688798,艾为电子,2024-10-30,2024-09-30,0.047555,0.075193,0.296882,177914341.500000,1.448235,,232669339.00,135283943.00
sh.688799,华纳药厂,2024-10-29,2024-09-30,0.087873,0.130306,0.623415,139336745.130000,2.254316,,93800000.00,93800000.00
sh.688800,瑞可达,2024-10-25,2024-09-30,0.053349,0.067709,0.220064,107620472.110000,0.927663,,158419873.00,158419873.00
sh.688819,天能股份,2024-10-30,2024-09-30,0.093553,0.045638,0.165892,1500936992.270000,2.116157,,972100000.00,972100000.00
sh.688981,中芯国际,2024-11-08,2024-09-30,0.018858,0.077191,0.176393,3232660000.000000,0.483492,,7971628604.00,1988359129.00
sh.689009,九号公司,2024-10-29,2024-09-30,0.168442,0.088918,0.296793,969685795.270000,1.658628,,716746919.00,546322220.00
sz.000001,平安银行,2024-10-19,2024-09-30,0.082528,0.356052,,39729000000.000000,2.398701,,19405918198.00,19405617528.00
sz.000002,万科A,2024-10-31,2024-09-30,-0.074008,-0.074573,0.095021,-16398110547.690000,-1.626231,,11930709471.00,9716935865.00
sz.000004,国华网安,2024-10-26,2024-09-30,-0.201658,-0.492485,0.729569,-37376813.230000,-1.190660,,132380282.00,126288093.00
sz.000006,深振业A,2024-10-31,2024-09-30,-0.078019,-0.130995,0.076584,-632396861.850000,-0.981459,,1349995046.00,1349987396.00
sz.000007,全新好,2024-10-31,2024-09-30,0.024940,0.010630,0.189727,1639435.320000,0.081681,,346448044.00,308948044.00
sz.000008,神州高铁,2024-10-31,2024-09-30,-0.051919,-0.184533,0.288195,-201073768.590000,-0.317600,,2716377683.00,2686024366.00
sz.000009,中国宝安,2024-10-31,2024-09-30,0.038385,0.062632,0.272939,916672323.790000,0.179635,,2579213965.00,2551430324.00
sz.000010,美丽生态,2024-10-31,2024-09-30,-0.261947,-0.252613,0.165700,-89375627.810000,-0.345288,,1149652292.00,525951361.00
sz.000011,深物业A,2024-10-31,2024-09-30,0.000784,-0.004336,0.202441,-5714273.570000,0.396396,,595979092.00,526475543.00
sz.000012,南玻A,2024-10-30,2024-09-30,0.055932,0.065294,0.190729,772877614.000000,0.317646,,3070692107.00,1959279645.00
sz.000014,沙河股份,2024-10-31,2024-09-30,0.028298,0.143910,0.494237,46788518.760000,0.303811,,242046224.00,242046224.00
sz.000016,深康佳A,2024-10-31,2024-09-30,-0.331596,-0.229738,0.062660,-1865467289.790000,-1.268716,,2407945408.00,1596593800.00
sz.000017,深中华A,2024-10-30,2024-09-30,0.023753,0.024844,0.066382,6943065.210000,0.029412,,689184933.00,302984965.00
sz.000019,深粮控股,2024-10-29,2024-09-30,0.050616,0.063997,0.174534,243323924.330000,0.276057,,1152535254.00,416216407.00
sz.000020,深华发A,2024-10-26,2024-09-30,0.038079,0.023493,0.119922,14243050.410000,0.053471,,283161227.00,181165391.00
sz.000021,深科技,2024-10-30,2024-09-30,0.058721,0.074838,0.166014,812119811.670000,0.550727,,1560587588.00,1560423713.00
sz.000025,特力A,2024-10-24,2024-09-30,0.065455,0.053854,0.088654,111337604.950000,0.354093,,431058320.00,392778320.00
sz.000026,飞亚达,2024-10-26,2024-09-30,0.058953,0.065013,0.371634,197622948.560000,0.653543,,405854187.00,362707353.00
sz.000027,深圳能源,2024-10-31,2024-09-30,0.045058,0.090130,0.220349,2741251723.690000,0.240485,,4757389916.00,4757389916.00
sz.000028,国药一致,2024-10-29,2024-09-30,0.060002,0.019404,0.108738,1095669310.290000,2.650425,,556565077.00,478053713.00
sz.000029,深深房A,2024-10-31,2024-09-30,0.001358,0.020096,0.194271,4184669.340000,-0.206976,,1011660000.00,891660000.00
sz.000030,富奥股份,2024-10-30,2024-09-30,0.057737,0.052433,0.118278,603481860.660000,0.382330,,1741643085.00,1692209461.00
sz.000031,大悦城,2024-10-31,2024-09-30,-0.043484,0.014409,0.243772,295059514.100000,-0.361485,,4286313339.00,4002887169.00
sz.000032,深桑达A,2024-10-30,2024-09-30,-0.020184,0.000672,0.091311,32540886.770000,0.415502,,1137959234.00,644763811.00
sz.000034,神州数码,2024-10-31,2024-09-30,0.099916,0.010004,0.044928,916053334.410000,1.814043,,669582746.00,550884818.00
sz.000035,中国天楹,2024-10-31,2024-09-30,0.033659,0.089771,0.330061,383276455.970000,0.148659,,2523777297.00,2449907001.00
sz.000036,华联控股,2024-10-31,2024-09-30,0.007190,0.136756,0.432908,45429300.750000,0.046270,,1483934025.00,1480673970.00
sz.000037,深南电A,2024-10-25,2024-09-30,-0.031740,-0.134979,0.064400,-50078429.980000,-0.021088,,602762596.00,338895156.00
sz.000039,中集集团,2024-10-30,2024-09-30,0.037043,0.021138,0.118391,2726205000.000000,0.325208,,5392520385.00,2301407141.00
sz.000040,ST旭蓝,2024-10-31,2024-09-30,-0.011882,-0.165343,0.348157,-131970725.800000,-0.238019,,1486873870.00,1060340670.00
sz.000042,中洲控股,2024-10-30,2024-09-30,-0.094703,-0.139513,0.318446,-538873852.990000,-3.395463,,664831139.00,663961702.00
sz.000045,深纺织A,2024-10-31,2024-09-30,0.027160,0.048444,0.163178,122179752.890000,0.180812,,506521849.00,457021849.00
sz.000048,京基智农,2024-10-31,2024-09-30,0.150583,0.134416,0.294301,617645943.710000,2.054685,,530569250.00,523239250.00
sz.000049,德赛电池,2024-10-31,2024-09-30,0.034857,0.009650,0.095733,144336372.330000,1.093237,,384638534.00,384497163.00
sz.000050,深天马A,2024-10-31,2024-09-30,-0.017052,-0.019817,0.133492,-475887770.900000,-0.317371,,2457747661.00,2457719086.00
sz.000055,方大集团,2024-10-29,2024-09-30,0.024941,0.047106,0.180481,151049112.360000,0.145298,,1073874227.00,675854429.00
sz.000056,皇庭国际,2024-10-29,2024-09-30,-0.302898,-0.511899,0.598800,-267587643.190000,-0.724792,,1210088720.00,903671558.00
sz.000058,深赛格,2024-10-30,2024-09-30,0.018998,0.038160,0.250238,47457089.900000,-0.009880,,1231200672.00,984711604.00
sz.000059,华锦股份,2024-10-16,2024-09-30,-0.141525,-0.079051,0.091326,-1936756897.710000,-0.892154,,1599442537.00,1599442537.00
sz.000060,中金岭南,2024-10-29,2024-09-30,0.058796,0.021582,0.058935,986031038.000000,0.206355,,3737591106.00,3737304231.00
sz.000061,农产品,2024-10-31,2024-09-30,0.050727,0.121494,0.298798,453216059.780000,0.277130,,1696964131.00,1696933006.00
sz.000062,深圳华强,2024-10-30,2024-09-30,0.037083,0.019475,0.082487,317056183.940000,0.308915,,1045909322.00,1044420366.00
sz.000063,中兴通讯,2024-10-22,2024-09-30,0.112688,0.087146,0.404340,7847061000.000000,1.963307,,4783251652.00,4027090475.00
sz.000065,北方国际,2024-10-31,2024-09-30,0.086562,0.055911,0.117003,789556779.380000,0.982807,,1002281588.00,905858002.00
sz.000066,中国长城,2024-10-31,2024-09-30,-0.055694,-0.068235,0.163800,-655454878.530000,-0.258533,,3225799088.00,3146793277.00
sz.000068,华控赛格,2024-10-29,2024-09-30,-0.113473,-0.150162,0.026336,-80768933.360000,0.194784,,1006671464.00,1006671464.00
sz.000069,华侨城A,2024-10-31,2024-09-30,-0.038637,-0.103633,0.128776,-3039533278.980000,-0.683837,,8037758053.00,6894613407.00
sz.000070,ST特信,2024-10-26,2024-09-30,0.002318,0.013280,0.141143,46997182.030000,-0.276320,,900344760.00,888596176.00
sz.000078,海王生物,2024-10-31,2024-09-30,0.015307,0.005126,0.099001,125845355.520000,-0.658354,,2631123257.00,2626441138.00
sz.000088,盐田港,2024-10-31,2024-09-30,0.074960,1.680957,0.249278,1030680817.990000,0.271247,,4285724351.00,2249135473.00
sz.000089,深圳机场,2024-10-25,2024-09-30,0.029249,0.094287,0.210246,326735056.370000,0.272883,,2050769509.00,2050742403.00
sz.000090,天健集团,2024-10-25,2024-09-30,0.022676,0.030074,0.162272,277859185.840000,0.438153,,1868545434.00,1868459934.00
sz.000096,广聚能源,2024-10-30,2024-09-30,0.024474,0.044905,0.086481,68921669.620000,0.179647,,528000000.00,510848000.00
sz.000099,中信海直,2024-10-30,2024-09-30,0.037714,0.127353,0.215877,190669870.800000,0.308895,,775770137.00,775770137.00
sz.000100,TCL科技,2024-10-30,2024-09-30,0.028797,-0.014867,0.119824,-1829006223.000000,0.113362,,18779080767.00,18098128471.00
sz.000151,中成股份,2024-10-29,2024-09-30,-0.238754,-0.266707,-0.004482,-244011879.530000,-1.166546,,337370728.00,307934695.00
sz.000153,丰原药业,2024-10-31,2024-09-30,0.075806,0.044487,0.225533,145091092.540000,0.353079,,464836722.00,446813822.00
sz.000155,川能动力,2024-10-31,2024-09-30,0.071686,0.283570,0.539378,645710994.940000,0.467650,,1846168342.00,1296927470.00
sz.000156,华数传媒,2024-10-31,2024-09-30,0.023784,0.055397,0.318215,351673496.850000,0.275102,,1852932442.00,1624600295.00
sz.000157,中联重科,2024-10-31,2024-09-30,0.055303,0.101564,0.283715,3492352149.850000,0.436734,,8677992236.00,7070510063.00
sz.000158,常山北明,2024-10-28,2024-09-30,-0.049816,-0.061963,0.101364,-304256207.650000,-0.156690,,1598616721.00,1587818810.00
sz.000159,国际实业,2024-10-25,2024-09-30,-0.203217,-0.185877,0.068005,-452156778.900000,-0.892397,,480685993.00,480685993.00
sz.000166,申万宏源,2024-10-31,2024-09-30,0.037885,0.269876,,4711039906.370000,0.164090,,25039944560.00,22535507316.00
sz.000301,东方盛虹,2024-10-31,2024-09-30,-0.041285,-0.013341,0.085839,-1444849302.320000,-0.489731,,6611215733.00,5497012835.00
sz.000333,美的集团,2024-10-31,2024-09-30,0.170532,0.100795,0.267560,32150982000.000000,4.928743,,7649327712.00,6882357390.00
sz.000338,潍柴动力,2024-10-31,2024-09-30,0.101375,0.063857,0.218623,10341880125.590000,1.250690,,8726556821.00,4969162759.00
sz.000400,许继电气,2024-10-31,2024-09-30,0.081171,0.106677,0.219411,1022607020.180000,1.069554,,1018874309.00,1008320309.00
sz.000401,冀东水泥,2024-10-30,2024-09-30,-0.010399,-0.022139,0.181274,-410838812.000000,-0.559218,,2658214859.00,1547301359.00
sz.000402,金融街,2024-10-31,2024-09-30,-0.075479,-0.235190,0.057204,-2748605765.460000,-1.078001,,2988929907.00,2988229902.00
sz.000403,派林生物,2024-10-28,2024-09-30,0.071130,0.287133,0.505157,542758460.070000,1.130422,,733043291.00,686312519.00
sz.000404,长虹华意,2024-10-23,2024-09-30,0.096151,0.053829,0.128027,521442094.970000,0.665293,,695995979.00,692989172.00
sz.000407,胜利股份,2024-10-26,2024-09-30,0.037619,0.039436,0.157427,126378729.890000,0.183125,,880084656.00,875766681.00
sz.000408,藏格矿业,2024-10-26,2024-09-30,0.142197,0.800590,0.451786,1860282559.050000,1.467508,,1580435073.00,1580418573.00
sz.000409,云鼎科技,2024-10-29,2024-09-30,0.054863,0.116633,0.329146,96793638.050000,0.155451,,676350505.00,423358245.00
sz.000410,沈阳机床,2024-10-29,2024-09-30,-0.125276,-0.121946,0.080507,-121957907.970000,-0.008106,,2064746603.00,1680915944.00
sz.000411,英特集团,2024-10-30,2024-09-30,0.081527,0.016938,0.066710,419676377.300000,0.915702,,522146167.00,320580603.00
sz.000415,渤海租赁,2024-10-31,2024-09-30,0.052943,0.096060,0.463892,2409836000.000000,0.327041,,6184521282.00,5392712510.00
sz.000417,合百集团,2024-10-30,2024-09-30,0.044820,0.051518,0.270261,274472280.560000,0.270142,,779884200.00,779027451.00
sz.000419,通程控股,2024-10-26,2024-09-30,0.044362,0.130501,0.253879,167492857.950000,0.290054,,543582655.00,543582655.00
sz.000420,吉林化纤,2024-10-31,2024-09-30,0.014130,0.021507,0.160536,60187030.140000,0.016181,,2458868343.00,2458018143.00
sz.000421,南京公用,2024-10-26,2024-09-30,-0.005365,-0.003119,0.134250,-11345817.780000,-0.220963,,576700186.00,574262434.00
sz.000422,湖北宜化,2024-10-29,2024-09-30,0.108516,0.074220,0.142403,1003489230.320000,0.759496,,1082914712.00,1007312141.00
sz.000423,东阿阿胶,2024-10-31,2024-09-30,0.111676,0.266132,0.741258,1152145315.530000,2.359078,,643976824.00,643976824.00
sz.000425,徐工机械,2024-10-31,2024-09-30,0.092345,0.077389,0.236260,5318643566.020000,0.490530,,11816166093.00,8120092284.00
sz.000426,兴业银锡,2024-10-31,2024-09-30,0.184004,0.388335,0.643069,1280123814.710000,0.939603,,1837192219.00,1674547341.00
sz.000428,华天酒店,2024-10-31,2024-09-30,-0.067446,-0.319522,0.228078,-145404767.860000,-0.138827,,1018926000.00,1018876000.00
sz.000429,粤高速A,2024-10-25,2024-09-30,0.135308,0.516460,0.682391,1808806778.250000,0.781499,,2090806126.00,1303329906.00
sz.000430,张家界,2024-10-29,2024-09-30,-0.077295,-0.208652,0.180069,-64725053.270000,-0.646839,,404817686.00,331738800.00
sz.000488,晨鸣纸业,2024-10-31,2024-09-30,-0.043503,-0.040828,0.088161,-809406479.380000,-0.413653,,2956813200.00,1682834872.00
sz.000498,山东路桥,2024-10-30,2024-09-30,0.063197,0.041983,0.122967,1791806013.060000,1.497909,,1560997301.00,1457903056.00
sz.000501,武商集团,2024-10-29,2024-09-30,0.011242,0.024191,0.473100,123827359.340000,0.279194,,768992731.00,768293891.00
sz.000503,国新健康,2024-10-26,2024-09-30,-0.022027,-0.160048,0.034181,-32037786.210000,-0.002235,,981312532.00,955069220.00
sz.000504,南华生物,2024-10-31,2024-09-30,-0.033271,-0.096149,0.680335,-8885815.360000,-0.112326,,330023098.00,310668701.00
sz.000505,京粮控股,2024-10-31,2024-09-30,0.008827,0.003301,0.041551,31335202.990000,0.070878,,726950251.00,632380336.00
sz.000506,*ST中润,2024-10-30,2024-09-30,-0.138144,-0.615064,0.074555,-95262192.450000,-0.144323,,929017761.00,928670961.00
sz.000507,珠海港,2024-10-31,2024-09-30,0.035607,0.096879,0.254716,390767827.140000,0.313332,,919734895.00,902337753.00
sz.000509,华塑控股,2024-10-30,2024-09-30,-0.086908,-0.020682,0.034406,-14797677.760000,-0.027444,,1073128052.00,1073124808.00
sz.000510,新金路,2024-10-31,2024-09-30,-0.026005,-0.020990,0.102195,-31804857.020000,-0.190243,,648543589.00,567303482.00
sz.000513,丽珠集团,2024-10-24,2024-09-30,0.118629,0.214268,0.658101,1945894899.560000,2.185205,,926608853.00,599711003.00
sz.000514,渝开发,2024-10-29,2024-09-30,-0.012242,-0.185013,0.235486,-54584827.950000,0.077359,,843770965.00,843770965.00
sz.000516,国际医学,2024-10-25,2024-09-30,-0.056109,-0.081601,0.091890,-294272771.900000,-0.158445,,2260382715.00,2213222251.00
sz.000517,荣安地产,2024-10-31,2024-09-30,0.038704,0.014609,0.066187,250786266.940000,-0.108660,,3183922485.00,2491986416.00
sz.000518,四环生物,2024-10-30,2024-09-30,-0.030812,-0.099570,0.688538,-15532421.600000,-0.045233,,1029556222.00,1029535693.00
sz.000519,中兵红箭,2024-10-28,2024-09-30,-0.005772,-0.024063,0.225462,-65420683.840000,0.404093,,1392558982.00,1392558982.00
sz.000520,凤凰航运,2024-10-28,2024-09-30,-0.041407,-0.029230,-0.003559,-22082884.100000,-0.014021,,1012083455.00,1012083455.00
sz.000521,长虹美菱,2024-10-23,2024-09-30,0.089361,0.023872,0.108336,543278883.640000,0.750254,,1029923715.00,875223346.00
sz.000523,红棉股份,2024-10-30,2024-09-30,0.042902,0.052917,0.137881,83810687.300000,0.063209,,1835468461.00,1794818054.00
sz.000524,岭南控股,2024-10-31,2024-09-30,0.062194,0.044406,0.188473,145199745.970000,0.218238,,670208597.00,669975146.00
sz.000525,ST红太阳,2024-10-31,2024-09-30,0.029813,0.007832,0.254737,21166663.300000,-0.664328,,580772873.00,580625080.00
sz.000526,学大教育,2024-10-29,2024-09-30,0.249074,0.076969,0.349779,172934731.120000,1.724344,,123224709.00,119018509.00
sz.000528,柳工,2024-10-23,2024-09-30,0.077589,0.059401,0.234830,1357663882.570000,0.686493,,1984192335.00,1445889535.00
sz.000529,广弘控股,2024-10-29,2024-09-30,0.027127,0.045554,0.042719,85733145.310000,0.240187,,583790330.00,569884377.00
sz.000530,冰山冷热,2024-10-24,2024-09-30,0.030678,0.026243,0.170009,97479845.180000,0.085467,,843212507.00,600018343.00
sz.000531,穗恒运A,2024-10-31,2024-09-30,0.027856,0.060157,0.137040,201095718.360000,0.177811,,1041401332.00,909745263.00
sz.000532,华金资本,2024-10-25,2024-09-30,0.026696,0.152079,0.418563,45663598.730000,0.189342,,344708340.00,343549746.00
sz.000533,顺钠股份,2024-10-26,2024-09-30,0.087896,0.060832,0.218377,103248804.950000,0.126564,,690816000.00,684902400.00
sz.000534,万泽股份,2024-10-31,2024-09-30,0.113415,0.173065,0.768744,134528372.960000,0.378018,,510323996.00,499688421.00
sz.000536,华映科技,2024-10-24,2024-09-30,-0.423482,-0.645172,-0.275418,-849168828.840000,-0.490459,,2766032803.00,2763082516.00
sz.000537,中绿电,2024-10-30,2024-09-30,0.049936,0.367883,0.592258,1075720552.360000,0.496997,,2066602352.00,1862520720.00
sz.000538,云南白药,2024-10-30,2024-09-30,0.107628,0.144733,0.284014,4329700490.030000,2.408296,,1784262603.00,1769400035.00
sz.000539,粤电力A,2024-10-31,2024-09-30,0.064302,0.048784,0.138168,2074185618.000000,0.136163,,5250283986.00,2553896649.00
sz.000541,佛山照明,2024-10-29,2024-09-30,0.039574,0.048808,0.190751,336157294.110000,0.195372,,1548778230.00,1196668733.00
sz.000543,皖能电力,2024-10-28,2024-09-30,0.108158,0.099628,0.122733,2245666620.570000,0.753176,,2266863331.00,2266863331.00
sz.000544,中原环保,2024-10-29,2024-09-30,0.115115,0.254405,0.480444,1039950386.040000,1.048263,,974684488.00,974684488.00
sz.000545,金浦钛业,2024-10-26,2024-09-30,-0.040462,-0.033703,0.054860,-54747442.790000,-0.114855,,986833096.00,985403096.00
sz.000546,金圆股份,2024-10-31,2024-09-30,0.027647,0.017036,0.006402,76517603.900000,-0.624226,,778781962.00,712512396.00
sz.000547,航天发展,2024-10-31,2024-09-30,-0.084743,-0.555966,0.106715,-661704883.980000,-1.241418,,1598468269.00,1588350696.00
sz.000548,湖南投资,2024-10-26,2024-09-30,0.045366,0.178520,0.402722,91797233.410000,0.345665,,499215811.00,499188811.00
sz.000550,江铃汽车,2024-10-24,2024-09-30,0.109600,0.032646,0.138605,905292191.000000,1.890882,,863214000.00,518463160.00
sz.000551,创元科技,2024-10-30,2024-09-30,0.087005,0.097111,0.232465,325945763.910000,0.569161,,403984805.00,401381861.00
sz.000552,甘肃能化,2024-10-31,2024-09-30,0.062480,0.132355,0.326516,1032552731.140000,0.226093,,5351798538.00,3725773985.00
sz.000553,安道麦A,2024-10-31,2024-09-30,-0.088152,-0.085401,0.221860,-1838112000.000000,-1.030781,,2329811766.00,2177067461.00
sz.000554,泰山石油,2024-10-31,2024-09-30,0.054633,0.021260,0.111348,53938961.690000,0.134792,,480793318.00,362653197.00
sz.000555,神州信息,2024-10-31,2024-09-30,-0.019228,-0.026960,0.136054,-180084042.600000,0.002490,,975774437.00,972289787.00
sz.000557,西部创业,2024-10-29,2024-09-30,0.037615,0.225344,0.276838,224144048.040000,0.184969,,1458374735.00,1457916198.00
sz.000558,莱茵体育,2024-10-30,2024-09-30,-0.008176,-0.040601,0.311176,-5425988.880000,0.044071,,1289223949.00,1288684608.00
sz.000559,万向钱潮,2024-10-26,2024-09-30,0.079762,0.066615,0.161432,722580315.550000,0.282081,,3303791344.00,3303778789.00
sz.000560,我爱我家,2024-10-31,2024-09-30,0.000895,0.001078,0.073645,9443230.050000,-0.327690,,2355500851.00,2255272394.00
sz.000561,烽火电子,2024-10-31,2024-09-30,-0.031485,-0.096823,0.353550,-69270455.640000,0.022566,,604272777.00,602026686.00
sz.000563,陕国投A,2024-10-29,2024-09-30,0.053850,0.463418,,934382745.460000,0.231658,,5113970358.00,5113970358.00
sz.000564,供销大集,2024-10-30,2024-09-30,-0.008012,-0.143003,0.265986,-161713913.580000,-0.117535,,19163777335.00,15341933210.00
sz.000565,渝三峡A,2024-10-30,2024-09-30,0.012078,0.056100,0.238224,15034367.240000,-0.008435,,433592220.00,433592220.00
