code,stock_name,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity
sz.300845,捷安高科,2024-10-30,2024-09-30,3.570600,2.595677,1.207588,-0.111676,0.001779,1.216361
sz.300846,首都在线,2024-10-24,2024-09-30,1.043926,1.039693,0.519362,-0.024129,0.004654,1.870637
sz.300847,中船汉光,2024-10-25,2024-09-30,7.287161,5.596957,4.092642,0.294238,0.000973,1.107740
sz.300848,美瑞新材,2024-10-25,2024-09-30,1.393005,1.031010,0.465134,0.599768,0.006058,2.536793
sz.300849,锦盛新材,2024-10-30,2024-09-30,2.788447,2.109132,1.213348,-0.407943,0.001842,1.225795
sz.300850,新强联,2024-10-26,2024-09-30,2.009412,1.551347,0.410601,-0.036152,0.004745,1.902901
sz.300851,交大思诺,2024-10-28,2024-09-30,8.558930,6.833670,2.631972,-0.144576,0.000846,1.092418
sz.300852,四会富仕,2024-10-22,2024-09-30,3.458168,3.086748,2.233724,0.206301,0.003857,1.627895
sz.300853,申昊科技,2024-10-30,2024-09-30,3.006226,2.621621,1.153581,0.077237,0.004692,1.883864
sz.300854,中兰环保,2024-10-30,2024-09-30,2.217950,2.168372,0.432285,0.072875,0.003849,1.625837
sz.300855,图南股份,2024-10-18,2024-09-30,3.773689,2.438084,0.859736,0.640248,0.002085,1.263366
sz.300856,科思股份,2024-10-24,2024-09-30,5.027231,3.873757,2.951716,0.115480,0.002970,1.422448
sz.300857,协创数据,2024-10-29,2024-09-30,1.652592,1.088519,0.512892,0.476042,0.005305,2.130005
sz.300858,科拓生物,2024-10-30,2024-09-30,16.196796,15.564734,7.434174,0.205053,0.000465,1.048741
sz.300859,西域旅游,2024-10-26,2024-09-30,10.175593,10.127996,9.557920,1.775675,0.001618,1.193039
sz.300860,锋尚文化,2024-10-30,2024-09-30,8.220897,8.066948,7.092451,-0.309581,0.001228,1.140015
sz.300861,美畅股份,2024-10-25,2024-09-30,12.122428,10.047873,7.081815,-0.624176,0.000981,1.108804
sz.300862,蓝盾光电,2024-10-23,2024-09-30,3.892985,3.201337,0.776438,0.135535,0.002255,1.291182
sz.300863,卡倍亿,2024-10-25,2024-09-30,1.379900,1.124342,0.240591,0.425564,0.006416,2.790323
sz.300864,南大环境,2024-10-30,2024-09-30,3.392865,3.358290,1.174889,0.291865,0.002631,1.356999
sz.300865,大宏立,2024-10-25,2024-09-30,4.094565,3.099698,0.875438,-0.548789,0.001719,1.207650
sz.300866,安克创新,2024-10-30,2024-09-30,2.011558,1.339914,0.680654,0.432070,0.004777,1.914506
sz.300867,圣元环保,2024-10-28,2024-09-30,1.149586,1.115303,0.143807,0.035807,0.005808,2.385776
sz.300868,杰美特,2024-10-25,2024-09-30,3.345288,3.148897,2.152079,0.099076,0.002636,1.357960
sz.300869,康泰医学,2024-10-28,2024-09-30,10.676843,8.346428,6.995774,-0.353836,0.003174,1.465048
sz.300870,欧陆通,2024-10-30,2024-09-30,1.540205,1.292985,0.632347,0.525900,0.005999,2.499165
sz.300871,回盛生物,2024-10-30,2024-09-30,1.354016,1.072707,0.525774,0.060753,0.005113,2.046160
sz.300872,天阳科技,2024-10-29,2024-09-30,4.370518,3.972949,1.655890,0.259937,0.003908,1.641506
sz.300873,海晨股份,2024-10-25,2024-09-30,2.164621,2.125199,1.476198,0.532724,0.002745,1.378355
sz.300875,捷强装备,2024-10-28,2024-09-30,4.778818,3.410897,1.848992,-0.130840,0.001317,1.151609
sz.300876,蒙泰高新,2024-10-19,2024-09-30,1.055929,0.830674,0.280222,0.586654,0.004601,1.852345
sz.300877,金春股份,2024-10-25,2024-09-30,4.696700,4.361161,2.626835,0.013899,0.001473,1.172698
sz.300878,维康药业,2024-10-28,2024-09-30,5.164578,4.450199,2.124055,-0.214766,0.002567,1.345306
sz.300879,大叶股份,2024-10-29,2024-09-30,0.952738,0.637575,0.490846,-0.055218,0.006951,3.279453
sz.300880,迦南智能,2024-10-28,2024-09-30,2.572784,2.388618,1.494659,0.159593,0.003089,1.447010
sz.300881,盛德鑫泰,2024-10-24,2024-09-30,1.342185,0.961336,0.167956,0.437231,0.005837,2.402396
sz.300882,万胜智能,2024-10-26,2024-09-30,3.103350,2.918937,1.907055,-0.110582,0.002539,1.340386
sz.300883,龙利得,2024-10-26,2024-09-30,2.334425,1.571240,1.054617,0.101922,0.003639,1.572085
sz.300884,狄耐克,2024-10-28,2024-09-30,2.577687,2.252599,0.988059,-0.152835,0.002549,1.342156
sz.300885,海昌新材,2024-10-24,2024-09-30,12.880461,12.173399,10.487490,0.238518,0.000646,1.069047
sz.300886,华业香料,2024-10-25,2024-09-30,8.065392,5.292821,1.228995,-0.128049,0.000821,1.089392
sz.300887,谱尼测试,2024-10-24,2024-09-30,2.885412,2.853667,1.282906,-0.121652,0.001899,1.234355
sz.300888,稳健医疗,2024-10-29,2024-09-30,1.924511,1.521860,1.156384,0.067356,0.003229,1.476991
sz.300889,爱克股份,2024-10-26,2024-09-30,1.836416,1.528160,0.477722,-0.196227,0.003784,1.608659
sz.300890,翔丰华,2024-10-24,2024-09-30,1.771489,1.157960,0.371237,0.054478,0.005229,2.095892
sz.300891,惠云钛业,2024-10-30,2024-09-30,1.089134,0.645619,0.197609,0.190633,0.005204,2.085201
sz.300892,品渥食品,2024-10-30,2024-09-30,4.430941,3.402966,2.883042,-0.174288,0.001833,1.224506
sz.300893,松原股份,2024-10-29,2024-09-30,1.931098,1.594398,0.348429,0.988948,0.005281,2.118870
sz.300894,火星人,2024-10-28,2024-09-30,2.788479,2.386386,1.974451,-0.420169,0.004126,1.702467
sz.300895,铜牛信息,2024-10-26,2024-09-30,3.188332,2.642620,1.267039,0.002134,0.001022,1.113785
sz.300896,爱美客,2024-10-24,2024-09-30,16.563433,16.322685,13.673780,-0.018304,0.000434,1.045355
sz.300897,山科智能,2024-10-23,2024-09-30,3.314735,2.563522,0.450279,-0.097082,0.002036,1.255686
sz.300898,熊猫乳品,2024-10-25,2024-09-30,8.381038,7.016503,6.361368,-0.514787,0.001038,1.115786
sz.300899,上海凯鑫,2024-10-25,2024-09-30,6.363123,5.550436,3.955404,0.524352,0.001363,1.157851
sz.300900,广联航空,2024-10-24,2024-09-30,1.472277,0.872224,0.174193,0.270721,0.006474,2.836066
sz.300901,中胤时尚,2024-10-23,2024-09-30,3.627862,3.520821,1.452399,0.129010,0.001775,1.215863
sz.300902,国安达,2024-10-25,2024-09-30,6.349211,5.159172,3.065038,-0.193075,0.001044,1.116626
sz.300903,科翔股份,2024-10-30,2024-09-30,0.810525,0.702904,0.189016,0.132719,0.007166,3.528322
sz.300904,威力传动,2024-10-29,2024-09-30,1.265746,1.058724,0.146996,0.557672,0.005730,2.341997
sz.300905,宝丽迪,2024-10-23,2024-09-30,5.962894,4.784223,2.610561,0.033179,0.001010,1.112372
sz.300906,日月明,2024-10-30,2024-09-30,13.409943,13.205312,10.629334,0.130879,0.000868,1.095059
sz.300907,康平科技,2024-10-24,2024-09-30,1.569805,1.209950,0.469551,0.208863,0.004581,1.845362
sz.300908,仲景食品,2024-10-18,2024-09-30,6.929607,5.738695,4.665623,0.070487,0.000949,1.104797
sz.300909,汇创达,2024-10-29,2024-09-30,2.257808,1.814641,0.750719,-0.060696,0.002855,1.399647
sz.300910,瑞丰新材,2024-10-23,2024-09-30,3.567335,2.738841,1.778470,0.687188,0.002121,1.269246
sz.300911,亿田智能,2024-10-24,2024-09-30,6.565454,6.200118,5.855081,0.456436,0.003445,1.525627
sz.300912,凯龙高科,2024-10-25,2024-09-30,0.956128,0.645453,0.161305,-0.172061,0.005120,2.049205
sz.300913,兆龙互连,2024-10-30,2024-09-30,4.080448,2.788063,1.021948,0.418600,0.001651,1.197715
sz.300915,海融科技,2024-10-30,2024-09-30,7.331820,6.529410,5.906899,0.118088,0.001162,1.131540
sz.300916,朗特智能,2024-10-25,2024-09-30,3.350785,3.133049,2.171527,0.063845,0.002733,1.376085
sz.300917,特发服务,2024-10-25,2024-09-30,2.378548,2.373398,0.902634,0.101333,0.003954,1.654035
sz.300918,南山智尚,2024-10-29,2024-09-30,1.189828,0.721735,0.351370,0.521234,0.005261,2.110069
sz.300919,中伟股份,2024-10-30,2024-09-30,1.658803,1.186286,0.700004,0.235948,0.005997,2.498172
sz.300920,润阳科技,2024-10-29,2024-09-30,4.359287,3.893033,2.907825,0.039722,0.001389,1.161244
sz.300921,南凌科技,2024-10-30,2024-09-30,6.274329,6.178473,4.694883,0.023524,0.001647,1.197226
sz.300922,天秦装备,2024-10-26,2024-09-30,8.900458,8.141634,6.402991,-0.057872,0.000814,1.088665
sz.300923,研奥股份,2024-10-25,2024-09-30,6.566447,5.571248,1.826113,0.003754,0.001261,1.144317
sz.300925,法本信息,2024-10-29,2024-09-30,3.776504,3.694256,1.557161,-0.385358,0.002528,1.338255
sz.300926,博俊科技,2024-10-29,2024-09-30,1.063917,0.694026,0.149384,0.217426,0.006688,3.019059
sz.300927,江天化学,2024-10-22,2024-09-30,2.402200,2.255071,1.898916,1.853132,0.004988,1.995173
sz.300928,华安鑫创,2024-10-30,2024-09-30,9.964503,9.114622,3.053929,0.239554,0.000841,1.091799
sz.300929,华骐环保,2024-10-24,2024-09-30,1.620176,1.459436,0.234381,-0.017176,0.005258,2.108761
sz.300930,屹通新材,2024-10-24,2024-09-30,1.574473,1.132295,0.147513,1.870213,0.002508,1.334719
sz.300931,通用电梯,2024-10-24,2024-09-30,1.963025,1.616047,0.722241,-0.176689,0.003751,1.600274
sz.300932,三友联众,2024-10-24,2024-09-30,1.406131,1.106061,0.216243,0.372425,0.004594,1.849810
sz.300933,中辰股份,2024-10-30,2024-09-30,1.797734,1.290442,0.355577,0.185248,0.005886,2.430487
sz.300935,盈建科,2024-10-29,2024-09-30,26.535073,26.499353,23.213579,0.308154,0.000507,1.053366
sz.300936,中英科技,2024-10-29,2024-09-30,15.402274,14.333424,10.538125,-0.233180,0.000651,1.069679
sz.300937,药易购,2024-10-25,2024-09-30,1.686751,1.137614,0.326867,0.094300,0.005010,2.003939
sz.300938,信测标准,2024-10-26,2024-09-30,5.337742,5.062628,1.637945,1.651555,0.003763,1.603320
sz.300939,秋田微,2024-10-28,2024-09-30,6.024807,5.443938,4.213904,-0.013863,0.001454,1.170144
sz.300940,南极光,2024-10-30,2024-09-30,1.775876,1.535107,0.486699,-0.307166,0.002416,1.318613
sz.300941,创识科技,2024-10-30,2024-09-30,22.604683,22.038131,1.173494,-0.096186,0.000564,1.059772
sz.300942,易瑞生物,2024-10-29,2024-09-30,5.174988,4.901730,4.107379,-0.003641,0.003808,1.615007
sz.300943,春晖智控,2024-10-28,2024-09-30,3.782351,3.396742,2.435590,0.005750,0.001975,1.246102
sz.300945,曼卡龙,2024-10-30,2024-09-30,8.309052,5.419030,4.944570,1.630650,0.001121,1.126224
sz.300946,恒而达,2024-10-29,2024-09-30,2.768365,1.374862,0.257625,0.127889,0.002214,1.284396
sz.300947,德必集团,2024-10-29,2024-09-30,1.060749,1.060749,0.385542,-0.060568,0.007756,4.456141
sz.300948,冠中生态,2024-10-29,2024-09-30,3.565811,3.554915,0.947963,-0.118439,0.004675,1.877932
sz.300949,奥雅股份,2024-10-28,2024-09-30,2.121353,2.032603,1.063367,-0.005970,0.003701,1.587563
sz.300950,德固特,2024-10-22,2024-09-30,2.144912,1.348315,0.587819,-0.149521,0.002949,1.418199
sz.300951,博硕科技,2024-10-23,2024-09-30,3.876418,3.641746,2.371005,-0.278919,0.002281,1.295427
sz.300952,恒辉安防,2024-10-26,2024-09-30,2.281722,1.574258,0.960810,1.065895,0.004927,1.971316
sz.300953,震裕科技,2024-10-26,2024-09-30,1.087189,0.918456,0.231954,0.125579,0.007559,4.096360
sz.300955,嘉亨家化,2024-10-25,2024-09-30,1.406589,1.053539,0.334563,0.180661,0.004689,1.882820
sz.300956,英力股份,2024-10-25,2024-09-30,1.096404,0.782009,0.236722,0.051280,0.005076,2.030844
sz.300957,贝泰妮,2024-10-25,2024-09-30,4.600129,3.850238,2.597692,0.675618,0.002252,1.290642
sz.300958,建工修复,2024-10-26,2024-09-30,1.719668,1.708952,0.156510,-0.114561,0.005333,2.142925
sz.300959,线上线下,2024-10-30,2024-09-30,4.843782,4.767106,1.779871,0.546104,0.001725,1.208512
sz.300960,通业科技,2024-10-28,2024-09-30,2.831744,2.154362,0.857084,0.180703,0.003401,1.515414
sz.300961,深水海纳,2024-10-26,2024-09-30,0.782307,0.776397,0.065032,0.088089,0.006467,2.830070
sz.300962,中金辐照,2024-10-28,2024-09-30,6.413710,6.390038,5.358043,0.015638,0.001439,1.168125
sz.300963,中洲特材,2024-10-25,2024-09-30,1.761181,1.126395,0.154575,0.768363,0.004207,1.726198
sz.300964,本川智能,2024-10-26,2024-09-30,2.697875,2.376543,1.617309,0.057938,0.002344,1.306168
sz.300965,*ST恒宇,2024-10-29,2024-09-30,6.153137,5.646323,3.158475,-0.169422,0.001469,1.172248
sz.300966,共同药业,2024-10-24,2024-09-30,0.969720,0.478897,0.166864,0.376304,0.006176,2.615035
sz.300967,晓鸣股份,2024-10-18,2024-09-30,0.734708,0.459736,0.321569,0.048641,0.005512,2.228298
sz.300968,格林精密,2024-10-29,2024-09-30,4.146090,3.631550,2.442134,0.216686,0.001698,1.204567
sz.300969,恒帅股份,2024-10-30,2024-09-30,4.288554,3.799600,2.635164,-0.050222,0.001735,1.209943
sz.300970,华绿生物,2024-10-29,2024-09-30,3.139734,2.058209,1.882734,0.613957,0.003478,1.533168
sz.300971,博亚精工,2024-10-24,2024-09-30,3.665214,3.216488,1.742632,-0.304925,0.002026,1.254122
sz.300972,万辰集团,2024-10-29,2024-09-30,1.074043,0.684240,0.499973,1.781531,0.008154,5.418163
sz.300973,立高食品,2024-10-30,2024-09-30,2.978690,2.531253,1.785254,0.065273,0.003669,1.579542
sz.300975,商络电子,2024-10-25,2024-09-30,1.449352,1.144563,0.094814,0.412636,0.006319,2.717014
sz.300976,达瑞电子,2024-10-18,2024-09-30,4.073087,3.456272,2.048067,0.972886,0.001674,1.200993
sz.300977,深圳瑞捷,2024-10-30,2024-09-30,7.442998,7.439234,3.979130,0.121315,0.001001,1.111237
sz.300978,东箭科技,2024-10-30,2024-09-30,1.850319,1.626798,0.785678,-0.032355,0.003976,1.660079
sz.300979,华利集团,2024-10-29,2024-09-30,3.104705,2.436938,1.611782,0.198382,0.002478,1.329411
sz.300980,祥源新材,2024-10-28,2024-09-30,5.052893,4.424962,2.688135,-0.004552,0.003792,1.610832
sz.300981,中红医疗,2024-10-29,2024-09-30,3.046955,2.656999,1.804850,0.353902,0.002201,1.282158
sz.300982,苏文电能,2024-10-30,2024-09-30,2.429082,2.174459,0.903398,0.008952,0.003273,1.486604
sz.300983,尤安设计,2024-10-30,2024-09-30,21.434419,21.434419,17.134860,-0.241498,0.000366,1.038030
sz.300984,金沃股份,2024-10-30,2024-09-30,1.810627,1.006571,0.175443,0.174887,0.004905,1.962643
sz.300985,致远新能,2024-10-30,2024-09-30,1.558520,0.855743,0.122268,0.201510,0.005216,2.090305
sz.300986,志特新材,2024-10-24,2024-09-30,1.026892,0.898155,0.218321,0.083594,0.006837,3.162004
sz.300987,川网传媒,2024-10-29,2024-09-30,3.189651,3.189651,2.584364,2.243112,0.003116,1.452745
sz.300988,津荣天宇,2024-10-29,2024-09-30,1.493333,0.927806,0.288976,0.369010,0.004512,1.822249
sz.300989,蕾奥规划,2024-10-29,2024-09-30,7.838690,7.838670,5.373229,0.539742,0.001749,1.211948
sz.300990,同飞股份,2024-10-25,2024-09-30,3.583079,2.895652,1.001908,-0.082307,0.001993,1.248892
sz.300991,创益通,2024-10-25,2024-09-30,0.893680,0.619621,0.197286,0.115041,0.005271,2.114453
sz.300992,泰福泵业,2024-10-26,2024-09-30,1.946235,1.201757,0.714785,0.107558,0.005127,2.052220
sz.300993,玉马科技,2024-10-30,2024-09-30,6.951785,5.314303,4.172945,0.291482,0.000869,1.095194
sz.300994,久祺股份,2024-10-28,2024-09-30,1.987992,1.803274,1.018297,0.592777,0.004404,1.786880
sz.300995,奇德新材,2024-10-30,2024-09-30,2.494511,2.021048,0.591051,0.302862,0.002246,1.289684
sz.300996,普联软件,2024-10-24,2024-09-30,7.457479,5.878017,2.882003,-0.021210,0.001204,1.136921
sz.300997,欢乐家,2024-10-29,2024-09-30,1.175107,0.849742,0.558016,0.691315,0.004403,1.786557
sz.300998,宁波方正,2024-10-30,2024-09-30,1.876809,1.366258,0.780150,0.110125,0.004224,1.731197
sz.300999,金龙鱼,2024-10-31,2024-09-30,1.179389,0.822401,0.622022,-0.166252,0.005529,2.236458
sz.301000,肇民科技,2024-10-28,2024-09-30,5.852991,4.840096,2.257273,0.044608,0.001301,1.149541
sz.301001,凯淳股份,2024-10-25,2024-09-30,11.147740,10.030194,7.589519,-0.391574,0.001074,1.120309
sz.301002,崧盛股份,2024-10-29,2024-09-30,2.362125,2.022910,0.416908,0.044162,0.004658,1.872103
sz.301003,江苏博云,2024-10-24,2024-09-30,17.444424,15.721267,12.385706,-0.208933,0.000417,1.043519
sz.301004,嘉益股份,2024-10-30,2024-09-30,2.395742,1.765117,1.071825,0.512147,0.002627,1.356373
sz.301005,超捷股份,2024-10-28,2024-09-30,1.809612,1.241154,0.511975,0.427221,0.003383,1.511169
sz.301006,迈拓股份,2024-10-29,2024-09-30,7.113895,6.084930,3.623875,0.146502,0.001155,1.130518
sz.301007,德迈仕,2024-10-30,2024-09-30,1.397044,1.026378,0.354065,-0.007540,0.003576,1.556782
sz.301008,宏昌科技,2024-10-30,2024-09-30,2.888334,2.573929,1.504808,0.087254,0.004382,1.780085
sz.301009,可靠股份,2024-10-25,2024-09-30,2.512608,2.227988,1.726316,0.003580,0.002594,1.350186
sz.301010,晶雪节能,2024-10-24,2024-09-30,1.623693,0.760616,0.154174,-0.126301,0.005379,2.164092
sz.301011,华立科技,2024-10-29,2024-09-30,1.664379,1.078038,0.376396,0.162893,0.004390,1.782527
sz.301012,扬电科技,2024-10-29,2024-09-30,2.671540,2.061516,0.636625,1.014306,0.003024,1.433411
sz.301013,利和兴,2024-10-28,2024-09-30,1.670845,1.107031,0.126544,0.222611,0.004404,1.787077
sz.301015,百洋医药,2024-10-26,2024-09-30,1.713091,1.432324,0.463787,0.541423,0.006353,2.741886
sz.301016,雷尔伟,2024-10-25,2024-09-30,5.511082,4.739468,3.441902,-0.083174,0.001507,1.177491
sz.301017,漱玉平民,2024-10-30,2024-09-30,1.005748,0.633985,0.253821,0.086722,0.007516,4.025350
sz.301018,申菱环境,2024-10-29,2024-09-30,1.771111,1.330676,0.352150,0.167947,0.005049,2.019822
sz.301019,宁波色母,2024-10-25,2024-09-30,12.547619,11.716520,4.732068,0.260779,0.000780,1.084630
sz.301020,密封科技,2024-10-24,2024-09-30,4.847069,4.341389,2.980926,0.130210,0.002256,1.291326
sz.301021,英诺激光,2024-10-28,2024-09-30,4.162016,2.852111,1.606242,0.661505,0.001867,1.229595
sz.301022,海泰科,2024-10-29,2024-09-30,2.382996,1.401092,0.743812,0.093340,0.004544,1.833008
sz.301023,江南奕帆,2024-10-26,2024-09-30,7.975801,7.586850,5.965264,0.286187,0.000985,1.109266
sz.301024,霍普股份,2024-10-30,2024-09-30,3.182161,2.731741,1.679601,0.088447,0.002631,1.357074
sz.301025,读客文化,2024-10-23,2024-09-30,4.822527,4.128968,2.431135,0.476961,0.002039,1.256065
sz.301026,浩通科技,2024-10-24,2024-09-30,1.446699,0.839197,0.551077,1.126171,0.004526,1.826932
sz.301027,华蓝集团,2024-10-28,2024-09-30,1.757763,1.722038,0.655129,0.249009,0.005152,2.062748
sz.301028,东亚机械,2024-10-25,2024-09-30,1.466657,1.194513,0.756738,0.580534,0.003597,1.561874
sz.301029,怡合达,2024-10-29,2024-09-30,4.919212,3.985471,2.394785,-0.132239,0.001456,1.170408
sz.301030,仕净科技,2024-10-29,2024-09-30,1.340803,0.985921,0.133664,0.810795,0.008179,5.490898
sz.301031,中熔电气,2024-10-24,2024-09-30,1.547694,1.286180,0.244866,0.317233,0.004375,1.777704
sz.301032,新柴股份,2024-10-28,2024-09-30,1.447568,1.121690,0.348155,-0.100470,0.005666,2.307432
sz.301033,迈普医学,2024-10-29,2024-09-30,6.335837,5.551295,3.991678,-0.426629,0.001091,1.122429
sz.301035,润丰股份,2024-10-28,2024-09-30,1.446765,1.075082,0.447410,0.226770,0.005715,2.333889
sz.301036,双乐股份,2024-10-24,2024-09-30,4.003388,2.553771,0.180973,-0.422667,0.001042,1.116279
sz.301037,保立佳,2024-10-30,2024-09-30,0.872030,0.766485,0.107480,0.103758,0.007116,3.467483
sz.301038,深水规院,2024-10-26,2024-09-30,1.450951,1.450951,0.426495,0.078629,0.005303,2.128861
sz.301039,中集车辆,2024-10-26,2024-09-30,1.863062,1.335796,0.690643,0.061906,0.003946,1.651851
sz.301040,中环海陆,2024-10-24,2024-09-30,2.848015,2.316908,1.111687,0.072451,0.004041,1.678029
sz.301041,金百泽,2024-10-29,2024-09-30,2.857550,2.606612,1.357577,0.330250,0.002507,1.334549
sz.301042,安联锐视,2024-10-28,2024-09-30,6.906013,5.974012,4.339488,0.127283,0.001270,1.145516
sz.301043,绿岛风,2024-10-29,2024-09-30,2.497108,2.213844,1.784832,0.476523,0.003184,1.467112
sz.301045,天禄科技,2024-10-30,2024-09-30,3.729626,3.195217,2.219575,0.283913,0.002058,1.259058
sz.301046,能辉科技,2024-10-28,2024-09-30,2.484147,2.244430,0.679109,0.296010,0.005628,2.287134
sz.301047,义翘神州,2024-10-23,2024-09-30,22.681269,22.332526,21.215180,0.418297,0.000454,1.047540
sz.301048,金鹰重工,2024-10-30,2024-09-30,1.720688,1.117083,0.220478,-0.021204,0.004771,1.912494
sz.301049,超越科技,2024-10-24,2024-09-30,0.997158,0.932261,0.087051,0.257372,0.004320,1.760658
sz.301050,雷电微力,2024-10-15,2024-09-30,4.633903,2.861608,2.345806,-0.595306,0.002082,1.262910
sz.301051,信濠光电,2024-10-28,2024-09-30,1.277466,1.052638,0.397447,0.019736,0.004619,1.858536
sz.301052,果麦文化,2024-10-24,2024-09-30,4.353587,3.509276,2.215405,0.549693,0.002147,1.273349
sz.301053,远信工业,2024-10-29,2024-09-30,1.958422,1.305622,0.774451,1.108040,0.004927,1.971200
sz.301055,张小泉,2024-10-29,2024-09-30,1.509574,0.851471,0.696740,0.037204,0.003008,1.430121
sz.301056,森赫股份,2024-10-30,2024-09-30,1.695877,1.541331,1.110685,-0.202298,0.003845,1.624788
sz.301057,汇隆新材,2024-10-30,2024-09-30,1.714576,0.898591,0.393535,1.210540,0.002785,1.386023
sz.301058,中粮科工,2024-10-29,2024-09-30,1.836309,1.545719,0.729973,0.092757,0.004786,1.918012
sz.301059,金三江,2024-10-25,2024-09-30,2.327980,1.895819,0.882007,0.284024,0.002017,1.252718
sz.301060,兰卫医学,2024-10-30,2024-09-30,3.453177,2.932252,1.171572,-0.195415,0.002834,1.395491
sz.301061,匠心家居,2024-10-29,2024-09-30,5.720892,5.344370,3.343554,0.178288,0.001697,1.204430
sz.301062,上海艾录,2024-10-30,2024-09-30,1.740250,1.103824,0.390480,0.484928,0.005546,2.245277
sz.301063,海锅股份,2024-10-25,2024-09-30,1.956318,1.418940,0.592161,0.185695,0.003498,1.538021
sz.301065,本立科技,2024-10-22,2024-09-30,3.506849,3.097782,2.362103,1.295638,0.002040,1.256223
sz.301066,万事利,2024-10-29,2024-09-30,2.055354,1.428672,0.881358,0.559815,0.003290,1.490204
sz.301067,显盈科技,2024-10-30,2024-09-30,1.461078,0.989805,0.244523,0.200411,0.003437,1.523680
sz.301068,大地海洋,2024-10-25,2024-09-30,2.077397,1.992005,0.223999,0.045882,0.003831,1.620986
sz.301069,凯盛新材,2024-10-26,2024-09-30,4.706426,4.493814,3.083042,1.655656,0.003270,1.485976
sz.301070,开勒股份,2024-10-30,2024-09-30,3.879828,3.394096,2.641585,-0.091337,0.002014,1.252211
sz.301071,力量钻石,2024-10-30,2024-09-30,5.395765,4.865803,4.505203,-0.070581,0.001842,1.225761
sz.301072,中捷精工,2024-10-26,2024-09-30,1.289101,0.904600,0.298458,0.531241,0.003563,1.553537
sz.301073,君亭酒店,2024-10-30,2024-09-30,1.985214,1.966389,1.415209,0.022630,0.006080,2.550900
sz.301075,多瑞医药,2024-10-25,2024-09-30,4.604156,4.154228,2.970361,0.183866,0.002840,1.396604
sz.301076,新瀚新材,2024-10-28,2024-09-30,8.470876,7.668421,6.924299,-0.124172,0.000847,1.092487
sz.301077,星华新材,2024-10-29,2024-09-30,2.245854,2.033449,1.794896,-0.223526,0.003430,1.522148
sz.301078,孩子王,2024-10-22,2024-09-30,1.778696,1.458793,1.206894,-0.054659,0.006377,2.760424
sz.301079,邵阳液压,2024-10-29,2024-09-30,1.461852,1.059087,0.009688,0.395073,0.004863,1.946676
sz.301080,百普赛斯,2024-10-30,2024-09-30,10.076044,9.268526,8.655474,0.129665,0.000840,1.091656
sz.301081,严牌股份,2024-10-29,2024-09-30,2.889046,2.271293,1.389978,0.831269,0.005005,2.001945
sz.301082,久盛电气,2024-10-30,2024-09-30,1.446505,1.315197,0.163856,0.147578,0.006744,3.071151
sz.301083,百胜智能,2024-10-29,2024-09-30,4.591681,4.139306,2.102578,0.055632,0.001640,1.196215
sz.301085,亚康股份,2024-10-29,2024-09-30,1.989227,1.554590,0.319013,0.122691,0.004519,1.824563
sz.301086,鸿富瀚,2024-10-24,2024-09-30,2.729078,2.510655,1.560752,0.160521,0.002470,1.327951
sz.301087,可孚医疗,2024-10-30,2024-09-30,2.815336,2.335881,1.868249,0.355307,0.002665,1.363383
sz.301088,戎美股份,2024-10-29,2024-09-30,28.797321,22.749614,21.618721,0.001571,0.000287,1.029513
sz.301089,拓新药业,2024-10-26,2024-09-30,5.043843,3.868054,2.583422,-0.064677,0.001017,1.113199
sz.301090,华润材料,2024-10-29,2024-09-30,2.299252,1.595249,0.741075,0.196184,0.003433,1.522720
sz.301091,深城交,2024-10-29,2024-09-30,3.176312,2.911724,0.913374,0.018145,0.002531,1.338829
sz.301092,争光股份,2024-10-30,2024-09-30,6.242360,5.661450,4.752599,0.615714,0.001079,1.120996
sz.301093,华兰股份,2024-10-25,2024-09-30,10.553144,9.859616,4.271279,0.291271,0.000977,1.108250
sz.301095,广立微,2024-10-24,2024-09-30,19.611836,17.468311,15.049376,-0.231161,0.000604,1.064299
sz.301096,百诚医药,2024-10-29,2024-09-30,1.935845,1.754287,0.562100,0.228311,0.002633,1.357315
sz.301097,天益医疗,2024-10-28,2024-09-30,3.849756,3.528104,3.167761,0.181389,0.002987,1.425925
sz.301098,金埔园林,2024-10-24,2024-09-30,1.827474,1.753137,0.195461,0.090349,0.006402,2.779423
sz.301099,雅创电子,2024-10-30,2024-09-30,1.561922,1.152958,0.297680,1.064108,0.006236,2.657014
sz.301100,风光股份,2024-10-23,2024-09-30,5.608496,4.790899,3.214298,-0.360360,0.001158,1.131029
sz.301101,明月镜片,2024-10-24,2024-09-30,9.862880,9.300656,8.038973,0.046504,0.000897,1.098589
sz.301102,兆讯传媒,2024-10-26,2024-09-30,6.023395,6.023395,4.984564,0.242955,0.003447,1.526030
sz.301103,何氏眼科,2024-10-29,2024-09-30,8.565946,8.112468,7.651236,-0.202212,0.001637,1.195751
sz.301105,鸿铭股份,2024-10-24,2024-09-30,6.983735,5.352624,4.290839,-0.018465,0.001170,1.132463
sz.301106,骏成科技,2024-10-25,2024-09-30,4.719093,4.147577,2.670529,0.155610,0.001616,1.192687
sz.301107,瑜欣电子,2024-10-28,2024-09-30,1.900882,1.432683,0.665593,0.192203,0.002169,1.277053
