code,stock_name,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sh.600308,华泰股份,2024-10-31,2024-09-30,0.424140,0.575860,0.554858,3.888730,0.016164,0.915037,0.016164
sh.600309,万华化学,2024-10-29,2024-09-30,0.296808,0.703192,0.246730,9.419807,0.130792,1.569469,0.130792
sh.600310,广西能源,2024-10-25,2024-09-30,0.178025,0.821975,0.106157,3.023818,0.314101,1.661234,0.314101
sh.600312,平高电气,2024-10-22,2024-09-30,0.750756,0.249244,0.413640,,0.114455,0.978892,0.114455
sh.600313,农发种业,2024-10-26,2024-09-30,0.716452,0.283548,0.251547,11.796242,-0.081557,-2.987554,-0.081557
sh.600315,上海家化,2024-10-29,2024-09-30,0.481278,0.518722,0.409520,6.298119,0.060099,1.653541,0.060099
sh.600316,洪都航空,2024-10-30,2024-09-30,0.882242,0.117758,0.344060,,0.049381,10.520819,0.049381
sh.600318,新力金融,2024-10-19,2024-09-30,0.453950,0.546050,0.224807,4.792435,0.854063,2.430280,0.854063
sh.600319,亚星化学,2024-10-31,2024-09-30,0.176101,0.823899,0.115253,-0.890167,-0.022958,,-0.022958
sh.600320,振华重工,2024-10-31,2024-09-30,0.515545,0.484455,0.126587,2.305970,0.081331,3.415944,0.081331
sh.600322,津投城开,2024-10-31,2024-09-30,0.894229,0.105771,0.000562,0.477396,-0.439464,,-0.439464
sh.600323,瀚蓝环境,2024-10-28,2024-09-30,0.248792,0.751208,0.004344,5.508205,0.153804,0.953696,0.153804
sh.600325,华发股份,2024-10-30,2024-09-30,0.844517,0.155483,0.037322,11.908723,0.116806,2.083570,0.116806
sh.600326,西藏天路,2024-10-30,2024-09-30,0.541103,0.458897,0.231173,0.219563,0.074075,,0.074075
sh.600327,大东方,2024-10-26,2024-09-30,0.157130,0.842870,0.457225,5.076880,0.034072,0.774965,0.034072
sh.600328,中盐化工,2024-10-30,2024-09-30,0.266675,0.733325,0.529066,24.731161,0.008772,0.117549,0.008772
sh.600329,达仁堂,2024-10-31,2024-09-30,0.649256,0.350744,0.523344,158.367557,0.101161,0.715653,0.101161
sh.600330,天通股份,2024-10-29,2024-09-30,0.547304,0.452696,0.632277,,-0.015767,-0.317637,-0.015767
sh.600331,宏达股份,2024-10-31,2024-09-30,0.452209,0.547791,0.127554,1.530206,0.085727,9.737472,0.085727
sh.600332,白云山,2024-10-26,2024-09-30,0.669357,0.330643,0.388932,1958.058497,-0.012722,-0.228416,-0.012722
sh.600333,长春燃气,2024-10-30,2024-09-30,0.194991,0.805009,0.208583,-0.230019,-0.001086,,-0.001086
sh.600335,国机汽车,2024-10-29,2024-09-30,0.843938,0.156062,0.274962,6.228530,-0.172241,-15.359780,-0.172241
sh.600336,澳柯玛,2024-10-30,2024-09-30,0.649757,0.350243,0.216949,0.713777,0.061693,76.250913,0.061693
sh.600337,美克家居,2024-10-31,2024-09-30,0.349551,0.650449,0.132201,-2.815776,0.014070,,0.014070
sh.600338,西藏珠峰,2024-10-28,2024-09-30,0.139853,0.860147,0.576511,7.422401,0.089748,0.485780,0.089748
sh.600339,中油工程,2024-10-30,2024-09-30,0.928973,0.071027,0.223502,,-0.142972,-11.608099,-0.142972
sh.600340,华夏幸福,2024-10-31,2024-09-30,0.843414,0.156586,-0.042887,0.342988,-0.139793,,-0.139793
sh.600343,航天动力,2024-10-29,2024-09-30,0.543399,0.456601,0.466100,-11.488643,-0.298390,,-0.298390
sh.600345,长江通信,2024-10-31,2024-09-30,0.407525,0.592475,0.758291,,-0.360010,-3.184048,-0.360010
sh.600346,恒力石化,2024-10-25,2024-09-30,0.261607,0.738393,0.183609,2.299522,0.113167,3.933855,0.113108
sh.600348,华阳股份,2024-10-31,2024-09-30,0.188032,0.811968,0.212717,9.679396,0.100104,0.892836,0.100104
sh.600350,山东高速,2024-10-30,2024-09-30,0.163069,0.836931,-0.238899,4.496162,0.235020,1.468897,0.235020
sh.600351,亚宝药业,2024-10-25,2024-09-30,0.448850,0.551150,0.699250,,0.180259,1.673848,0.180259
sh.600352,浙江龙盛,2024-10-26,2024-09-30,0.733337,0.266663,0.434316,,0.357491,2.433571,0.357491
sh.600353,旭光电子,2024-10-29,2024-09-30,0.654129,0.345871,0.497844,12.046141,0.019179,0.304739,0.019179
sh.600354,敦煌种业,2024-10-30,2024-09-30,0.703337,0.296663,0.254406,22.813693,0.346231,3.419704,0.346231
sh.600355,精伦电子,2024-10-30,2024-09-30,0.451666,0.548334,0.425738,-26.525501,-0.138360,,-0.138360
sh.600356,恒丰纸业,2024-10-30,2024-09-30,0.594616,0.405384,0.656025,12.412190,0.128554,2.092613,0.128554
sh.600358,国旅联合,2024-10-29,2024-09-30,0.706186,0.293814,0.143794,-1.710978,-0.018859,,-0.018859
sh.600359,新农开发,2024-10-31,2024-09-30,0.622531,0.377469,0.443399,14.874257,0.104391,0.962770,0.104391
sh.600360,ST华微,2024-10-29,2024-09-30,0.335027,0.664973,0.486526,2.450634,0.091084,1.330999,0.091084
sh.600361,创新新材,2024-10-26,2024-09-30,0.637306,0.362694,0.381452,4.663873,-0.011575,-0.876741,-0.011575
sh.600362,江西铜业,2024-10-30,2024-09-30,0.641359,0.358641,0.325560,9.532469,0.001250,0.090827,0.001250
sh.600363,联创光电,2024-10-31,2024-09-30,0.498869,0.501131,0.484963,9.389180,0.013689,0.087801,0.013689
sh.600365,ST通葡,2024-10-26,2024-09-30,0.636456,0.363544,0.279661,-1.910273,-0.525482,,-0.525482
sh.600366,宁波韵升,2024-10-31,2024-09-30,0.616812,0.383188,0.612298,10.310631,0.171339,9.434146,0.171339
sh.600367,红星发展,2024-10-22,2024-09-30,0.589920,0.410080,0.676591,,0.048417,1.215545,0.048417
sh.600368,五洲交通,2024-10-25,2024-09-30,0.185652,0.814348,0.688947,9.907530,0.701167,1.513570,0.701167
sh.600369,西南证券,2024-10-31,2024-09-30,,,,,2.414812,8.841224,2.414812
sh.600370,三房巷,2024-10-31,2024-09-30,0.469752,0.530248,0.269305,-1.066800,0.001481,,0.001481
sh.600371,万向德农,2024-10-30,2024-09-30,0.754484,0.245516,0.704930,,-0.053526,-0.259354,-0.053526
sh.600372,中航机载,2024-10-30,2024-09-30,0.759398,0.240602,0.466877,32.197752,-0.220398,-2.763477,-0.220398
sh.600373,中文传媒,2024-10-31,2024-09-30,0.671076,0.328924,0.439902,,0.018979,0.171413,0.018979
sh.600375,*ST汉马,2024-10-30,2024-09-30,0.507403,0.492597,-0.306868,-4.863777,-0.061320,,-0.061320
sh.600376,首开股份,2024-10-31,2024-09-30,0.793069,0.206931,0.062355,-0.918275,-0.170892,,-0.170892
sh.600377,宁沪高速,2024-10-30,2024-09-30,0.112934,0.887066,-0.071899,8.238713,0.385450,1.248904,0.385450
sh.600378,昊华科技,2024-10-31,2024-09-30,0.370096,0.629904,0.407367,20.315231,0.037492,0.429593,0.037492
sh.600379,宝光股份,2024-10-30,2024-09-30,0.820820,0.179180,0.428628,,-0.027043,-0.445242,-0.027043
sh.600380,健康元,2024-10-25,2024-09-30,0.639359,0.360642,0.324024,,0.219652,1.073924,0.219652
sh.600381,ST春天,2024-10-31,2024-09-30,0.511493,0.488507,0.849073,,0.098249,,0.098249
sh.600382,广东明珠,2024-10-31,2024-09-30,0.623773,0.376227,0.772692,,-0.112309,-1.304663,-0.112309
sh.600383,金地集团,2024-10-30,2024-09-30,0.703744,0.296256,0.164383,-2.268756,0.190428,,0.190299
sh.600386,北巴传媒,2024-10-31,2024-09-30,0.413691,0.586309,0.309995,2.581018,0.069438,5.314472,0.069438
sh.600387,*ST海越,2024-10-31,2024-09-30,0.488874,0.511126,0.609626,1.258842,-0.113276,,-0.113276
sh.600388,龙净环保,2024-10-19,2024-09-30,0.547795,0.452205,0.211256,8.191277,0.174994,1.794310,0.174994
sh.600389,江山股份,2024-10-29,2024-09-30,0.507968,0.492032,0.437112,,0.028837,0.707489,0.028837
sh.600390,五矿资本,2024-10-29,2024-09-30,0.608289,0.391711,0.290384,8.353262,4.542846,4.280654,0.987521
sh.600391,航发科技,2024-10-31,2024-09-30,0.728535,0.271465,0.169071,3.773885,-0.657189,-15.820181,-0.657189
sh.600392,盛和资源,2024-10-31,2024-09-30,0.594088,0.405912,0.483505,4.028193,0.079165,5.588545,0.079165
sh.600395,盘江股份,2024-10-26,2024-09-30,0.169065,0.830935,0.126640,1.305932,-0.019225,-2.489501,-0.019225
sh.600396,华电辽能,2024-10-29,2024-09-30,0.153876,0.846124,0.004064,1.313009,0.154522,8.565983,0.154522
sh.600397,安源煤业,2024-10-26,2024-09-30,0.412725,0.587275,-0.019614,-0.448513,0.123257,,0.123257
sh.600398,海澜之家,2024-10-31,2024-09-30,0.696125,0.303875,0.437925,,0.001762,0.013691,0.001762
sh.600399,抚顺特钢,2024-10-31,2024-09-30,0.507830,0.492170,0.444743,11.777881,-0.055755,-1.136089,-0.055755
sh.600400,红豆股份,2024-10-29,2024-09-30,0.507501,0.492499,0.527492,1.689694,-0.193074,-72.672572,-0.193074
sh.600403,大有能源,2024-10-31,2024-09-30,0.293264,0.706736,0.025635,-2.370192,0.079691,,0.079691
sh.600405,动力源,2024-10-31,2024-09-30,0.552275,0.447725,0.069118,-4.031700,-0.049625,,-0.049625
sh.600406,国电南瑞,2024-10-30,2024-09-30,0.796176,0.203824,0.508342,,0.054927,0.374684,0.054927
sh.600408,安泰集团,2024-10-26,2024-09-30,0.171833,0.828167,0.282627,-1.817619,0.068601,,0.068601
sh.600409,三友化工,2024-10-26,2024-09-30,0.291596,0.708404,0.446180,5.930021,0.073920,2.158211,0.073920
sh.600410,华胜天成,2024-10-30,2024-09-30,0.490033,0.509967,0.375123,-6.402192,0.105150,,0.105150
sh.600415,小商品城,2024-10-15,2024-09-30,0.186947,0.813053,0.364393,39.057065,0.042651,0.194106,0.042651
sh.600416,湘电股份,2024-10-31,2024-09-30,0.693815,0.306185,0.355651,35.071541,-0.080961,-1.701758,-0.080961
sh.600418,江淮汽车,2024-10-30,2024-09-30,0.573290,0.426710,0.191318,,0.066334,4.531348,0.066200
sh.600419,天润乳业,2024-10-30,2024-09-30,0.237351,0.762650,0.383059,1.041665,0.201741,161.261175,0.201741
sh.600420,国药现代,2024-10-29,2024-09-30,0.578004,0.421996,0.590649,,0.235818,1.689496,0.235818
sh.600421,华嵘控股,2024-10-30,2024-09-30,0.823614,0.176386,0.030760,0.689331,-0.038265,,-0.038265
sh.600422,昆药集团,2024-10-26,2024-09-30,0.753840,0.246160,0.462788,30.363147,0.039641,0.553992,0.039641
sh.600423,柳化股份,2024-10-29,2024-09-30,0.830792,0.169208,0.946655,,0.352481,1.470206,0.352481
sh.600425,青松建化,2024-10-30,2024-09-30,0.378721,0.621279,0.618486,24.214844,0.074009,0.611482,0.074009
sh.600426,华鲁恒升,2024-10-31,2024-09-30,0.180382,0.819618,0.600651,25.494558,0.154547,1.186507,0.154547
sh.600428,中远海特,2024-10-30,2024-09-30,0.194110,0.805890,0.344854,6.092401,0.193731,1.706392,0.193731
sh.600429,三元股份,2024-10-26,2024-09-30,0.278306,0.721694,0.486960,3.031220,0.011925,0.569133,0.011925
sh.600433,冠豪高新,2024-10-26,2024-09-30,0.425177,0.574823,0.352841,1.338245,-0.048414,-32.110278,-0.048414
sh.600435,北方导航,2024-10-25,2024-09-30,0.821966,0.178034,0.367770,,-1.379360,,-1.379360
sh.600436,片仔癀,2024-10-19,2024-09-30,0.880869,0.119131,0.751586,,0.153710,0.477929,0.153710
sh.600438,通威股份,2024-10-31,2024-09-30,0.349713,0.650287,0.214205,-3.038229,0.043772,,0.043772
sh.600439,瑞贝卡,2024-10-31,2024-09-30,0.839604,0.160396,0.484355,1.302074,0.184068,16.501613,0.184068
sh.600444,国机通用,2024-10-26,2024-09-30,0.930047,0.069953,0.491960,,-0.035558,-0.672764,-0.035558
sh.600446,金证股份,2024-10-29,2024-09-30,0.742873,0.257127,0.611394,-30.940833,-0.006606,,-0.006606
sh.600448,华纺股份,2024-10-31,2024-09-30,0.516164,0.483836,0.291695,1.017595,0.046543,34.246391,0.046543
sh.600449,宁夏建材,2024-10-24,2024-09-30,0.522272,0.477728,0.573036,43.462143,0.045209,1.763637,0.045209
sh.600452,涪陵电力,2024-10-30,2024-09-30,0.543935,0.456065,0.731501,,0.520927,2.986192,0.520927
sh.600455,博通股份,2024-10-30,2024-09-30,0.248855,0.751145,0.031168,7.479695,0.468184,3.145416,0.468184
sh.600456,宝钛股份,2024-10-29,2024-09-30,0.697682,0.302318,0.480824,27.972119,0.118999,1.104359,0.118999
sh.600458,时代新材,2024-10-31,2024-09-30,0.685011,0.314989,0.249908,5.118973,0.014544,0.607954,0.014544
sh.600459,贵研铂业,2024-10-31,2024-09-30,0.877577,0.122423,0.377430,8.369782,-0.009040,-0.705097,-0.009040
sh.600460,士兰微,2024-10-31,2024-09-30,0.550041,0.449959,0.462760,-0.037993,0.017854,,0.017854
sh.600461,洪城环境,2024-10-28,2024-09-30,0.264286,0.735714,-0.080678,9.515695,0.243759,1.331011,0.243759
sh.600462,*ST九有,2024-10-31,2024-09-30,0.647449,0.352551,-0.125859,-23.480103,-0.118414,,-0.118414
sh.600463,空港股份,2024-10-31,2024-09-30,0.647247,0.352753,0.415215,-1.819405,-0.121154,,-0.121154
sh.600467,好当家,2024-10-26,2024-09-30,0.232933,0.767067,0.260522,1.517400,0.257764,8.069652,0.257764
sh.600468,百利电气,2024-10-30,2024-09-30,0.662452,0.337548,0.450469,20.199489,-0.000656,-0.008477,-0.000656
sh.600469,风神股份,2024-10-29,2024-09-30,0.527572,0.472428,0.417434,24.432870,0.014308,0.253167,0.014308
sh.600470,六国化工,2024-10-26,2024-09-30,0.521949,0.478051,0.213097,2.830570,0.050518,3.631247,0.050518
sh.600475,华光环能,2024-10-30,2024-09-30,0.386395,0.613605,0.184305,5.811652,0.024488,0.274367,0.024488
sh.600476,湘邮科技,2024-10-26,2024-09-30,0.534535,0.465465,0.064471,0.501572,-0.408583,,-0.408583
sh.600477,杭萧钢构,2024-10-31,2024-09-30,0.638629,0.361371,0.246592,2.567849,-0.100276,-2.821625,-0.100276
sh.600478,科力远,2024-10-31,2024-09-30,0.323168,0.676832,0.144925,0.846964,0.105642,,0.105642
sh.600479,千金药业,2024-10-30,2024-09-30,0.746089,0.253911,0.471954,,0.018086,0.230111,0.018086
sh.600480,凌云股份,2024-10-26,2024-09-30,0.639204,0.360796,0.320416,7.874215,0.080079,1.530045,0.080079
sh.600481,双良节能,2024-10-31,2024-09-30,0.490783,0.509217,0.142830,-4.155283,-0.103946,,-0.103946
sh.600482,中国动力,2024-10-31,2024-09-30,0.756142,0.243858,0.316062,,0.254568,7.216882,0.254568
sh.600483,福能股份,2024-10-30,2024-09-30,0.225478,0.774522,0.442694,7.353506,0.309321,1.521682,0.309321
sh.600486,扬农化工,2024-10-29,2024-09-30,0.439587,0.560413,0.554707,,0.387183,3.023946,0.387183
sh.600487,亨通光电,2024-10-29,2024-09-30,0.699990,0.300010,0.379715,12.299174,0.010394,0.176028,0.010394
sh.600488,津药药业,2024-10-30,2024-09-30,0.353303,0.646697,0.418936,30.566628,0.176636,1.902073,0.176636
sh.600489,中金黄金,2024-10-30,2024-09-30,0.423245,0.576755,0.258016,16.686301,0.053441,0.756979,0.053441
sh.600490,鹏欣资源,2024-10-31,2024-09-30,0.416475,0.583525,0.791379,-4.276204,-0.143678,,-0.143678
sh.600491,龙元建设,2024-10-29,2024-09-30,0.517150,0.482850,0.176793,0.726094,0.079913,,0.079913
sh.600493,凤竹纺织,2024-10-30,2024-09-30,0.466943,0.533057,0.564473,,0.020833,0.242325,0.020833
sh.600495,晋西车轴,2024-10-30,2024-09-30,0.653490,0.346510,0.810479,,-0.172575,-25.071326,-0.172575
sh.600496,精工钢构,2024-10-29,2024-09-30,0.812958,0.187042,0.331626,10.312652,0.018949,0.463737,0.018949
sh.600497,驰宏锌锗,2024-10-25,2024-09-30,0.123742,0.876258,0.163033,23.164175,0.176586,1.756517,0.176586
sh.600498,烽火通信,2024-10-26,2024-09-30,0.745947,0.254053,0.238956,2.046104,-0.075693,-4.139748,-0.075693
sh.600499,科达制造,2024-10-30,2024-09-30,0.474678,0.525322,0.367954,3.088958,0.002748,0.028116,0.002748
sh.600500,中化国际,2024-10-31,2024-09-30,0.288977,0.711023,0.161767,-0.648273,0.016049,,0.016049
sh.600501,航天晨光,2024-10-30,2024-09-30,0.693474,0.306526,0.354018,,-0.812001,,-0.812001
sh.600502,安徽建工,2024-10-26,2024-09-30,0.657884,0.342116,0.062387,1.948362,-0.097385,-4.031235,-0.097385
sh.600503,华丽家族,2024-10-26,2024-09-30,0.762335,0.237665,0.834462,,-1.138802,-147.516488,-1.138802
sh.600505,西昌电力,2024-10-31,2024-09-30,0.143485,0.856515,0.261830,1.036906,0.195661,,0.195661
sh.600506,统一股份,2024-10-29,2024-09-30,0.366807,0.633193,-0.261825,1.805404,0.164599,11.298992,0.164599
sh.600507,方大特钢,2024-10-30,2024-09-30,0.595645,0.404355,0.373263,,0.076839,7.438695,0.076839
sh.600508,上海能源,2024-10-24,2024-09-30,0.229568,0.770432,0.541099,15.830676,0.114704,1.441011,0.114704
sh.600509,天富能源,2024-10-19,2024-09-30,0.252552,0.747448,0.263848,2.682517,0.108354,1.465583,0.108354
sh.600510,黑牡丹,2024-10-25,2024-09-30,0.801670,0.198330,0.319330,,-0.676571,-18.016754,-0.676571
sh.600511,国药股份,2024-10-24,2024-09-30,0.867035,0.132965,0.461274,,-0.027081,-0.653900,-0.027081
sh.600512,腾达建设,2024-10-29,2024-09-30,0.702128,0.297872,0.576005,,-0.159012,-2.526160,-0.159012
sh.600513,联环药业,2024-10-30,2024-09-30,0.456966,0.543034,0.371881,7.694832,0.014620,0.223585,0.014620
sh.600515,海南机场,2024-10-29,2024-09-30,0.407959,0.592041,0.382599,1.671842,-0.367899,-5.321868,-0.367899
sh.600516,方大炭素,2024-10-31,2024-09-30,0.482355,0.517645,0.778038,,0.177173,2.305099,0.177173
sh.600517,国网英大,2024-10-30,2024-09-30,0.835969,0.164031,0.436221,,0.817993,2.060592,0.516615
sh.600518,康美药业,2024-10-31,2024-09-30,0.493868,0.506132,0.444683,,-0.090277,-43.113982,-0.090277
sh.600519,贵州茅台,2024-10-26,2024-09-30,0.831394,0.168606,0.776988,,0.367799,0.704749,0.360790
sh.600520,文一科技,2024-10-26,2024-09-30,0.820087,0.179913,0.660397,,0.216075,2.828242,0.216075
sh.600521,华海药业,2024-10-31,2024-09-30,0.408082,0.591918,0.328882,11.792619,0.259033,1.809967,0.259033
sh.600522,中天科技,2024-10-30,2024-09-30,0.706587,0.293413,0.567148,104.716088,-0.012332,-0.183750,-0.012332
sh.600523,贵航股份,2024-10-26,2024-09-30,0.538591,0.461409,0.743647,,-0.035470,-0.506760,-0.035470
sh.600525,长园集团,2024-10-29,2024-09-30,0.607496,0.392504,0.199051,0.666662,-0.006768,,-0.006768
sh.600526,菲达环保,2024-10-29,2024-09-30,0.649718,0.350282,0.159029,16.732526,0.174866,2.176581,0.174866
sh.600527,江南高纤,2024-10-31,2024-09-30,0.550127,0.449873,0.942581,,0.322457,4.403906,0.322457
sh.600528,中铁工业,2024-10-31,2024-09-30,0.792388,0.207612,0.388763,,-0.075314,-1.194538,-0.075314
sh.600529,山东药玻,2024-10-29,2024-09-30,0.595766,0.404234,0.751587,,0.212572,1.128599,0.212572
sh.600530,交大昂立,2024-10-30,2024-09-30,0.271775,0.728225,0.211135,3.323173,0.036357,0.850394,0.036357
sh.600531,豫光金铅,2024-10-30,2024-09-30,0.753794,0.246206,0.277093,2.676407,0.039925,2.089586,0.039925
sh.600533,栖霞建设,2024-10-31,2024-09-30,0.887848,0.112152,0.149802,-1.220618,-0.442700,,-0.442569
sh.600535,天士力,2024-10-26,2024-09-30,0.538858,0.461142,0.623403,,0.184127,1.436863,0.184127
sh.600536,中国软件,2024-10-30,2024-09-30,0.694757,0.305243,0.161103,-13.132245,-0.404198,,-0.404198
sh.600537,亿晶光电,2024-10-30,2024-09-30,0.363834,0.636166,0.203753,-6.712356,0.057891,,0.057891
sh.600538,国发股份,2024-10-30,2024-09-30,0.496703,0.503297,0.608442,,-0.071482,,-0.071482
sh.600539,狮头股份,2024-10-31,2024-09-30,0.821024,0.178976,0.564434,-0.511523,-0.137884,,-0.137884
sh.600540,新赛股份,2024-10-30,2024-09-30,0.671020,0.328980,0.169401,-0.816076,0.559148,,0.559148
sh.600543,莫高股份,2024-10-31,2024-09-30,0.360841,0.639159,0.823541,,-0.193062,,-0.193062
sh.600545,卓郎智能,2024-10-30,2024-09-30,0.592289,0.407711,0.120122,-1.336132,-0.006947,,-0.006947
sh.600546,山煤国际,2024-10-26,2024-09-30,0.264536,0.735464,0.238405,25.883348,0.163536,1.196475,0.163536
sh.600547,山东黄金,2024-10-29,2024-09-30,0.194572,0.805428,-0.164530,3.661356,0.152142,3.081030,0.152142
sh.600548,深高速,2024-10-31,2024-09-30,0.120089,0.879911,-0.031657,3.567473,0.469627,1.833821,0.469627
sh.600549,厦门钨业,2024-10-26,2024-09-30,0.501477,0.498523,0.227485,11.543333,0.086961,1.037783,0.086961
sh.600550,保变电气,2024-10-29,2024-09-30,0.772931,0.227069,0.036523,2.686643,-0.190927,-6.107880,-0.190927
sh.600551,时代出版,2024-10-26,2024-09-30,0.796153,0.203847,0.612395,,0.043641,1.038004,0.043641
sh.600552,凯盛科技,2024-10-31,2024-09-30,0.502552,0.497448,0.288792,3.024115,-0.035437,-0.801611,-0.035437
sh.600556,天下秀,2024-10-29,2024-09-30,0.853576,0.146424,0.662274,25.999690,-0.024972,-1.255985,-0.024972
sh.600557,康缘药业,2024-10-31,2024-09-30,0.540375,0.459625,0.678600,,0.195374,1.669093,0.195374
sh.600558,大西洋,2024-10-29,2024-09-30,0.568527,0.431473,0.642362,80.399735,0.072537,1.936899,0.072537
sh.600559,老白干酒,2024-10-31,2024-09-30,0.631986,0.368014,0.341849,,0.157127,1.154758,0.157127
sh.600560,金自天正,2024-10-25,2024-09-30,0.866671,0.133329,0.502417,,-0.182726,-2.167584,-0.182726
sh.600561,江西长运,2024-10-26,2024-09-30,0.209319,0.790681,-0.033142,1.288618,0.180482,30.577565,0.180482
sh.600562,国睿科技,2024-10-26,2024-09-30,0.869075,0.130925,0.642644,,-0.324232,-1.749276,-0.324232
sh.600563,法拉电子,2024-10-31,2024-09-30,0.662885,0.337115,0.667193,,0.277439,1.230983,0.277439
sh.600566,济川药业,2024-10-26,2024-09-30,0.790556,0.209444,0.746850,,0.299651,0.912007,0.299651
sh.600567,山鹰国际,2024-10-31,2024-09-30,0.213594,0.786406,0.192093,1.023247,0.159098,222.038931,0.159098
sh.600568,ST中珠,2024-10-31,2024-09-30,0.530688,0.469312,0.795528,,0.019636,,0.019636
sh.600569,安阳钢铁,2024-10-31,2024-09-30,0.388201,0.611799,-0.000625,-5.383488,-0.074454,,-0.074454
sh.600570,恒生电子,2024-10-31,2024-09-30,0.327440,0.672560,0.474914,,-0.236551,-2.215890,-0.236551
sh.600571,信雅达,2024-10-31,2024-09-30,0.681343,0.318657,0.687148,-115.873955,-0.342343,,-0.342343
sh.600572,康恩贝,2024-10-30,2024-09-30,0.446440,0.553560,0.618042,,0.093315,0.839379,0.093315
sh.600573,惠泉啤酒,2024-10-25,2024-09-30,0.807415,0.192585,0.723928,,0.365728,2.695041,0.365728
