code(股票代码),stock_name(股票名称),pubDate(发布日期),statDate(统计截止日),roeAvg(平均净资产收益率),npMargin(净利率),gpMargin(毛利率),netProfit(净利润),epsTTM(每股收益(TTM)),MBRevenue(主营业务收入),totalShare(总股本),liqaShare(流通股本)
sz.300898,熊猫乳品,2023-10-24,2023-09-30,0.092081,0.112078,0.233989,79503141.41,0.768208,,124000000.0,53181926.0
sz.300899,上海凯鑫,2023-10-27,2023-09-30,0.011621,0.109113,0.369329,7641312.19,0.331548,,63783466.0,31817702.0
sz.300900,广联航空,2023-10-26,2023-09-30,0.061458,0.155656,0.434488,84823331.47,0.803347,,211757274.0,131788774.0
sz.300901,中胤时尚,2023-10-25,2023-09-30,0.024201,0.058177,0.176212,23191484.87,0.162259,,240000000.0,121668000.0
sz.300902,国安达,2023-10-24,2023-09-30,0.01578,0.052527,0.460217,11699461.26,0.132753,,130910176.0,54795750.0
sz.300903,科翔股份,2023-10-27,2023-09-30,-0.026043,-0.030802,0.09556,-67378488.51,-0.183057,,414694422.0,275282270.0
sz.300904,威力传动,2023-10-25,2023-09-30,0.044907,0.059601,0.22434,24792496.21,0.656307,,72383232.0,17162110.0
sz.300905,宝丽迪,2023-10-21,2023-09-30,0.048677,0.089977,0.171708,74213912.73,0.473949,,176299756.0,47855344.0
sz.300906,日月明,2023-10-27,2023-09-30,0.040829,0.399258,0.480558,34020448.48,0.4065,,80000000.0,32230251.0
sz.300907,康平科技,2023-10-25,2023-09-30,0.053706,0.056327,0.171812,40615253.59,0.432084,,96000000.0,36958875.0
sz.300908,仲景食品,2023-10-18,2023-09-30,0.086115,0.19055,0.4157,139918886.05,1.636106,,100000000.0,37902397.0
sz.300909,汇创达,2023-10-28,2023-09-30,0.035556,0.05732,0.272123,50716510.65,0.50987,,172972979.0,60593436.0
sz.300910,瑞丰新材,2023-10-24,2023-09-30,0.157964,0.210183,0.344623,452400179.41,2.343411,,288228061.0,175342936.0
sz.300911,亿田智能,2023-10-26,2023-09-30,0.125073,0.185482,0.4966,175053535.54,2.08755,,107218900.0,42015490.0
sz.300912,凯龙高科,2023-10-28,2023-09-30,-0.013421,-0.013435,0.186084,-10655065.74,-1.783473,,115022000.0,61592925.0
sz.300913,兆龙互连,2023-10-27,2023-09-30,0.069681,0.061316,0.150236,70166413.03,0.386596,,258169548.0,65232048.0
sz.300915,海融科技,2023-10-24,2023-09-30,0.044988,0.093424,0.343475,66070235.83,0.898742,,90000000.0,24826500.0
sz.300916,朗特智能,2023-10-26,2023-09-30,0.052731,0.100512,0.169783,60102651.89,0.727087,,144482562.0,41938317.0
sz.300917,特发服务,2023-10-26,2023-09-30,0.086713,0.050104,0.120066,91300681.07,0.67603,,169000000.0,86612500.0
sz.300918,南山智尚,2023-10-27,2023-09-30,0.06307,0.106518,0.344496,119675831.61,0.557179,,360000000.0,108425850.0
sz.300919,中伟股份,2023-10-25,2023-09-30,0.078967,0.05832,0.131667,1527430642.92,2.751661,,670633576.0,287485820.0
sz.300920,润阳科技,2023-10-25,2023-09-30,0.016992,0.076488,0.213471,18358678.55,0.321948,,100000000.0,49824367.0
sz.300921,南凌科技,2023-10-28,2023-09-30,0.018987,0.030835,0.325753,13232406.94,0.189986,,131428170.0,61541370.0
sz.300922,天秦装备,2023-10-28,2023-09-30,0.020956,0.208849,0.37946,18173966.76,0.138503,,156811200.0,89718471.0
sz.300923,研奥股份,2023-10-25,2023-09-30,0.018224,0.078057,0.319559,20958355.05,0.366606,,78600000.0,34760000.0
sz.300925,法本信息,2023-10-27,2023-09-30,0.055406,0.030116,0.223736,84451759.17,0.288884,,374811224.0,200260080.0
sz.300926,博俊科技,2023-10-26,2023-09-30,0.133728,0.106784,0.241581,181600900.5,0.892562,,278829540.0,70260120.0
sz.300927,江天化学,2023-10-20,2023-09-30,0.082455,0.101871,0.207953,53952613.65,0.463705,,144360000.0,86681824.0
sz.300928,华安鑫创,2023-10-28,2023-09-30,-0.006925,-0.011618,0.072707,-9388185.8,-0.029495,,80000000.0,44049952.0
sz.300929,华骐环保,2023-10-28,2023-09-30,0.020002,0.059795,0.271411,16657209.74,0.141342,,132132956.0,95400300.0
sz.300930,屹通新材,2023-10-25,2023-09-30,0.053033,0.143835,0.217219,43308346.07,0.643816,,100000000.0,29500000.0
sz.300931,通用电梯,2023-10-25,2023-09-30,0.007662,0.015165,0.276552,4840750.8,-0.32176,,240146000.0,105859750.0
sz.300932,三友联众,2023-10-27,2023-09-30,0.018278,0.02344,0.195047,31979316.6,0.27259,,175881318.0,90692340.0
sz.300933,中辰股份,2023-10-28,2023-09-30,0.040461,0.03234,0.148959,65493360.68,0.144637,,458508680.0,234758680.0
sz.300935,盈建科,2023-10-28,2023-09-30,-0.030096,-0.282478,0.922915,-27533807.28,-0.403287,,79430680.0,39870464.0
sz.300936,中英科技,2023-10-24,2023-09-30,0.141782,0.691793,0.281851,135262219.19,1.907035,,75200000.0,26558750.0
sz.300937,药易购,2023-10-28,2023-09-30,0.060473,0.015455,0.089719,49645720.3,0.788096,,95666682.0,41202232.0
sz.300938,信测标准,2023-10-26,2023-09-30,0.112087,0.283522,0.606699,144785371.18,1.372529,,113790200.0,52704309.0
sz.300939,秋田微,2023-10-27,2023-09-30,0.07434,0.129709,0.288863,96360087.57,1.035878,,120000000.0,65892000.0
sz.300940,南极光,2023-10-28,2023-09-30,-0.131035,-0.264883,-0.034355,-101209927.87,-0.677801,,190127513.0,75775379.0
sz.300941,创识科技,2023-10-27,2023-09-30,0.027045,0.237305,0.489245,33079576.2,0.443552,,204750000.0,85205250.0
sz.300942,易瑞生物,2023-10-27,2023-09-30,-0.103643,-0.600951,0.487311,-99216611.87,-0.410512,,400860000.0,109207424.0
sz.300943,春晖智控,2023-10-27,2023-09-30,0.06283,0.168198,0.250151,55924999.15,0.409995,,203820000.0,100830846.0
sz.300945,曼卡龙,2023-10-25,2023-09-30,0.058307,0.056056,0.174932,68287643.15,0.278887,,261746864.0,76661627.0
sz.300946,恒而达,2023-10-26,2023-09-30,0.066627,0.177146,0.292436,72018908.8,0.802228,,120006000.0,34146000.0
sz.300947,德必集团,2023-10-25,2023-09-30,0.020924,0.043617,0.317045,36227984.83,0.005985,,153603596.0,95293757.0
sz.300948,冠中生态,2023-10-27,2023-09-30,0.048013,0.142039,0.318446,41488670.67,0.401699,,140010000.0,69660000.0
sz.300949,奥雅股份,2023-10-27,2023-09-30,-0.051048,-0.151098,0.32983,-57534145.81,-0.987367,,60000000.0,17004750.0
sz.300950,德固特,2023-10-28,2023-09-30,0.058367,0.164843,0.368303,37709806.75,0.353393,,150000000.0,60000000.0
sz.300951,博硕科技,2023-10-26,2023-09-30,0.098125,0.219119,0.400827,203183717.16,2.182634,,120672000.0,57199800.0
sz.300952,恒辉安防,2023-10-24,2023-09-30,0.087441,0.139792,0.267737,97213241.26,0.779435,,145574507.0,44852653.0
sz.300953,震裕科技,2023-10-26,2023-09-30,0.022639,0.012827,0.130181,54839989.56,0.232824,,102782850.0,45580000.0
sz.300955,嘉亨家化,2023-10-25,2023-09-30,0.026607,0.035953,0.238614,26192717.31,0.471176,,100800000.0,44861788.0
sz.300956,英力股份,2023-10-25,2023-09-30,-0.024362,-0.027715,0.096579,-29234461.48,-0.597342,,132000843.0,57004825.0
sz.300957,贝泰妮,2023-10-30,2023-09-30,0.101871,0.164676,0.764174,565082446.51,2.627747,,423600000.0,217393711.0
sz.300958,建工修复,2023-10-21,2023-09-30,0.045737,0.066934,0.205932,58162365.93,0.58294,,156736579.0,76968952.0
sz.300959,线上线下,2023-10-25,2023-09-30,0.024648,0.019908,0.059005,27954885.21,0.460914,,80000000.0,37175196.0
sz.300960,通业科技,2023-10-28,2023-09-30,0.025492,0.073669,0.441394,15988729.43,0.376051,,102385812.0,25600000.0
sz.300961,深水海纳,2023-10-27,2023-09-30,-0.025292,-0.072868,0.307533,-24632915.34,-0.253524,,177280000.0,122960469.0
sz.300962,中金辐照,2023-10-25,2023-09-30,0.107717,0.389936,0.668247,100887505.65,0.417889,,264001897.0,120901959.0
sz.300963,中洲特材,2023-10-23,2023-09-30,0.081016,0.097153,0.190434,77405451.01,0.426259,,234000000.0,104029088.0
sz.300964,本川智能,2023-10-27,2023-09-30,0.014554,0.038239,0.189095,14762483.85,0.320187,,77298284.0,32909034.0
sz.300965,*ST恒宇,2023-10-27,2023-09-30,0.002259,0.021982,0.533155,3117394.73,0.630885,,60000000.0,16428750.0
sz.300966,共同药业,2023-10-25,2023-09-30,0.024222,0.055518,0.230314,21376634.95,0.199994,,115277518.0,59086543.0
sz.300967,晓鸣股份,2023-10-23,2023-09-30,-0.099319,-0.125258,0.068918,-79765474.87,-0.476638,,189498611.0,104553736.0
sz.300968,格林精密,2023-10-27,2023-09-30,0.022078,0.049892,0.197909,42104944.64,0.163075,,413380000.0,173125748.0
sz.300969,恒帅股份,2023-10-27,2023-09-30,0.153257,0.226574,0.360835,150072697.55,2.34867,,80000000.0,20000000.0
sz.300970,华绿生物,2023-10-27,2023-09-30,0.049122,0.098695,0.190702,74120088.16,0.74629,,116700000.0,68264496.0
sz.300971,博亚精工,2023-10-24,2023-09-30,0.042657,0.131868,0.415202,39180713.33,0.754043,,84000000.0,54654125.0
sz.300972,万辰集团,2023-10-24,2023-09-30,-0.082554,-0.027901,0.083188,-136728049.4,-0.3018,,153500000.0,74816000.0
sz.300973,立高食品,2023-10-26,2023-09-30,0.068641,0.060831,0.32524,157100166.36,1.191146,,169340106.0,71045331.0
sz.300975,商络电子,2023-10-26,2023-09-30,0.019169,0.008373,0.11241,33736447.21,0.075325,,630206931.0,323900931.0
sz.300976,达瑞电子,2023-10-27,2023-09-30,0.0151,0.048764,0.264035,45109484.92,1.437164,,94451400.0,37250714.0
sz.300977,深圳瑞捷,2023-10-27,2023-09-30,0.030427,0.124257,0.387639,43314123.18,0.287829,,152766542.0,38775918.0
sz.300978,东箭科技,2023-10-26,2023-09-30,0.078901,0.083496,0.314445,120355528.26,0.322704,,422702739.0,131876245.0
sz.300979,华利集团,2023-10-27,2023-09-30,0.166449,0.159832,0.252687,2286921395.61,2.630208,,1167000000.0,146077350.0
sz.300980,祥源新材,2023-10-25,2023-09-30,0.03304,0.123112,0.359839,32964170.73,0.350924,,108333234.0,51012084.0
sz.300981,中红医疗,2023-10-25,2023-09-30,0.001528,0.0061,0.125404,9648117.08,0.095805,,390007800.0,122848050.0
sz.300982,苏文电能,2023-10-27,2023-09-30,0.064914,0.109688,0.215211,205308705.96,1.235691,,205766034.0,79436394.0
sz.300983,尤安设计,2023-10-25,2023-09-30,-0.008898,-0.144708,0.313509,-31733728.4,0.074231,,128000000.0,32000000.0
sz.300984,金沃股份,2023-10-28,2023-09-30,0.047371,0.044258,0.134218,32579253.25,0.480588,,76800290.0,29722082.0
sz.300985,致远新能,2023-10-25,2023-09-30,0.010436,0.010421,0.116502,11905257.11,-0.206455,,133333400.0,36333400.0
sz.300986,志特新材,2023-10-24,2023-09-30,0.000224,0.005692,0.243255,9061192.47,0.203852,,246371152.0,105480759.0
sz.300987,川网传媒,2023-10-28,2023-09-30,0.023403,0.121225,0.34106,18934165.7,0.168136,,173368000.0,95368000.0
sz.300988,津荣天宇,2023-10-27,2023-09-30,0.062942,0.059555,0.196626,66555128.72,0.597736,,140297357.0,57748997.0
sz.300989,蕾奥规划,2023-10-27,2023-09-30,0.021747,0.070564,0.461999,20729081.04,0.107575,,162891000.0,40500000.0
sz.300990,同飞股份,2023-10-25,2023-09-30,0.084302,0.106202,0.273896,140876539.44,1.085091,,168480000.0,42120000.0
sz.300991,创益通,2023-10-26,2023-09-30,-0.015462,-0.027081,0.265488,-9983342.76,-0.075326,,144000000.0,65376000.0
sz.300992,泰福泵业,2023-10-26,2023-09-30,0.047457,0.078501,0.244348,38339921.62,0.454125,,90800114.0,43547739.0
sz.300993,玉马科技,2023-10-25,2023-09-30,0.091385,0.250732,0.409148,119671985.11,0.511285,,308131200.0,99461700.0
sz.300994,久祺股份,2023-10-27,2023-09-30,0.085248,0.060279,0.148184,93637371.11,0.470451,,233088000.0,77856000.0
sz.300995,奇德新材,2023-10-23,2023-09-30,0.006825,0.02137,0.249033,4315926.99,0.048589,,84160000.0,29110000.0
sz.300996,普联软件,2023-10-25,2023-09-30,-0.028109,-0.146955,0.429694,-40786313.1,0.568614,,201284599.0,119414656.0
sz.300997,欢乐家,2023-10-27,2023-09-30,0.128975,0.13458,0.376466,175751543.87,0.581102,,450000000.0,90000000.0
sz.300998,宁波方正,2023-10-28,2023-09-30,0.002888,0.003497,0.158131,2305726.93,0.083147,,137169230.0,34998144.0
sz.300999,金龙鱼,2023-10-27,2023-09-30,0.023727,0.011007,0.047393,2074989000.0,0.514043,,5421591536.0,542647097.0
sz.301000,肇民科技,2023-10-27,2023-09-30,0.062582,0.162131,0.309557,69771612.63,0.504637,,172800540.0,69120540.0
sz.301001,凯淳股份,2023-10-25,2023-09-30,-0.009342,-0.016853,0.231921,-7577533.67,0.073552,,80000000.0,34400000.0
sz.301002,崧盛股份,2023-10-27,2023-09-30,0.022979,0.033981,0.279434,19005478.43,0.171991,,122876229.0,58250798.0
sz.301003,江苏博云,2023-10-25,2023-09-30,0.07393,0.229518,0.332624,83572134.33,1.013565,,99053333.0,68749276.0
sz.301004,嘉益股份,2023-10-27,2023-09-30,0.312535,0.255459,0.393725,313823353.35,4.021323,,104000000.0,26260800.0
sz.301005,超捷股份,2023-10-27,2023-09-30,0.0251,0.045232,0.245823,15207868.55,0.378798,,104163325.0,44333030.0
sz.301006,迈拓股份,2023-10-24,2023-09-30,0.075062,0.314294,0.518948,88785387.84,0.72781,,139280000.0,64070200.0
sz.301007,德迈仕,2023-10-27,2023-09-30,0.066363,0.089056,0.217182,41878892.16,0.337669,,153340000.0,123607750.0
sz.301008,宏昌科技,2023-10-28,2023-09-30,0.053789,0.094498,0.191768,57499114.26,0.99177,,80000000.0,24644000.0
sz.301009,可靠股份,2023-10-26,2023-09-30,0.019912,0.032026,0.184542,25837614.83,-0.112912,,271860000.0,97597585.0
sz.301010,晶雪节能,2023-10-26,2023-09-30,0.025375,0.039166,0.176374,20273170.59,0.383081,,108000000.0,50661720.0
sz.301011,华立科技,2023-10-28,2023-09-30,0.067626,0.075113,0.296696,44692657.5,-0.313279,,146692000.0,78261788.0
sz.301012,扬电科技,2023-10-25,2023-09-30,0.003189,0.009121,0.13575,2778619.32,0.050774,,142490190.0,75180000.0
sz.301013,利和兴,2023-10-27,2023-09-30,0.003287,0.006625,0.170206,1932749.19,-0.083648,,233743056.0,166392174.0
sz.301015,百洋医药,2023-10-27,2023-09-30,0.203968,0.08811,0.293324,484236458.68,1.24048,,525100000.0,118375000.0
sz.301016,雷尔伟,2023-10-25,2023-09-30,0.038872,0.160891,0.343349,38221641.81,0.525953,,120000000.0,30000000.0
sz.301017,漱玉平民,2023-10-30,2023-09-30,0.071044,0.024445,0.300671,159736483.73,0.644651,,405340275.0,109300275.0
sz.301018,申菱环境,2023-10-28,2023-09-30,0.072582,0.081785,0.281667,152256042.59,0.671579,,265942012.0,88551988.0
sz.301019,宁波色母,2023-10-25,2023-09-30,0.071122,0.221197,0.34383,75204976.41,0.848489,,120000000.0,57437160.0
sz.301020,密封科技,2023-10-27,2023-09-30,0.061615,0.146397,0.303855,53723571.53,0.47292,,146400000.0,72921840.0
sz.301021,英诺激光,2023-10-28,2023-09-30,-0.006404,-0.030393,0.460956,-6788650.96,-0.043612,,151511482.0,69961482.0
sz.301022,海泰科,2023-10-27,2023-09-30,0.031909,0.073775,0.253351,30913871.95,0.394997,,83200000.0,42418093.0
sz.301023,江南奕帆,2023-10-30,2023-09-30,0.04653,0.293759,0.427315,37744427.66,0.954282,,56000250.0,23815918.0
sz.301024,霍普股份,2023-10-24,2023-09-30,-0.038804,-0.184121,0.318845,-25553298.76,-1.854734,,63585000.0,17737500.0
sz.301025,读客文化,2023-10-25,2023-09-30,0.026751,0.053041,0.35266,17205235.02,0.076402,,400309400.0,99204469.0
sz.301026,浩通科技,2023-10-25,2023-09-30,0.072788,0.057114,0.100601,102588954.39,1.056829,,113333334.0,57234584.0
sz.301027,华蓝集团,2023-10-25,2023-09-30,-0.010102,-0.024619,0.350972,-9917583.79,0.030589,,148291400.0,100527900.0
sz.301028,东亚机械,2023-10-24,2023-09-30,0.107453,0.178192,0.306694,131490426.78,0.395599,,378912000.0,108093200.0
sz.301029,怡合达,2023-10-30,2023-09-30,0.159687,0.204916,0.393577,451553406.02,0.935686,,577811520.0,297949291.0
sz.301030,仕净科技,2023-10-30,2023-09-30,0.113287,0.075288,0.26665,164666544.76,1.427604,,143646622.0,104663059.0
sz.301031,中熔电气,2023-10-23,2023-09-30,0.096243,0.112779,0.40725,85456098.79,2.180252,,66277427.0,36501798.0
sz.301032,新柴股份,2023-10-28,2023-09-30,0.00426,0.00203,0.085542,3714330.15,0.078969,,241133400.0,82587150.0
sz.301033,迈普医学,2023-10-28,2023-09-30,0.04177,0.174407,0.810213,25424757.82,0.473513,,66062951.0,37551070.0
sz.301035,润丰股份,2023-10-28,2023-09-30,0.113738,0.091086,0.226258,775948170.2,2.991424,,277115744.0,87851742.0
sz.301036,双乐股份,2023-10-25,2023-09-30,0.014551,0.021252,0.119244,22431248.98,0.343074,,100000000.0,40331562.0
sz.301037,保立佳,2023-10-28,2023-09-30,0.006406,0.003156,0.141236,5660094.26,0.104946,,100107819.0,28254825.0
sz.301038,深水规院,2023-10-28,2023-09-30,-0.076866,-0.164,0.095959,-64619663.2,-0.373491,,171600000.0,49335000.0
sz.301039,中集车辆,2023-10-26,2023-09-30,0.166567,0.116038,0.18802,2270652823.76,1.355316,,2017600000.0,725236525.0
sz.301040,中环海陆,2023-10-25,2023-09-30,0.003536,0.007834,0.078078,3801890.75,0.232914,,100000406.0,69568356.0
sz.301041,金百泽,2023-10-27,2023-09-30,0.041896,0.05678,0.283835,26453581.93,0.33865,,106680000.0,61519518.0
sz.301042,安联锐视,2023-10-26,2023-09-30,0.056636,0.135142,0.341932,65218570.19,1.10374,,69359759.0,42293009.0
sz.301043,绿岛风,2023-10-25,2023-09-30,0.090501,0.170394,0.364283,71601679.31,1.138063,,68000000.0,18000000.0
sz.301045,天禄科技,2023-10-25,2023-09-30,0.016524,0.031705,0.176859,14283917.41,0.014604,,103154344.0,55320611.0
sz.301046,能辉科技,2023-10-28,2023-09-30,0.040568,0.07462,0.247554,31674198.86,0.293476,,149690000.0,58991900.0
sz.301047,义翘神州,2023-10-25,2023-09-30,0.032369,0.431031,0.812655,205197148.65,1.798995,,129200000.0,58463410.0
sz.301048,金鹰重工,2023-10-30,2023-09-30,0.076233,0.089485,0.192413,172154592.95,0.573269,,533333400.0,133333400.0
sz.301049,超越科技,2023-10-24,2023-09-30,-0.068455,-0.310435,-0.080361,-57667693.9,-0.922312,,94253334.0,25684034.0
sz.301050,雷电微力,2023-10-20,2023-09-30,0.106637,0.364468,0.526184,264281075.87,1.688122,,174240000.0,133936460.0
sz.301051,信濠光电,2023-10-25,2023-09-30,0.010367,0.002506,0.186201,3059312.84,-0.128075,,120000000.0,62228250.0
sz.301052,果麦文化,2023-10-28,2023-09-30,0.063466,0.115089,0.490786,39843872.97,0.693632,,72759940.0,55133490.0
sz.301053,远信工业,2023-10-24,2023-09-30,0.029567,0.059154,0.264349,22510026.86,0.304032,,81752500.0,23264948.0
sz.301055,张小泉,2023-10-27,2023-09-30,0.013813,0.021755,0.352651,12309348.89,0.062244,,156000000.0,58450000.0
sz.301056,森赫股份,2023-10-27,2023-09-30,0.082711,0.121255,0.330102,63833858.91,0.284618,,266786667.0,66696667.0
sz.301057,汇隆新材,2023-10-30,2023-09-30,0.057997,0.070306,0.171734,40055553.62,0.403714,,117450438.0,44320000.0
sz.301058,中粮科工,2023-10-27,2023-09-30,0.056944,0.07697,0.245609,109081986.02,0.349871,,512274245.0,203413600.0
sz.301059,金三江,2023-10-27,2023-09-30,0.0393,0.113603,0.344579,22198258.77,0.186441,,231154000.0,66064563.0
sz.301060,兰卫医学,2023-10-28,2023-09-30,-0.000441,-0.007376,0.244929,-9367185.7,0.030271,,400517000.0,179789432.0
sz.301061,匠心家居,2023-10-30,2023-09-30,0.115,0.221733,0.320356,322562170.96,3.123315,,128000000.0,32000000.0
sz.301062,上海艾录,2023-10-30,2023-09-30,0.046134,0.062812,0.227606,47750795.99,0.186224,,400391800.0,239316166.0
sz.301063,海锅股份,2023-10-26,2023-09-30,0.046698,0.062975,0.135575,59791800.79,0.797292,,104360724.0,41013000.0
sz.301065,本立科技,2023-10-27,2023-09-30,0.037805,0.091255,0.185424,47852225.43,0.524231,,106020000.0,45625350.0
sz.301066,万事利,2023-10-25,2023-09-30,0.038039,0.049065,0.451391,24410254.24,0.040564,,188352192.0,72040780.0
sz.301067,显盈科技,2023-10-27,2023-09-30,0.017742,0.036773,0.234964,17201459.64,0.22114,,97236000.0,45201150.0
sz.301068,大地海洋,2023-10-25,2023-09-30,0.043643,0.051008,0.180378,35002789.09,0.644945,,84000000.0,39646093.0
sz.301069,凯盛新材,2023-10-28,2023-09-30,0.091905,0.183196,0.348075,133333903.69,0.426314,,420640000.0,140440000.0
sz.301070,开勒股份,2023-10-27,2023-09-30,0.052375,0.137199,0.418761,41677178.95,0.516774,,64555200.0,35045880.0
sz.301071,力量钻石,2023-10-25,2023-09-30,0.049843,0.468286,0.519155,262937986.73,1.434088,,260272313.0,131315817.0
sz.301072,中捷精工,2023-10-28,2023-09-30,0.021897,0.028735,0.146275,15528093.85,0.360745,,105054800.0,33354800.0
sz.301073,君亭酒店,2023-10-27,2023-09-30,0.024648,0.087278,0.414623,33298500.7,0.142915,,194451046.0,85161168.0
sz.301075,多瑞医药,2023-10-27,2023-09-30,0.02524,0.071689,0.708478,17653964.14,0.216563,,80000000.0,27423729.0
sz.301076,新瀚新材,2023-10-27,2023-09-30,0.064445,0.21238,0.334458,70117655.89,0.782164,,134524000.0,69328025.0
sz.301077,星华新材,2023-10-28,2023-09-30,0.052456,0.123071,0.271182,63456699.39,0.789457,,120000000.0,42870002.0
sz.301078,孩子王,2023-10-30,2023-09-30,0.038304,0.020193,0.293157,128166535.42,0.078476,,1112044500.0,618489092.0
sz.301079,邵阳液压,2023-10-25,2023-09-30,0.037854,0.083645,0.279381,18380146.07,0.330117,,110364584.0,58367529.0
sz.301080,百普赛斯,2023-10-30,2023-09-30,0.049763,0.29119,0.913687,120139318.92,1.38446,,120000000.0,62845130.0
sz.301081,严牌股份,2023-10-27,2023-09-30,0.045322,0.082467,0.298555,44246497.4,0.283962,,204804000.0,84384000.0
sz.301082,久盛电气,2023-10-27,2023-09-30,0.050888,0.03715,0.149266,55084724.32,0.441457,,161649410.0,66108004.0
sz.301083,百胜智能,2023-10-25,2023-09-30,0.040686,0.115318,0.243607,31921020.13,0.268534,,177866667.0,54857634.0
sz.301085,亚康股份,2023-10-26,2023-09-30,0.100765,0.059479,0.131618,83231711.55,1.107372,,80000630.0,32609133.0
sz.301086,鸿富瀚,2023-10-30,2023-09-30,0.053702,0.218619,0.416967,100913062.64,1.598103,,90000000.0,32496750.0
sz.301087,可孚医疗,2023-10-30,2023-09-30,0.048831,0.114115,0.453614,242376937.02,1.804213,,208487500.0,88356382.0
sz.301088,戎美股份,2023-10-25,2023-09-30,0.024771,0.121414,0.382166,63373977.9,0.520932,,228000000.0,55890592.0
sz.301089,拓新药业,2023-10-25,2023-09-30,0.205492,0.419755,0.697456,313190833.52,3.890805,,126000000.0,78344292.0
sz.301090,华润材料,2023-10-30,2023-09-30,0.062668,0.032405,0.053706,442894226.67,0.38998,,1486358853.0,221904983.0
sz.301091,深城交,2023-10-27,2023-09-30,0.024946,0.050205,0.27975,44311263.46,0.548421,,312000000.0,145273000.0
sz.301092,争光股份,2023-10-30,2023-09-30,0.048223,0.2157,0.344835,84527729.07,0.822836,,133693484.0,42855884.0
sz.301093,华兰股份,2023-10-23,2023-09-30,0.03667,0.196816,0.428507,89306207.63,0.783603,,135786667.0,96688821.0
sz.301095,广立微,2023-10-25,2023-09-30,0.016063,0.199333,0.605004,51036651.15,0.697652,,200000000.0,111915836.0
sz.301096,百诚医药,2023-10-26,2023-09-30,0.079282,0.28233,0.673168,201528646.46,2.315222,,108166667.0,68566667.0
sz.301097,天益医疗,2023-10-25,2023-09-30,0.048795,0.2215,0.365189,60972271.7,1.007131,,58947368.0,18347368.0
sz.301098,金埔园林,2023-10-25,2023-09-30,0.03649,0.086132,0.297161,51230856.59,0.392301,,158400000.0,107973639.0
sz.301099,雅创电子,2023-10-28,2023-09-30,0.054704,0.035302,0.174987,58406197.97,1.113441,,80000000.0,28281700.0
sz.301100,风光股份,2023-10-26,2023-09-30,0.019509,0.0782,0.216297,41525222.12,0.350416,,200000000.0,50000000.0
sz.301101,明月镜片,2023-10-24,2023-09-30,0.081053,0.236758,0.579097,133282845.33,0.850456,,201512100.0,71468100.0
sz.301102,兆讯传媒,2023-10-25,2023-09-30,0.040833,0.278269,0.441361,120515809.73,0.627837,,290000000.0,71136535.0
sz.301103,何氏眼科,2023-10-28,2023-09-30,0.046349,0.101813,0.444274,96129929.7,0.423234,,158026471.0,83090131.0
sz.301105,鸿铭股份,2023-10-27,2023-09-30,0.001411,0.008313,0.308253,1201222.81,-0.079152,,50000000.0,12490000.0
sz.301106,骏成科技,2023-10-25,2023-09-30,0.050967,0.139784,0.237002,57884488.35,1.075825,,72586668.0,20846667.0
sz.301107,瑜欣电子,2023-10-27,2023-09-30,0.061254,0.134769,0.266707,54758693.46,0.892868,,73400000.0,20907400.0
sz.301108,洁雅股份,2023-10-30,2023-09-30,0.051677,0.207842,0.315654,92961537.75,1.30045,,81209818.0,35069208.0
sz.301109,军信股份,2023-10-27,2023-09-30,0.080423,0.369834,0.530481,508312605.0,1.319955,,410010000.0,98650831.0
sz.301110,青木科技,2023-10-30,2023-09-30,0.019139,0.034101,0.391506,22305655.9,0.81446,,66666667.0,36133301.0
sz.301111,粤万年青,2023-10-28,2023-09-30,0.039811,0.146778,0.675858,30242810.34,0.204979,,160000000.0,70138480.0
sz.301112,信邦智能,2023-10-27,2023-09-30,0.035372,0.115469,0.271352,42777829.64,0.541285,,110266600.0,36256909.0
sz.301113,雅艺科技,2023-10-24,2023-09-30,0.031192,0.199733,0.381713,22354397.6,0.389691,,70000000.0,18484525.0
sz.301115,建科股份,2023-10-24,2023-09-30,0.029411,0.088117,0.365498,74926531.45,0.587898,,185385000.0,93293012.0
sz.301116,益客食品,2023-10-27,2023-09-30,-0.002775,0.00084,0.027721,13923540.17,0.179017,,448979593.0,116500817.0
sz.301117,佳缘科技,2023-10-26,2023-09-30,0.024306,0.172716,0.598356,32124866.15,0.62184,,92263300.0,43303693.0
sz.301118,恒光股份,2023-10-28,2023-09-30,-0.009518,-0.022328,0.105679,-14611790.01,0.223814,,106670000.0,52982213.0
sz.301119,正强股份,2023-10-26,2023-09-30,0.084001,0.248416,0.343961,75739082.12,0.968145,,104000000.0,27300000.0
sz.301120,新特电气,2023-10-25,2023-09-30,0.039904,0.174555,0.339755,61949415.89,0.232841,,371441055.0,148260852.0
sz.301121,紫建电子,2023-10-28,2023-09-30,-0.002437,-0.006036,0.155519,-3957434.48,-0.220477,,70803184.0,29561829.0
sz.301122,采纳股份,2023-10-30,2023-09-30,0.052622,0.315732,0.391281,92694882.59,0.985047,,122245658.0,44245658.0
sz.301123,奕东电子,2023-10-28,2023-09-30,0.003677,0.010658,0.168083,11582353.2,0.248227,,233600000.0,76416213.0
sz.301125,腾亚精工,2023-10-30,2023-09-30,0.042805,0.073729,0.298914,25684386.88,0.377054,,101360000.0,42227500.0
